"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","3994","mvn checkstyle:check 报错","执行 mvn checkstyle:check 报下列异常  ---------------  [INFO] Scanning for projects... [WARNING] The POM for org.apache.maven.plugins:maven-checkstyle-plugin:jar:2.17 is missing, no dependency information available [INFO] [INFO] ------------------------------------------------------------------------ [INFO] Building checkstyle-test 0.0.1-SNAPSHOT [INFO] ------------------------------------------------------------------------ [INFO] [INFO] --- maven-checkstyle-plugin:2.17:checkstyle (default-cli) @ checkstyle-test --- [WARNING] The POM for org.apache.maven.plugins:maven-checkstyle-plugin:jar:2.17 is missing, no dependency information available [WARNING] The POM for org.codehaus.plexus:plexus-resources:jar:1.0.1 is missing, no dependency information available [WARNING] Error injecting: org.apache.maven.plugin.checkstyle.CheckstyleReport java.lang.TypeNotPresentException: Type org.apache.maven.plugin.checkstyle.CheckstyleReport not present         at org.eclipse.sisu.space.URLClassSpace.loadClass(URLClassSpace.java:147)         at org.eclipse.sisu.space.NamedClass.load(NamedClass.java:46)         at org.eclipse.sisu.space.AbstractDeferredClass.get(AbstractDeferredClass.java:48)         at com.google.inject.internal.ProviderInternalFactory.provision(ProviderInternalFactory.java:81)         at com.google.inject.internal.InternalFactoryToInitializableAdapter.provision(InternalFactoryToInitializableAdapter.java:53)         at com.google.inject.internal.ProviderInternalFactory$1.call(ProviderInternalFactory.java:65)         at com.google.inject.internal.ProvisionListenerStackCallback$Provision.provision(ProvisionListenerStackCallback.java:115)         at org.eclipse.sisu.bean.BeanScheduler$Activator.onProvision(BeanScheduler.java:176)         at com.google.inject.internal.ProvisionListenerStackCallback$Provision.provision(ProvisionListenerStackCallback.java:126)         at com.google.inject.internal.ProvisionListenerStackCallback.provision(ProvisionListenerStackCallback.java:68)         at com.google.inject.internal.ProviderInternalFactory.circularGet(ProviderInternalFactory.java:63)         at com.google.inject.internal.InternalFactoryToInitializableAdapter.get(InternalFactoryToInitializableAdapter.java:45)         at com.google.inject.internal.InjectorImpl$2$1.call(InjectorImpl.java:1016)         at com.google.inject.internal.InjectorImpl.__callInContext(InjectorImpl.java:1092)         at com.google.inject.internal.InjectorImpl.callInContext(InjectorImpl.java)         at com.google.inject.internal.InjectorImpl$2.get(InjectorImpl.java:1012)         at org.eclipse.sisu.inject.Guice4$1.get(Guice4.java:162)         at org.eclipse.sisu.inject.LazyBeanEntry.getValue(LazyBeanEntry.java:81)         at org.eclipse.sisu.plexus.LazyPlexusBean.getValue(LazyPlexusBean.java:51)         at org.codehaus.plexus.DefaultPlexusContainer.lookup(DefaultPlexusContainer.java:263)         at org.codehaus.plexus.DefaultPlexusContainer.lookup(DefaultPlexusContainer.java:255)         at org.apache.maven.plugin.internal.DefaultMavenPluginManager.getConfiguredMojo(DefaultMavenPluginManager.java:517)         at org.apache.maven.plugin.DefaultBuildPluginManager.executeMojo(DefaultBuildPluginManager.java:121)         at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:207)         at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:153)         at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:145)         at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:116)         at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:80)         at org.apache.maven.lifecycle.internal.builder.singlethreaded.SingleThreadedBuilder.build(SingleThreadedBuilder.java:51)         at org.apache.maven.lifecycle.internal.LifecycleStarter.execute(LifecycleStarter.java:128)         at org.apache.maven.DefaultMaven.doExecute(DefaultMaven.java:307)         at org.apache.maven.DefaultMaven.doExecute(DefaultMaven.java:193)         at org.apache.maven.DefaultMaven.execute(DefaultMaven.java:106)         at org.apache.maven.cli.MavenCli.execute(MavenCli.java:863)         at org.apache.maven.cli.MavenCli.doMain(MavenCli.java:288)         at org.apache.maven.cli.MavenCli.main(MavenCli.java:199)         at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)         at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)         at sun.reflect.DelegatingMethodAccessorImpl.__invoke(DelegatingMethodAccessorImpl.java:43)         at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java)         at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java)         at java.lang.reflect.Method.invoke(Method.java:497)         at org.codehaus.plexus.classworlds.launcher.Launcher.launchEnhanced(Launcher.java:289)         at org.codehaus.plexus.classworlds.launcher.Launcher.launch(Launcher.java:229)         at org.codehaus.plexus.classworlds.launcher.Launcher.mainWithExitCode(Launcher.java:415)         at org.codehaus.plexus.classworlds.launcher.Launcher.main(Launcher.java:356) Caused by: java.lang.NoClassDefFoundError: org/apache/maven/reporting/AbstractMavenReport         at java.lang.ClassLoader.defineClass1(ClassLoader.java)         at java.lang.ClassLoader.defineClass(ClassLoader.java:760)         at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:142)         at java.net.URLClassLoader.defineClass(URLClassLoader.java:467)         at java.net.URLClassLoader.access$100(URLClassLoader.java:73)         at java.net.URLClassLoader$1.run(URLClassLoader.java:368)         at java.net.URLClassLoader$1.run(URLClassLoader.java:362)         at java.security.AccessController.doPrivileged(Native Method)         at java.net.URLClassLoader.findClass(URLClassLoader.java:361)         at org.codehaus.plexus.classworlds.realm.ClassRealm.loadClassFromSelf(ClassRealm.java:401)         at org.codehaus.plexus.classworlds.strategy.SelfFirstStrategy.loadClass(SelfFirstStrategy.java:42)         at org.codehaus.plexus.classworlds.realm.ClassRealm.unsynchronizedLoadClass(ClassRealm.java:271)         at org.codehaus.plexus.classworlds.realm.ClassRealm.loadClass(ClassRealm.java:247)         at org.codehaus.plexus.classworlds.realm.ClassRealm.loadClass(ClassRealm.java:239)         at java.lang.ClassLoader.defineClass1(ClassLoader.java)         at java.lang.ClassLoader.defineClass(ClassLoader.java:760)         at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:142)         at java.net.URLClassLoader.defineClass(URLClassLoader.java:467)         at java.net.URLClassLoader.access$100(URLClassLoader.java:73)         at java.net.URLClassLoader$1.run(URLClassLoader.java:368)         at java.net.URLClassLoader$1.run(URLClassLoader.java:362)         at java.security.AccessController.doPrivileged(Native Method)         at java.net.URLClassLoader.findClass(URLClassLoader.java:361)         at org.codehaus.plexus.classworlds.realm.ClassRealm.loadClassFromSelf(ClassRealm.java:401)         at org.codehaus.plexus.classworlds.strategy.SelfFirstStrategy.loadClass(SelfFirstStrategy.java:42)         at org.codehaus.plexus.classworlds.realm.ClassRealm.unsynchronizedLoadClass(ClassRealm.java:271)         at org.codehaus.plexus.classworlds.realm.ClassRealm.loadClass(ClassRealm.java:247)         at org.codehaus.plexus.classworlds.realm.ClassRealm.loadClass(ClassRealm.java:239)         at org.eclipse.sisu.space.URLClassSpace.loadClass(URLClassSpace.java:139)         ... 45 more Caused by: java.lang.ClassNotFoundException: org.apache.maven.reporting.AbstractMavenReport         at org.codehaus.plexus.classworlds.strategy.SelfFirstStrategy.loadClass(SelfFirstStrategy.java:50)         at org.codehaus.plexus.classworlds.realm.ClassRealm.unsynchronizedLoadClass(ClassRealm.java:271)         at org.codehaus.plexus.classworlds.realm.ClassRealm.loadClass(ClassRealm.java:247)         at org.codehaus.plexus.classworlds.realm.ClassRealm.loadClass(ClassRealm.java:239)         ... 74 more [INFO] ------------------------------------------------------------------------ [INFO] BUILD FAILURE [INFO] ------------------------------------------------------------------------ [INFO] Total time: 0.375 s [INFO] Finished at: 2017-03-13T19:01:19+08:00 [INFO] Final Memory: 22M/156M [INFO] ------------------------------------------------------------------------ [ERROR] Failed to execute goal org.apache.maven.plugins:maven-checkstyle-plugin:2.17:checkstyle (default-cli) on project checkstyle-test: Execution default-cli of goal org.apache.maven.plugins:maven-checkstyle-plugin:2.17:checkstyle failed: Unable to load the mojo 'checkstyle' in the plugin 'org.apache.maven.plugins:maven-checkstyle-plugin:2.17'. A required class is missing: org/apache/maven/reporting/AbstractMavenReport [ERROR] ----------------------------------------------------- [ERROR] realm =    plugin>org.apache.maven.plugins:maven-checkstyle-plugin:2.17 [ERROR] strategy = org.codehaus.plexus.classworlds.strategy.SelfFirstStrategy [ERROR] urls[0] = file:/C:/Users/DC/.m2/repository/org/apache/maven/plugins/maven-checkstyle-plugin/2.17/maven-checkstyle-plugin-2.17.jar [ERROR] urls[1] = file:/C:/Users/DC/.m2/repository/org/codehaus/plexus/plexus-resources/1.0.1/plexus-resources-1.0.1.jar [ERROR] urls[2] = file:/C:/Users/DC/.m2/repository/org/codehaus/plexus/plexus-utils/1.1/plexus-utils-1.1.jar [ERROR] Number of foreign imports: 1 [ERROR] import: Entry[import  from realm ClassRealm[maven.api, parent: null]] [ERROR] [ERROR] -----------------------------------------------------: org.apache.maven.reporting.AbstractMavenReport [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/PluginContainerException  --------------","closed","","SchuckBeta","2017-03-13T11:04:40Z","2017-03-13T14:45:39Z"
"","3788","config: enforce strict version of htmlunit code to prevent build fail…","…ures in our CI while htmlunit  have build failures  failure build on our side:  https://app.wercker.com/checkstyle/checkstyle/runs/build/5892509b7062f40100fb5a60?step=589250abe3159e000111bb93  failure on htmlunit side: https://ci.canoo.com/teamcity/viewLog.html?buildId=256892&tab=buildResultsDiv&buildTypeId=HtmlUnit_FastBuild  stable build: https://ci.canoo.com/teamcity/viewLog.html?buildId=256893&buildTypeId=HtmlUnit_FastBuild&tab=buildChangesDiv  issue with project : https://sourceforge.net/p/htmlunit/feature-requests/244/  so we will use strict revision for checkout","closed","","romani","2017-02-02T02:50:37Z","2017-02-03T00:39:40Z"
"","3295","config: sonar execution is only for master, to avoid authentication p…","…roblem on PR builds","closed","","romani","2016-06-21T01:36:51Z","2016-06-21T02:18:44Z"
"","3296","Issue #3229: fix for 'OpenJDK 64-Bit Server VM warning: ignoring opti…","…on UseSplitVerifier; support was removed in 8.0' #3229","closed","","romani","2016-06-21T13:10:01Z","2016-06-21T15:45:39Z"
"","3894","Issue #3700: Control Characters are not skipped with google_checks co…","…nfig  #3700   Changes are according to https://en.wiktionary.org/wiki/Appendix:Control_characters.  Apart from changing 1 to 9 to cover [C0 (ASCII and derivatives)](https://en.wiktionary.org/wiki/Appendix:Control_characters#C0_.28ASCII_and_derivatives.29), I add a missing `00AD` from first row of [Unicode control characters](https://en.wiktionary.org/wiki/Appendix:Control_characters#Unicode_control_characters).  Diff report http://www.luolc.com/checkstyle-diff-report/issue3700/","closed","","Luolc","2017-03-02T07:13:00Z","2017-03-28T08:49:31Z"
"","3945","Issue #3933:Modified the NoLineWrapCheck method to take input from fi…","…les from a subfolder in the directory and also added the input files to that subfolder","closed","","divsidhu-26","2017-03-06T21:49:17Z","2017-03-07T11:04:45Z"
"","3941","Issue: ""#3933"":Modified the NoLineWrapCheck method to take input from fi…","…les from a subfolder in the directory and also added the input files to that subfolder","closed","","divsidhu-26","2017-03-06T13:25:12Z","2017-03-06T21:52:01Z"
"","3942","Issue #3896: Test failed due to locale message settings. (with non-En…","…glish locale settings)  #3896   http://www.luolc.com/checkstyle-diff-report/issue3896/ No difference. It is an issue about localization which can only be reproduced on a non-English environment.","closed","","Luolc","2017-03-06T16:13:24Z","2017-03-13T07:11:47Z"
"","3940","Issue:#3993 :- Modified the NoLineWrapCheck method to take input from files …","…from a subfolder in the directory and also added the input files to that subfolder  Mandatory to understand and do: 0) Issue you are trying to fix/resolve has to have ""approved"" label. 1) Put in description of Pull Request reference to issue if it exists. Example: ""Issue: #XXXXXX"" 2) Commit message should adhere to the following rules:    a) Must match one of the following patterns:\n""       ^Issue #\\d+: .*$       ^Pull #\\d+: .*$       ^(minor|config|infra|doc|spelling): .*$    b) It contains only one line of text    c) Must not end with a period, space, or tab","closed","","divsidhu-26","2017-03-06T12:56:41Z","2017-03-06T13:16:21Z"
"","3947","Issue #3933: Modified the NoLineWrapCheck method to take input from...","…files from a subfolder in the directory and also added the input files to that subfolder(Issue #3933 )","closed","incomplete,","divsidhu-26","2017-03-07T11:14:47Z","2017-05-01T20:26:50Z"
