"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","4038","infra: hipparchus is bumped to 1.2 version , orekit still use 1.1-SNA…","…PSHOT, so we need to build latest 1.1-SNAPSHOT version   Problem is described at - https://github.com/checkstyle/checkstyle/pull/3926#issuecomment-287546931","closed","","romani","2017-03-18T13:51:21Z","2017-03-18T14:00:15Z"
"","4601","Issue #4538:Split and Organize Checkstyle inputs by Test for checks i…","…n 'javadoc' package  Mandatory to understand and do: 0) The issue you are trying to fix/resolve has to have the ""approved"" label. 1) Put in the description of Pull Request the reference to an issue if it exists. Example: ""Issue: #XXXXXX"" 2) Commit message should adhere to the following rules:    a) Must match one of the following patterns:\n""       ^Issue #\\d+: .*$       ^Pull #\\d+: .*$       ^(minor|config|infra|doc|spelling): .*$    b) It contains only one line of text    c) Must not end with a period, space, or tab    d) Commit message should be less than or equal to 200 characters  To avoid multiple iterations of fixes and CIs failures, please read http://checkstyle.sourceforge.net/contributing.html  ATTENTION: We are not merging Pull Requests that are not passing our CIs, but we will help to resolve issues.  Thanks for reading, remove whole this message and type what you need.","closed","","djydewang","2017-07-04T06:37:24Z","2017-07-04T06:48:00Z"
"","4105","Issue #4104: pitest: skip Uts execution as pitest do this for wihtou …","…mutation mode  Issue #4104","closed","","romani","2017-03-27T18:17:34Z","2017-04-05T12:01:58Z"
"","4613","Issue #4625: allow not empty line separator between static and plain i…","…mport Issue #4625","closed","abandoned,","liscju","2017-07-04T20:22:20Z","2018-06-20T04:11:43Z"
"","4460","Issue #4425: handle multi-dimensional array part of type in CheckUtils.createFullType()","…e #4425  createFullType() previously ignored the array part of the type in one-dimensional arrays (but not multi-dimensional arrays). This led to an upstream bug (#4425) in IllegalTypeCheck.","closed","abandoned,","kevin-wayne","2017-06-15T10:38:46Z","2017-09-08T22:34:41Z"
"","4001","Issue #3798: content of projects-for-travis.properties moved to proje…","…cts-for-wercker.properties  Issue #3798","closed","","romani","2017-03-14T13:36:33Z","2017-03-14T15:02:35Z"
"","4999","XpathQueryGenerator should consider tabWith parameter","XpathQueryGenerator should have tabWith parameter. Default value is 4.  Use case: user specified lineNo = 1 and columnNo = 5 to generate the suppression for file Test.java. Line 1 has 1 tab character. XpathQueryGenerator should calculate the real position of the token to generate suppression xpath as ANTLR parser treats tab characters as one symbol. So if user sees the violation: ```1:5: violation message``` he should be able to pass this values to the generator. The generator should determine the real position of the token.  Algorithm:  1) tabWith = 4, lineNo = 1, columnNo = 10; realColumnNo = 1; 2) Read line 1 char by char till columnNo; 3) If tab is detected, than tabCount++; 4) Find token with lineNo = 1 and columnNo = 10 - tabWith * tabCount.","closed","miscellaneous,","MEZk","2017-08-24T19:13:14Z","2017-09-17T14:02:16Z"
"","4419","Add token type to LocalizedMessage","XPath to AST mapper which will be implemented in the scope of #4369 will help us to find AST node which corresponds the XPath expression starting from the root. When the AST node is found, we need to compare the node with the AST node which causes the violation. If they are equal, the audit event need to be denied.   For example, if we have the following XPath expression to suppress a violation logged by MethodLengthCheck  ```java //CLASS_DEF//METHOD_DEF[@Text='foo'] ```  then the mapper will return the method definition AST node. MethodLengthCheck emits the violation for method ```foo```. We need to log method definition AST node, because we should compare the node with the AST node given by mapper. If both nodes are equal, then audit event (violation) should be denied.    Thus, in order to suppress the violation by XPath expression we need to have the AST node which causes the violation. However, now the whole information about a violation (lineNo, columnNo, etc) is collected in LocalizedMessage. I propose to rename LocalizedMessage to Violation ann [log](https://github.com/MEZk/checkstyle/blob/154f120d7b71c30ec64f3ef801fb080a24a21c4a/src/main/java/com/puppycrawl/tools/checkstyle/api/AbstractViolationReporter.java#L143-L143) AST everywhere. AST contains all required information (columnNo, lineNo, token type, ets).","closed","new feature,","MEZk","2017-06-04T12:12:08Z","2017-07-27T05:24:07Z"
"","4180","Include ENUM_DEF as an accepted token for RightCurlyCheck","Why is such behaviour 'ok' if the brace policy is set to alone ?  https://github.com/checkstyle/checkstyle/blob/master/src/it/resources/com/google/checkstyle/test/chapter4formatting/rule412nonemptyblocks/InputRightCurlyOtherAlone.java#L125  Is it because ENUM_DEF isn't an accepted token for the check ?","closed","","voidfist","2017-04-10T14:24:41Z","2017-04-10T14:43:41Z"
"","4267","Broken test in master branch","While running mvn test in master branch I'm receiving the next error:  Failed tests:    EmptyBlockCheckTest.testAllowEmptyDefaultWithText:206->BaseCheckTestSupport.verify:191->BaseCheckTestSupport.verify:227->BaseCheckTestSupport.verify:258 error message 0 expected:<...utEmptyDefault.java:[11:13: Empty default block.]> but was:<...utEmptyDefault.java:[0: Got an exception - /home/dmytro/IdeaProjects/checkstyle/src/test/resources/com/puppycrawl/tools/checkstyle/checks/blocks/emptyblock/InputEmptyDefault.java (No such file or directory)]>   EmptyBlockCheckTest.testForbidDefaultWithoutStatement:225->BaseCheckTestSupport.verify:191->BaseCheckTestSupport.verify:227->BaseCheckTestSupport.verify:258 error message 0 expected:<...utEmptyDefault.java:[11:13: Must have at least one statement.]> but was:<...utEmptyDefault.java:[0: Got an exception - /home/dmytro/IdeaProjects/checkstyle/src/test/resources/com/puppycrawl/tools/checkstyle/checks/blocks/emptyblock/InputEmptyDefault.java (No such file or directory)]>  Tests run: 2037, Failures: 2, Errors: 0, Skipped: 0   It is caused by last @subkrish commit #4223  for issue #4220  $ cat EmptyBlockCheckTest.java  ../      @Test     public void testAllowEmptyDefaultWithText() throws Exception {         final DefaultConfiguration checkConfig = createCheckConfig(EmptyBlockCheck.class);         checkConfig.addAttribute(""option"", BlockOption.TEXT.toString());         checkConfig.addAttribute(""tokens"", ""LITERAL_DEFAULT"");         final String[] expected = {             ""5:30: "" + getCheckMessage(MSG_KEY_BLOCK_EMPTY, ""default""),             ""11:13: "" + getCheckMessage(MSG_KEY_BLOCK_EMPTY, ""default""),             ""36:22: "" + getCheckMessage(MSG_KEY_BLOCK_EMPTY, ""default""),             ""44:47: "" + getCheckMessage(MSG_KEY_BLOCK_EMPTY, ""default""),             ""50:22: "" + getCheckMessage(MSG_KEY_BLOCK_EMPTY, ""default""),             ""78:13: "" + getCheckMessage(MSG_KEY_BLOCK_EMPTY, ""default""),         };         verify(checkConfig, getPath(""InputEmptyDefault.java""), expected);     }      @Test     public void testForbidDefaultWithoutStatement() throws Exception {         final DefaultConfiguration checkConfig = createCheckConfig(EmptyBlockCheck.class);         checkConfig.addAttribute(""option"", BlockOption.STMT.toString());         checkConfig.addAttribute(""tokens"", ""LITERAL_DEFAULT"");         final String[] expected = {             ""5:30: "" + getCheckMessage(MSG_KEY_BLOCK_NO_STMT, ""default""),             ""11:13: "" + getCheckMessage(MSG_KEY_BLOCK_NO_STMT, ""default""),             ""15:13: "" + getCheckMessage(MSG_KEY_BLOCK_NO_STMT, ""default""),             ""26:30: "" + getCheckMessage(MSG_KEY_BLOCK_NO_STMT, ""default""),             ""36:22: "" + getCheckMessage(MSG_KEY_BLOCK_NO_STMT, ""default""),             ""44:47: "" + getCheckMessage(MSG_KEY_BLOCK_NO_STMT, ""default""),             ""50:22: "" + getCheckMessage(MSG_KEY_BLOCK_NO_STMT, ""default""),             ""65:22: "" + getCheckMessage(MSG_KEY_BLOCK_NO_STMT, ""default""),             ""78:13: "" + getCheckMessage(MSG_KEY_BLOCK_NO_STMT, ""default""),         };         verify(checkConfig, getPath(""InputEmptyDefault.java""), expected);     }  InputEmptyDefault.java wasn't moved to the new package, so it causes an error. Right now I'm fixing this bug and preparing pull request to fix it.","closed","approved,","Kietzmann","2017-04-22T20:23:55Z","2017-04-23T01:42:50Z"
"","4101","CacheFile: violation on external resource will invalidate entire cache even if no changes are made","When we find a violation in a file on a cache run, we remove the file with the violation from the cachefile. https://github.com/checkstyle/checkstyle/blob/6a8730f03c2114a894a583731cc89bc2ec559978/src/main/java/com/puppycrawl/tools/checkstyle/Checker.java#L385  By default, we put all external resources into the cachefile https://github.com/checkstyle/checkstyle/blob/6a8730f03c2114a894a583731cc89bc2ec559978/src/main/java/com/puppycrawl/tools/checkstyle/PropertyCacheFile.java#L252 . The configuration file is put under a special name and not under it's file name, so it will never be removed by a violation.  However, if we remove an external resource from the cachefile because of a violation, it invalidates the entire cachefile on the next run as they are required to be in the cachefile. https://github.com/checkstyle/checkstyle/blob/6a8730f03c2114a894a583731cc89bc2ec559978/src/main/java/com/puppycrawl/tools/checkstyle/PropertyCacheFile.java#L249-L250  External resources are considered to be changed if they aren't in the cachefile.  ------------------- Here is how to reproduce:  Step 1: Environment ```` $ cat TestClass.java public class TestClass {     void method() {     } }  $ cat TestConfig.xml                                                             $ cat suppressions.xml       ````  Step 2: the good run ```` $ java -jar checkstyle-7.6.1-all.jar -c TestConfig.xml TestClass.java suppressions.xml Starting audit... Audit done.  $ cat cacheFile #Mon Mar 27 20:51:41 EDT 2017 /home/ricky/opensource/test/suppressions.xml=1490662299000 /home/ricky/opensource/test/TestClass.java=1490661645000 configuration*?=83F117CAB1DE006DA205A1337FA7FDFBF2D1F000 ````  Please note suppressions file is listed in the cache file and we are running CS on the suppressions file.  Step 3: modify suppressions for a bad run ```` $ cat suppressions.xml        ````  Step 4: the bad run ```` $ java -jar checkstyle-7.6.1-all.jar -c TestConfig.xml TestClass.java suppressions.xml Starting audit... [ERROR] /home/ricky/opensource/test/suppressions.xml:8: Example violation. [RegexpSingleline] Audit done. Checkstyle ends with 1 errors.  $ cat cacheFile #Mon Mar 27 20:53:56 EDT 2017 /home/ricky/opensource/test/TestClass.java=1490661645000 configuration*?=83F117CAB1DE006DA205A1337FA7FDFBF2D1F000 ````  Please note suppressions file is **NOT** listed in the cache file.  -------------------  As code shows at https://github.com/checkstyle/checkstyle/blob/6a8730f03c2114a894a583731cc89bc2ec559978/src/main/java/com/puppycrawl/tools/checkstyle/PropertyCacheFile.java#L249-L250 , if external resources are not in the cache file, it invalidates the entire cache each run. It doesn't matter if suppressions.xml is left as is, other files are changed, or nothing is changed. [Suppressions is a external resource.](https://github.com/checkstyle/checkstyle/blob/6a8730f03c2114a894a583731cc89bc2ec559978/src/main/java/com/puppycrawl/tools/checkstyle/filters/SuppressionFilter.java#L112) If we were checking multiple files in this run, it would act the same as a no cache run.  Note: `SuppressionFilter` needed full file path to be able to be reproduced in CLI. Note: This is entirely dependent on the external resource be given the exact file name as the violation file name. Right now on Windows, this is only `suppressions` file. The other ones (`java.header`, `import-control.xml`, `java_regexp.header`) are being pre-appended with `file:/`.","closed","approved,","rnveach","2017-03-25T19:49:52Z","2017-05-26T00:50:05Z"
"","4102","Pull #4102: changed loops to end execution early","When scanning Checkstyle's code for a failed check, I found the following places where we had a loop looking for something and assigning a variable if it was found or not. I noticed most of the loops were specifically not ending when a determination was found.  I changed spots involving loops and assigning variables true/false to end their execution sooner as the variable is modified.  Changes to `InputIllegalTypeMemberModifiers` were to keep code coverage at 100% for the check as we lost some on the `for` loop for the fixes.  appveyor required change to `JavadocMethodCheck` that it be changed to a for-each.","closed","miscellaneous,","rnveach","2017-03-26T03:35:22Z","2017-04-05T12:44:26Z"
