"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","8909","fix ES flush thread will stop work when flush schedule task have ES connection exception","…ption(#8895)  ` are meant to be replaced by you, e.g. , .     Put an `x` in the `[ ]` to mark the item as CHECKED. `[x]` -->   - [ ] Add a unit test to verify that the fix works. - [ ] Explain briefly why the bug exists and how to fix it.      ==== 🐛 Remove this line WHEN AND ONLY WHEN you're fixing a bug, follow the checklist 👆 ==== -->   - [ ] Add a benchmark for the improvement, refer to [the existing ones](https://github.com/apache/skywalking/blob/master/apm-commons/apm-datacarrier/src/test/java/org/apache/skywalking/apm/commons/datacarrier/LinkedArrayBenchmark.java) - [ ] The benchmark result. ```text  ``` - [ ] Links/URLs to the theory proof or discussion articles/blogs.       ==== 📈 Remove this line WHEN AND ONLY WHEN you're improving the performance, follow the checklist 👆 ==== -->   - [ ] If this is non-trivial feature, paste the links/URLs to the design doc. - [ ] Update the documentation to include this new feature. - [ ] Tests(including UT, IT, E2E) are added to verify the new feature. - [ ] If it's UI related, attach the screenshots below.      ==== 🆕 Remove this line WHEN AND ONLY WHEN you're adding a new feature, follow the checklist 👆 ==== -->  - [x] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #8895 . - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/changelog/docs/en/changes/changes.md).","closed","backend,","yangyiweigege","2022-04-19T07:53:15Z","2022-04-19T12:39:56Z"
"","8474","[Feature] Support datasource metrics analysis","…MAL analyzer #8450  ` are meant to be replaced by you, e.g. , .     Put an `x` in the `[ ]` to mark the item as CHECKED. `[x]` -->   - [ ] Add a unit test to verify that the fix works. - [ ] Explain briefly why the bug exists and how to fix it.      ==== 🐛 Remove this line WHEN AND ONLY WHEN you're fixing a bug, follow the checklist 👆 ==== -->   - [ ] Add a benchmark for the improvement, refer to [the existing ones](https://github.com/apache/skywalking/blob/master/apm-commons/apm-datacarrier/src/test/java/org/apache/skywalking/apm/commons/datacarrier/LinkedArrayBenchmark.java) - [ ] The benchmark result. ```text  ``` - [ ] Links/URLs to the theory proof or discussion articles/blogs.       ==== 📈 Remove this line WHEN AND ONLY WHEN you're improving the performance, follow the checklist 👆 ==== -->   - [ ] If this is non-trivial feature, paste the links/URLs to the design doc. - [ ] Update the documentation to include this new feature. - [ ] Tests(including UT, IT, E2E) are added to verify the new feature. - [ ] If it's UI related, attach the screenshots below.      ==== 🆕 Remove this line WHEN AND ONLY WHEN you're adding a new feature, follow the checklist 👆 ==== -->  - [x] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes ##8450. - [ ] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","feature,","sunOnly","2022-01-24T12:51:34Z","2022-02-11T08:27:12Z"
"","8592","Fix Zipkin receiver wrong condition for decoding `gzip`","Zipkin receiver used `accept-encoding` to identify the agent report is a  gzip content, fix it to  `Content-Encoding`.  ### Fix Zipkin receiver wrong condition for decoding `gzip` - [ ] Add a unit test to verify that the fix works. - [X] Explain briefly why the bug exists and how to fix it.  - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #8267. - [X] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","bug,","wankai123","2022-02-25T07:27:21Z","2022-02-25T11:20:00Z"
"","9009","Fix saving Process Traffic error when cluster mode","When receiving the process keepalive protocol in cluster mode, It will throw an exception when balancing the process traffic data. Because the gRPC could not be added a null value(`ProcessTraffic#agentID`) into the data. So I update the agent id to the `Const#EMPTY_STRING` to fix it.   The Process traffic is new in the current milestone, so I don't need to update the changelog.  - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [ ] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/changelog/docs/en/changes/changes.md).","closed","bug,","mrproliu","2022-05-08T05:17:40Z","2022-05-08T06:51:16Z"
"","9280","Add `VIRTUAL` detect type to Process for Network Profiling","When querying Process, exclude all Virtual type data, this part of the data will only be useful in Network Profiling.  - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/docs/en/changes/changes.md).","closed","backend,","mrproliu","2022-06-28T04:16:27Z","2022-06-28T09:07:58Z"
"","9008","Fix the pod match error when the service has multiple selector in kubernates environment.","When OAP received the metrics from OTEL and bound it to the K8S_SERVICE entity, I found that when the Service has multiple selectors, the matching rules between service and pod are incorrect.  The current match rule is that as long as any selector in the service matches the label in the pod, it is considered a match and should be changed to match all.  - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/changelog/docs/en/changes/changes.md).","closed","bug,","mrproliu","2022-05-08T04:28:59Z","2022-05-08T05:05:54Z"
"","8393","Fix query sort metrics failure in H2 storage","When I ran the below CLI command, Got an SQL error in H2 storage. The reason is the SQL not correct. ![image](https://user-images.githubusercontent.com/3417650/148331080-753bba3b-f06a-4aaf-9dd0-0bcb83c44223.png)  - [x] Add Test in E2E. - [x] Combine cases in Stoage E2E.  - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","backend,","mrproliu","2022-01-06T05:08:15Z","2022-01-06T07:11:06Z"
"","8549","Allow updating non-metrics templates when structure changed","We have template structures changes in #8367 but if we upgrade from an older storage, the non-metrics templates (e.g. `service_traffic`) won't get updated.  - [x] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","backend,","kezhenxu94","2022-02-16T07:34:30Z","2022-02-16T08:42:33Z"
"","8775","sync-ui","Version: https://github.com/apache/skywalking-booster-ui/pull/48","closed","submodule update,","wankai123","2022-03-31T06:01:34Z","2022-04-03T03:36:16Z"
"","8756","sync-ui","Version: https://github.com/apache/skywalking-booster-ui/pull/41","closed","submodule update,","wankai123","2022-03-28T00:31:28Z","2022-03-28T00:46:39Z"
"","8753","sync-ui","Version: https://github.com/apache/skywalking-booster-ui/pull/39","closed","submodule update,","wankai123","2022-03-26T15:03:12Z","2022-03-26T15:28:20Z"
"","8735","sync-ui","Version: https://github.com/apache/skywalking-booster-ui/pull/36","closed","submodule update,","wankai123","2022-03-24T13:44:17Z","2022-03-24T13:49:07Z"
"","8729","sync-ui","Version: https://github.com/apache/skywalking-booster-ui/pull/35","closed","submodule update,","wankai123","2022-03-23T12:06:35Z","2022-03-23T12:22:59Z"
