"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","7502","password","通过docker 安装  skywalking-oap   skywalking-ui 默认密码是多少？ docker run --name skywalking-oap --restart always -d \ -p 11800:11800 \ -p 12800:12800 \ -e TZ=Asia/Shanghai \ -e SW_STORAGE=elasticsearch7 \ -e SW_STORAGE_ES_CLUSTER_NODES=172.16.100.237:9200 \ apache/skywalking-oap-server:8.3.0-es7  docker run --name skywalking-ui --restart always -d \ -p 8088:8080 \ -e TZ=Asia/Shanghai \ --link skywalking-oap:skywalking-oap \ -e SW_OAP_ADDRESS=skywalking-oap:12800 \ apache/skywalking-ui  启动容器后，可以访问 localhost:8088 登录界面，但是通过admin/admin无法登录 `[root@localhost ~]# docker logs skywalking-ui     .   ____          _            __ _ _  /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \ ( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \  \\/  ___)| |_)| | | | | || (_| |  ) ) ) )   '  |____| .__|_| |_|_| |_\__, | / / / /  =========|_|==============|___/=/_/_/_/  :: Spring Boot ::                (v2.4.8)  2021-08-20 09:46:39.088  INFO 1 --- [           main] o.a.s.apm.webapp.ApplicationStartUp      : Starting ApplicationStartUp v8.7.0 using Java 11.0.9 on 78b813f5f35a with PID 1 (/skywalking/webapp/skywalking-webapp.jar started by root in /skywalking) 2021-08-20 09:46:39.099  INFO 1 --- [           main] o.a.s.apm.webapp.ApplicationStartUp      : No active profile set, falling back to default profiles: default 2021-08-20 09:46:41.494  INFO 1 --- [           main] o.s.cloud.context.scope.GenericScope     : BeanFactory id=cab36694-a4fc-3018-881d-bdde2b7e0925 2021-08-20 09:46:41.653  INFO 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 2021-08-20 09:46:41.655  INFO 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 2021-08-20 09:46:41.659  INFO 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 2021-08-20 09:46:43.063  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [After] 2021-08-20 09:46:43.064  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [Before] 2021-08-20 09:46:43.064  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [Between] 2021-08-20 09:46:43.064  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [Cookie] 2021-08-20 09:46:43.064  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [Header] 2021-08-20 09:46:43.065  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [Host] 2021-08-20 09:46:43.065  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [Method] 2021-08-20 09:46:43.065  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [Path] 2021-08-20 09:46:43.065  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [Query] 2021-08-20 09:46:43.066  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [ReadBody] 2021-08-20 09:46:43.066  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [RemoteAddr] 2021-08-20 09:46:43.066  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [Weight] 2021-08-20 09:46:43.067  INFO 1 --- [           main] o.s.c.g.r.RouteDefinitionRouteLocator    : Loaded RoutePredicateFactory [CloudFoundryRouteService] 2021-08-20 09:46:43.523  INFO 1 --- [           main] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 2 endpoint(s) beneath base path '/actuator' 2021-08-20 09:46:43.806  WARN 1 --- [           main] iguration$LoadBalancerCaffeineWarnLogger : Spring Cloud LoadBalancer is currently working with the default cache. You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath. 2021-08-20 09:46:44.063  INFO 1 --- [           main] o.s.b.web.embedded.netty.NettyWebServer  : Netty started on port 8080 2021-08-20 09:46:44.257  INFO 1 --- [           main] o.a.s.apm.webapp.ApplicationStartUp      : Started ApplicationStartUp in 6.463 seconds (JVM running for 7.709) ` ![Uploading image.png…]()","closed","invalid,","iSpringFish","2021-08-20T01:41:28Z","2021-08-20T02:25:57Z"
"","6782","如何获取链路告警中的详细异常信息","请教：    我想获取更加详细的链路告警跨度信息然后输出告警，通过api查询？或者在ES中根据日志过滤关键字告警？获取的信息如下图：  版本: 8.4  ![image](https://user-images.githubusercontent.com/18564603/115211404-1d7b7900-a132-11eb-9e91-543cba6c06b9.png)","closed","question,","z8772083","2021-04-19T09:10:55Z","2021-04-20T06:40:10Z"
"","7408","是否支持通过API请求数据？？","您好，请问一下是否支持API请求数据，我们希望将Skywalking的数据导入到另一个监控系统当中。","closed","invalid,","FrankCy","2021-08-04T07:40:52Z","2021-08-04T07:42:06Z"
"","7489","建议把社区翻译好的中文挂在官网方便国人阅读","个人开源走到apache开源不易，期望大家一起维护中文文档！","closed","","orjuly","2021-08-19T05:38:32Z","2021-08-19T05:40:42Z"
"","7641","add suffix limit to avoid possible start problems","【Improve code robustness】 Here reads all files in the directory with Yaml util, in some situation if the directory contains hidden system file such as `.DS_Store` on Mac OS, and I waste many time on it as the error cannot figure out any clues.  ` are meant to be replaced by you, e.g. , .     Put an `x` in the `[ ]` to mark the item as CHECKED. `[x]` -->   - [ ] Add a unit test to verify that the fix works. - [ ] Explain briefly why the bug exists and how to fix it.      ==== 🐛 Remove this line WHEN AND ONLY WHEN you're fixing a bug, follow the checklist 👆 ==== -->   - [ ] Add a benchmark for the improvement, refer to [the existing ones](https://github.com/apache/skywalking/blob/master/apm-commons/apm-datacarrier/src/test/java/org/apache/skywalking/apm/commons/datacarrier/LinkedArrayBenchmark.java) - [ ] The benchmark result. ```text  ``` - [ ] Links/URLs to the theory proof or discussion articles/blogs.       ==== 📈 Remove this line WHEN AND ONLY WHEN you're improving the performance, follow the checklist 👆 ==== -->   - [ ] If this is non-trivial feature, paste the links/URLs to the design doc. - [ ] Update the documentation to include this new feature. - [ ] Tests(including UT, IT, E2E) are added to verify the new feature. - [ ] If it's UI related, attach the screenshots below.      ==== 🆕 Remove this line WHEN AND ONLY WHEN you're adding a new feature, follow the checklist 👆 ==== -->  - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [ ] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","chore,","honganan","2021-09-03T02:38:14Z","2021-09-03T04:44:56Z"
"","7027","Make the number of core worker in meter converter thread pool configurable","…urable  ` are meant to be replaced by you, e.g. , .     Put an `x` in the `[ ]` to mark the item as CHECKED. `[x]` -->   - [ ] Add a unit test to verify that the fix works. - [ ] Explain briefly why the bug exists and how to fix it.      ==== 🐛 Remove this line WHEN AND ONLY WHEN you're fixing a bug, follow the checklist 👆 ==== -->   - [ ] Add a test case for the new plugin, refer to [the doc](https://github.com/apache/skywalking/blob/master/docs/en/guides/Plugin-test.md) - [ ] Add a component id in [the component-libraries.yml](https://github.com/apache/skywalking/blob/master/oap-server/server-bootstrap/src/main/resources/component-libraries.yml) - [ ] Add a logo in [the UI repo](https://github.com/apache/skywalking-rocketbot-ui/tree/master/src/views/components/topology/assets)      ==== 🔌 Remove this line WHEN AND ONLY WHEN you're adding a new plugin, follow the checklist 👆 ==== -->   - [ ] Add a benchmark for the improvement, refer to [the existing ones](https://github.com/apache/skywalking/blob/master/apm-commons/apm-datacarrier/src/test/java/org/apache/skywalking/apm/commons/datacarrier/LinkedArrayBenchmark.java) - [ ] The benchmark result. ```text  ``` - [ ] Links/URLs to the theory proof or discussion articles/blogs.       ==== 📈 Remove this line WHEN AND ONLY WHEN you're improving the performance, follow the checklist 👆 ==== -->   - [ ] If this is non-trivial feature, paste the links/URLs to the design doc. - [ ] Update the documentation to include this new feature. - [ ] Tests(including UT, IT, E2E) are added to verify the new feature. - [ ] If it's UI related, attach the screenshots below.      ==== 🆕 Remove this line WHEN AND ONLY WHEN you're adding a new feature, follow the checklist 👆 ==== -->  - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","feature,","dmsolr","2021-05-27T07:29:27Z","2021-05-27T15:10:22Z"
"","6753","Resolves #6751 - added kafka consumer assign method interception to p…","…roperly trace requests going through 'assigned' topics  ` are meant to be replaced by you, e.g. , .     Put an `x` in the `[ ]` to mark the item as CHECKED. `[x]` -->   - [ ] Add a unit test to verify that the fix works. - [ ] Explain briefly why the bug exists and how to fix it.      ==== 🐛 Remove this line WHEN AND ONLY WHEN you're fixing a bug, follow the checklist 👆 ==== -->   - [ ] Add a test case for the new plugin, refer to [the doc](https://github.com/apache/skywalking/blob/master/docs/en/guides/Plugin-test.md) - [ ] Add a component id in [the component-libraries.yml](https://github.com/apache/skywalking/blob/master/oap-server/server-bootstrap/src/main/resources/component-libraries.yml) - [ ] Add a logo in [the UI repo](https://github.com/apache/skywalking-rocketbot-ui/tree/master/src/views/components/topology/assets)      ==== 🔌 Remove this line WHEN AND ONLY WHEN you're adding a new plugin, follow the checklist 👆 ==== -->   - [ ] Add a benchmark for the improvement, refer to [the existing ones](https://github.com/apache/skywalking/blob/master/apm-commons/apm-datacarrier/src/test/java/org/apache/skywalking/apm/commons/datacarrier/LinkedArrayBenchmark.java) - [ ] The benchmark result. ```text  ``` - [ ] Links/URLs to the theory proof or discussion articles/blogs.       ==== 📈 Remove this line WHEN AND ONLY WHEN you're improving the performance, follow the checklist 👆 ==== -->   - [ ] If this is non-trivial feature, paste the links/URLs to the design doc. - [ ] Update the documentation to include this new feature. - [ ] Tests(including UT, IT, E2E) are added to verify the new feature. - [ ] If it's UI related, attach the screenshots below.      ==== 🆕 Remove this line WHEN AND ONLY WHEN you're adding a new feature, follow the checklist 👆 ==== -->  - [X ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #6751. - [ ] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","plugin,","Yebemeto","2021-04-14T09:27:21Z","2021-04-20T09:18:25Z"
"","6665","Fix Agent Plugin ""asynchttpclient"" not record the status code of the …","…response  ` are meant to be replaced by you, e.g. , .     Put an `x` in the `[ ]` to mark the item as CHECKED. `[x]` -->  ### Fix  - [ ] Add a unit test to verify that the fix works. - [x] Explain briefly why the bug exists and how to fix it.      add a tag to async span when status received method be invoked    - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","enhancement,","darcydai","2021-04-01T07:24:04Z","2021-04-03T07:43:53Z"
"","6912","etcd client problem : fix the byte buff leak reported by io.netty.uti…","…l.ResourceLeakDetector  ` are meant to be replaced by you, e.g. , .     Put an `x` in the `[ ]` to mark the item as CHECKED. `[x]` -->  ### Fix  - [ ] Add a unit test to verify that the fix works. - [x] fix the byte buff leak reported by io.netty.util.ResourceLeakDetector . Upgrade etcd client version    - [ ] Add a test case for the new plugin, refer to [the doc](https://github.com/apache/skywalking/blob/master/docs/en/guides/Plugin-test.md) - [x] Add a component id in [the component-libraries.yml](https://github.com/apache/skywalking/blob/master/oap-server/server-bootstrap/src/main/resources/component-libraries.yml) - [ ] Add a logo in [the UI repo](https://github.com/apache/skywalking-rocketbot-ui/tree/master/src/views/components/topology/assets)      ==== 🔌 Remove this line WHEN AND ONLY WHEN you're adding a new plugin, follow the checklist 👆 ==== -->   - [ ] Add a benchmark for the improvement, refer to [the existing ones](https://github.com/apache/skywalking/blob/master/apm-commons/apm-datacarrier/src/test/java/org/apache/skywalking/apm/commons/datacarrier/LinkedArrayBenchmark.java) - [ ] The benchmark result. ```text  ``` - [ ] Links/URLs to the theory proof or discussion articles/blogs.       ==== 📈 Remove this line WHEN AND ONLY WHEN you're improving the performance, follow the checklist 👆 ==== -->   - [ ] If this is non-trivial feature, paste the links/URLs to the design doc. - [ ] Update the documentation to include this new feature. - [ ] Tests(including UT, IT, E2E) are added to verify the new feature. - [ ] If it's UI related, attach the screenshots below.      ==== 🆕 Remove this line WHEN AND ONLY WHEN you're adding a new feature, follow the checklist 👆 ==== -->  - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [ ] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).","closed","dependencies,","YczYanchengzhe","2021-05-07T15:14:51Z","2021-08-29T07:07:16Z"
"","7214","Support connectTimeout and socketTimeout settings","…and ElasticSearch7 storages.  ` are meant to be replaced by you, e.g. , .     Put an `x` in the `[ ]` to mark the item as CHECKED. `[x]` -->   - [ ] Add a unit test to verify that the fix works. - [ ] Explain briefly why the bug exists and how to fix it.      ==== 🐛 Remove this line WHEN AND ONLY WHEN you're fixing a bug, follow the checklist 👆 ==== -->   - [ ] Add a test case for the new plugin, refer to [the doc](https://github.com/apache/skywalking/blob/master/docs/en/guides/Plugin-test.md) - [ ] Add a component id in [the component-libraries.yml](https://github.com/apache/skywalking/blob/master/oap-server/server-bootstrap/src/main/resources/component-libraries.yml) - [ ] Add a logo in [the UI repo](https://github.com/apache/skywalking-rocketbot-ui/tree/master/src/views/components/topology/assets)      ==== 🔌 Remove this line WHEN AND ONLY WHEN you're adding a new plugin, follow the checklist 👆 ==== -->   - [ ] Add a benchmark for the improvement, refer to [the existing ones](https://github.com/apache/skywalking/blob/master/apm-commons/apm-datacarrier/src/test/java/org/apache/skywalking/apm/commons/datacarrier/LinkedArrayBenchmark.java) - [ ] The benchmark result. ```text  ``` - [ ] Links/URLs to the theory proof or discussion articles/blogs.       ==== 📈 Remove this line WHEN AND ONLY WHEN you're improving the performance, follow the checklist 👆 ==== -->   - [ ] If this is non-trivial feature, paste the links/URLs to the design doc. - [ ] Update the documentation to include this new feature. - [ ] Tests(including UT, IT, E2E) are added to verify the new feature. - [ ] If it's UI related, attach the screenshots below.      ==== 🆕 Remove this line WHEN AND ONLY WHEN you're adding a new feature, follow the checklist 👆 ==== -->  - [ ] If this pull request closes/resolves/fixes an existing issue, replace the issue number. Closes #. - [x] Update the [`CHANGES` log](https://github.com/apache/skywalking/blob/master/CHANGES.md).  Support connectTimeout and socketTimeout settings for ElasticSearch6 and ElasticSearch7 storages.","closed","feature,","wu-sheng","2021-06-30T12:59:01Z","2021-07-01T00:21:03Z"
