"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","3475","YARN-10953. Make CapacityScheduler#getOrCreateQueueFromPlacementConte…","…xt easier to comprehend    ### Description of PR   ### How was this patch tested?   ### For code changes:  - [ ] Does the title or this PR starts with the corresponding JIRA issue id (e.g. 'HADOOP-17799. Your PR title ...')? - [ ] Object storage: have the integration tests been executed and the endpoint declared according to the connector-specific documentation? - [ ] If adding new dependencies to the code, are these dependencies licensed in a way that is compatible for inclusion under [ASF 2.0](http://www.apache.org/legal/resolved.html#category-a)? - [ ] If applicable, have you updated the `LICENSE`, `LICENSE-binary`, `NOTICE-binary` files?","closed","","9uapaw","2021-09-23T13:38:45Z","2021-10-07T18:08:04Z"
"","2984","HDFS-16010.Improve NamenodeBeanMetrics#getSafemode() to print IOException.","…tion.  ## NOTICE  Please create an issue in ASF JIRA before opening a pull request, and you need to set the title of the pull request which starts with the corresponding JIRA issue number. (e.g. HADOOP-XXXXX. Fix a typo in YYY.) For more details, please see https://cwiki.apache.org/confluence/display/HADOOP/How+To+Contribute","open","","jianghuazhu","2021-05-06T13:06:23Z","2021-05-06T14:52:42Z"
"","3257","YARN-8992. Fair scheduler can delete a dynamic queue while an applica…","…tion attempt is being added to the queue. (Contributed by Wilfred Spiegelenburg)  (cherry picked from commit a41b648e98b6a1c5a9cdb7393e73e576a97f56d4)  Backport YARN-8992 to branch-3.2. Let me check the result of precommit job before committing.","closed","backport,","aajisaka","2021-08-03T04:16:36Z","2021-08-08T05:24:24Z"
"","3295","HDFS-16162.Improve DFSUtil#checkProtectedDescendants() related parameter comments.","…ter comments.  ## NOTICE  Please create an issue in ASF JIRA before opening a pull request, and you need to set the title of the pull request which starts with the corresponding JIRA issue number. (e.g. HADOOP-XXXXX. Fix a typo in YYY.) For more details, please see https://cwiki.apache.org/confluence/display/HADOOP/How+To+Contribute","closed","documentation,","jianghuazhu","2021-08-11T11:10:25Z","2021-08-17T08:47:24Z"
"","3402","YARN-10914. Simplify duplicated code for tracking ResourceUsage in AbstractCSQueue","…stractCSQueue.  Change-Id: Ib24e8c2dd610b6c3f96b2aabbb4531ee494af432    ### Description of PR   ### How was this patch tested?  Existing tests should cover this code path.  ### For code changes:  - [ ] Does the title or this PR starts with the corresponding JIRA issue id (e.g. 'HADOOP-17799. Your PR title ...')? - [ ] Object storage: have the integration tests been executed and the endpoint declared according to the connector-specific documentation? - [ ] If adding new dependencies to the code, are these dependencies licensed in a way that is compatible for inclusion under [ASF 2.0](http://www.apache.org/legal/resolved.html#category-a)? - [ ] If applicable, have you updated the `LICENSE`, `LICENSE-binary`, `NOTICE-binary` files?","closed","","tomicooler","2021-09-08T09:16:33Z","2021-09-10T16:54:56Z"
"","3348","HADOOP-15129. Datanode caches namenode DNS lookup failure and cannot …","…startup  Co-authored-by: Karthik Palaniappan Change-Id: Id95de455979451c8bb15f47d7f1210f7aac150b9    ### Description of PR  In RPC connection, move failure handling of unresolved hostname into retry loop, so that if the server is temporarily unresolvable in DNS, the connection can still recover.  ### How was this patch tested?  In addition to new unit tests, this patch has been tested in Dataproc clusters and shown to fix a problem with sequencing of startup if a DataNode starts before the NameNode is registered in DNS.  ### For code changes:  - [x] Does the title or this PR starts with the corresponding JIRA issue id (e.g. 'HADOOP-17799. Your PR title ...')? - [x] Object storage: have the integration tests been executed and the endpoint declared according to the connector-specific documentation? - [x] If adding new dependencies to the code, are these dependencies licensed in a way that is compatible for inclusion under [ASF 2.0](http://www.apache.org/legal/resolved.html#category-a)? - [x] If applicable, have you updated the `LICENSE`, `LICENSE-binary`, `NOTICE-binary` files?","closed","","cnauroth","2021-08-28T03:53:09Z","2021-09-13T16:23:35Z"
"","2836","HDFS-15936.Solve BlockSender#sendPacket() does not record SocketTimeout exception.","…SocketTimeout exception.  ## NOTICE  Please create an issue in ASF JIRA before opening a pull request, and you need to set the title of the pull request which starts with the corresponding JIRA issue number. (e.g. HADOOP-XXXXX. Fix a typo in YYY.) For more details, please see https://cwiki.apache.org/confluence/display/HADOOP/How+To+Contribute","closed","","jianghuazhu","2021-03-30T06:41:09Z","2021-07-29T04:57:29Z"
"","3186","HDFS-16118.Improve the number of handlers that initialize NameNodeRpcServer#clientRpcServer.","…Server#clientRpcServer.  ## NOTICE  Please create an issue in ASF JIRA before opening a pull request, and you need to set the title of the pull request which starts with the corresponding JIRA issue number. (e.g. HADOOP-XXXXX. Fix a typo in YYY.) For more details, please see https://cwiki.apache.org/confluence/display/HADOOP/How+To+Contribute","open","","jianghuazhu","2021-07-07T10:23:22Z","2022-01-16T01:00:35Z"
"","3458","YARN-10960. Extract test queues and related methods from TestCapacity…","…Scheduler.  Change-Id: I6fe1918c5776b44e824b39b8cde7b3114522107d    ### Description of PR   ### How was this patch tested?   ### For code changes:  - [ ] Does the title or this PR starts with the corresponding JIRA issue id (e.g. 'HADOOP-17799. Your PR title ...')? - [ ] Object storage: have the integration tests been executed and the endpoint declared according to the connector-specific documentation? - [ ] If adding new dependencies to the code, are these dependencies licensed in a way that is compatible for inclusion under [ASF 2.0](http://www.apache.org/legal/resolved.html#category-a)? - [ ] If applicable, have you updated the `LICENSE`, `LICENSE-binary`, `NOTICE-binary` files?","closed","","tomicooler","2021-09-20T08:03:55Z","2021-10-01T02:06:53Z"
"","3339","YARN-10646. TestCapacitySchedulerWeightMode test descriptor comments doesnt reflect the correct scenario","…rentUsePctChildUseWeight test based on the description in comment.    ### Description of PR   ### How was this patch tested?   ### For code changes:  - [ ] Does the title or this PR starts with the corresponding JIRA issue id (e.g. 'HADOOP-17799. Your PR title ...')? - [ ] Object storage: have the integration tests been executed and the endpoint declared according to the connector-specific documentation? - [ ] If adding new dependencies to the code, are these dependencies licensed in a way that is compatible for inclusion under [ASF 2.0](http://www.apache.org/legal/resolved.html#category-a)? - [ ] If applicable, have you updated the `LICENSE`, `LICENSE-binary`, `NOTICE-binary` files?","closed","","brumi1024","2021-08-26T09:21:02Z","2021-09-08T14:11:32Z"
