"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","903","HDDS-1490. Support configurable container placement policy through 'o…","…zone.scm.container.placement.classname'","closed","ozone,","ChenSammi","2019-06-04T12:31:36Z","2019-06-06T19:14:48Z"
"","1011","HDFS-14313. Get hdfs used space from FsDatasetImpl#volumeMap#ReplicaInfo in memor…","…y instead of df/du  Signed-off-by: sunlisheng","closed","","leosunli","2019-06-25T04:02:13Z","2019-08-08T13:46:23Z"
"","786","HDDS-1448 : RatisPipelineProvider should only consider open pipeline …","…while excluding dn for pipeline allocation.  While allocation pipelines, Ratis pipeline provider considers all the pipelines irrespective of the state of the pipeline. This can lead to case where all the datanodes are up but the pipelines are in closing state in SCM.","closed","ozone,","avijayanhwx","2019-04-30T06:29:52Z","2019-05-03T18:49:01Z"
"","1086","HADOOP-16341. ShutDownHookManager: Regressed performance on Hook removals after HADOOP-15679","…vals after HADOOP-15679  Continuation of #940. Taking it over from @t3rmin4t0r.","closed","","zeroflag","2019-07-12T14:44:59Z","2019-07-17T14:56:18Z"
"","940","HADOOP-16341. ShutDownHookManager: Regressed performance on Hook remo…","…vals after HADOOP-15679","open","","t3rmin4t0r","2019-06-10T22:11:35Z","2019-07-12T08:34:20Z"
"","896","HADOOP-16341. ShutDownHookManager: Regressed performance on Hook remo…","…vals after HADOOP-15679","open","","t3rmin4t0r","2019-06-03T18:42:56Z","2019-06-06T12:01:39Z"
"","1066","HDDS-1776. Fix image name in some ozone docker-compose files. Contrib…","…uted by Xiaoyu Yao.","closed","ozone,","xiaoyuyao","2019-07-09T21:06:30Z","2019-07-12T22:56:44Z"
"","698","HDDS-1390 - Remove hk2 dependency exclusions from ozone s3gateway mod…","…ule.  Some hk2 transitive dependencies were mistakenly excluded in HDDS-1358Link to solve maven enforcer plugin issues. This jira cleans that up.","closed","ozone,","avijayanhwx","2019-04-04T22:51:00Z","2019-04-05T19:36:01Z"
"","1026","HDDS-1730. Implement File CreateDirectory Request to use Cache and Do…","…ubleBuffer.","closed","ozone,","bharatviswa504","2019-06-27T23:39:48Z","2019-07-01T05:38:54Z"
"","1663","WIP: Better memory info parse patterns, so that only lines with memory slo…","…ts are parsed and others (like VmFlags) are ignored  ## NOTICE  Please create an issue in ASF JIRA before opening a pull request, and you need to set the title of the pull request which starts with the corresponding JIRA issue number. (e.g. HADOOP-XXXXX. Fix a typo in YYY.) For more details, please see https://cwiki.apache.org/confluence/display/HADOOP/How+To+Contribute","open","","jvimr","2019-10-18T08:36:49Z","2020-07-31T16:20:08Z"
"","1317","HADOOP-16496. Apply HDDS-1870 (ConcurrentModification at PrometheusMe…","…tricsSink) to Hadoop common.  JIRA: https://issues.apache.org/jira/browse/HADOOP-16496 Ref: #1179","closed","","aajisaka","2019-08-20T07:15:39Z","2019-08-21T01:11:59Z"
"","1067","HDDS-1653. Add option to ""ozone scmcli printTopology"" to order the ou…","…tput acccording to topology layer. Contributed by Xiaoyu Yao.","closed","ozone,","xiaoyuyao","2019-07-10T04:47:29Z","2019-07-19T03:00:50Z"
"","1169","HDFS-14673 The console log is noisy when using DNSDomainNameResolver …","…to resolve NameNode.","closed","","pingsutw","2019-07-26T07:41:59Z","2019-07-26T18:08:47Z"
