"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","2667","Verify dependency signatures during build","➡️ https://www.simplify4u.org/pgpverify-maven-plugin/  Refs #2664","closed","security,","joschi","2019-03-02T10:02:31Z","2019-03-14T22:31:07Z"
"","2720","DropwizardTestSupport should only override the app's ConfigurationSou…","…rceProvider if one is explicitly provided in a constructor (#2719)  ###### Problem:  See #2719   ###### Solution:  Made `DropwizardTestSupport`s `ConfigurationSourceProvider` override nullable, and only override the app's `ConfigurationSourceProvider` if one is explicitly provided via a constructor.  ###### Result:  This will fix the behavior of `DropwizardTestSupport` in tests when the app sets a different `ConfigurationSourceProvider`.","closed","bug,","natalie-zamani","2019-04-05T01:58:53Z","2019-04-08T18:08:59Z"
"","2794","An opt-in Request Log Filter for configurable URLs","Would others find it useful to have a request log filter factory they can use to configure specific URLs to filter out request logs for? I personally find this somewhat useful, if for instance my health check request logs don't provide *much* value, and it's helpful to filter out some of that noise to see real user traffic.","closed","","natalie-zamani","2019-06-10T19:24:52Z","2019-06-14T02:08:00Z"
"","3546","Jetty 9.4.32 vulnerability","Would it be possible to bump jetty to 9.4.33? The current version suffers from [CVE-2020-27216](https://nvd.nist.gov/vuln/detail/CVE-2020-27216) and our build blocks releasing since we check for vulnerabilities.","closed","","hjizettle","2020-11-03T07:31:38Z","2020-11-03T07:36:08Z"
"","3355","While i run mvn clean install, there are some build errors which is complainning could not find the maven-archetype-plugin.","while i git pull from this repository, and run ""mvn clean install -s setting.xml"" I have already set the proxy info in the settings.xml, however i got below build errors: ``` [INFO] --- maven-invoker-plugin:3.2.1:run (generate-project) @ java-simple --- [INFO] Building: shaded [INFO] [INFO] Scanning for projects... [INFO] [INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-archetype-plugin/maven-metadata.xml [INFO] [WARNING] Could not transfer metadata org.apache.maven.plugins:maven-archetype-plugin/maven-metadata.xml from/to central (https://repo.maven.apache.org/maven2): Transfer failed for https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-archetype-plugin/maven-metadata.xml [INFO] [INFO] ------------------------------------------------------------------------ [INFO] [INFO] BUILD FAILURE [INFO] [INFO] ------------------------------------------------------------------------ [INFO] [INFO] Total time:  02:07 min [INFO] [INFO] Finished at: 2020-07-01T02:56:56-07:00 [INFO] [INFO] ------------------------------------------------------------------------ [INFO] [ERROR] Error resolving version for plugin 'org.apache.maven.plugins:maven-archetype-plugin' from the repositories [local (/scratch/jiekong/dropwizard/dropwizard-archetypes/java-simple/target/it/repo), local.central (file:///scratch/jiekong/.m2/repository), central (https://repo.maven.apache.org/maven2)]: Plugin not found in any plugin repository -> [Help 1] [INFO] [ERROR] [INFO] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [INFO] [ERROR] Re-run Maven using the -X switch to enable full debug logging. [INFO] [ERROR] [INFO] [ERROR] For more information about the errors and possible solutions, please read the following articles: [INFO] [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/PluginVersionResolutionException [INFO]   The build exited with code 1. See /scratch/jiekong/dropwizard/dropwizard-archetypes/java-simple/target/it/projects/shaded/build.log for details. [INFO]           shaded ........................................... FAILED (129.4 s) [INFO] Building: ordinary [INFO] [INFO] Scanning for projects... [INFO] [INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-archetype-plugin/maven-metadata.xml [INFO] [WARNING] Could not transfer metadata org.apache.maven.plugins:maven-archetype-plugin/maven-metadata.xml from/to central (https://repo.maven.apache.org/maven2): Transfer failed for https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-archetype-plugin/maven-metadata.xml [INFO] [INFO] ------------------------------------------------------------------------ [INFO] [INFO] BUILD FAILURE [INFO] [INFO] ------------------------------------------------------------------------ [INFO] [INFO] Total time:  02:07 min [INFO] [INFO] Finished at: 2020-07-01T02:59:05-07:00 [INFO] [INFO] ------------------------------------------------------------------------ [INFO] [ERROR] Error resolving version for plugin 'org.apache.maven.plugins:maven-archetype-plugin' from the repositories [local (/scratch/jiekong/dropwizard/dropwizard-archetypes/java-simple/target/it/repo), local.central (file:///scratch/jiekong/.m2/repository), central (https://repo.maven.apache.org/maven2)]: Plugin not found in any plugin repository -> [Help 1] [INFO] [ERROR] [INFO] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [INFO] [ERROR] Re-run Maven using the -X switch to enable full debug logging. [INFO] [ERROR] [INFO] [ERROR] For more information about the errors and possible solutions, please read the following articles: [INFO] [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/PluginVersionResolutionException [INFO]   The build exited with code 1. See /scratch/jiekong/dropwizard/dropwizard-archetypes/java-simple/target/it/projects/ordinary/build.log for details. [INFO]           ordinary ......................................... FAILED (129.4 s) [INFO] ------------------------------------------------- [INFO] Build Summary: [INFO]   Passed: 0, Failed: 2, Errors: 0, Skipped: 0 [INFO] ------------------------------------------------- [ERROR] The following builds failed: [ERROR] *  shaded [ERROR] *  ordinary [INFO] ------------------------------------------------- [INFO] ------------------------------------------------------------------------ [INFO] Reactor Summary: [INFO] [INFO] Dropwizard Project 2.1.0-SNAPSHOT .................. SUCCESS [  1.173 s] [INFO] Dropwizard BOM 2.1.0-SNAPSHOT ...................... SUCCESS [  0.024 s] [INFO] Dropwizard Dependencies 2.1.0-SNAPSHOT ............. SUCCESS [  0.025 s] [INFO] Dropwizard Parent 2.1.0-SNAPSHOT ................... SUCCESS [  1.315 s] [INFO] Dropwizard Utility Classes 2.1.0-SNAPSHOT .......... SUCCESS [  5.361 s] [INFO] Dropwizard Jackson Support 2.1.0-SNAPSHOT .......... SUCCESS [  5.586 s] [INFO] Dropwizard Validation Support 2.1.0-SNAPSHOT ....... SUCCESS [  5.995 s] [INFO] Dropwizard Configuration Support 2.1.0-SNAPSHOT .... SUCCESS [ 31.826 s] [INFO] Dropwizard Logging Support 2.1.0-SNAPSHOT .......... SUCCESS [ 10.107 s] [INFO] Dropwizard Lifecycle Support 2.1.0-SNAPSHOT ........ SUCCESS [  4.782 s] [INFO] Dropwizard Metrics Support 2.1.0-SNAPSHOT .......... SUCCESS [  6.983 s] [INFO] Dropwizard Jersey Support 2.1.0-SNAPSHOT ........... SUCCESS [ 46.242 s] [INFO] Dropwizard Servlet Support 2.1.0-SNAPSHOT .......... SUCCESS [  9.896 s] [INFO] Dropwizard Jetty Support 2.1.0-SNAPSHOT ............ SUCCESS [ 11.714 s] [INFO] Dropwizard Request Logging Support 2.1.0-SNAPSHOT .. SUCCESS [  8.042 s] [INFO] Dropwizard 2.1.0-SNAPSHOT .......................... SUCCESS [ 15.784 s] [INFO] Dropwizard Test Helpers 2.1.0-SNAPSHOT ............. SUCCESS [ 36.536 s] [INFO] Dropwizard HTTP Client 2.1.0-SNAPSHOT .............. SUCCESS [ 25.512 s] [INFO] Dropwizard Database Support 2.1.0-SNAPSHOT ......... SUCCESS [  7.255 s] [INFO] Dropwizard JDBI3 Support 2.1.0-SNAPSHOT ............ SUCCESS [  9.173 s] [INFO] Dropwizard Migrations 2.1.0-SNAPSHOT ............... SUCCESS [ 13.305 s] [INFO] Dropwizard Hibernate Support 2.1.0-SNAPSHOT ........ SUCCESS [ 19.904 s] [INFO] Dropwizard Authentication 2.1.0-SNAPSHOT ........... SUCCESS [ 17.441 s] [INFO] Dropwizard Multipart Form Support 2.1.0-SNAPSHOT ... SUCCESS [  4.415 s] [INFO] Dropwizard Views 2.1.0-SNAPSHOT .................... SUCCESS [  5.482 s] [INFO] Dropwizard Freemarker Views 2.1.0-SNAPSHOT ......... SUCCESS [  8.469 s] [INFO] Dropwizard Mustache Views 2.1.0-SNAPSHOT ........... SUCCESS [  6.898 s] [INFO] Dropwizard Metrics Support for Graphite 2.1.0-SNAPSHOT SUCCESS [  5.368 s] [INFO] Dropwizard Asset Bundle 2.1.0-SNAPSHOT ............. SUCCESS [  4.476 s] [INFO] Dropwizard HTTP/2 Support 2.1.0-SNAPSHOT ........... SUCCESS [ 12.172 s] [INFO] Dropwizard JSON logging 2.1.0-SNAPSHOT ............. SUCCESS [  7.443 s] [INFO] Dropwizard Archetypes 2.1.0-SNAPSHOT ............... SUCCESS [  0.487 s] [INFO] Dropwizard Archetype for Simple Java Services 2.1.0-SNAPSHOT FAILURE [04:19 min] [INFO] Dropwizard Example Application 1.0.0-SNAPSHOT ...... SKIPPED [INFO] hellodrop 1.0-SNAPSHOT ............................. SKIPPED [INFO] Dropwizard Documentation 2.1.0-SNAPSHOT ............ SKIPPED [INFO] Dropwizard End-to-end Tests 2.1.0-SNAPSHOT ......... SKIPPED [INFO] Dropwizard Benchmarks 2.1.0-SNAPSHOT ............... SKIPPED [INFO] ------------------------------------------------------------------------ [INFO] BUILD FAILURE [INFO] ------------------------------------------------------------------------ [INFO] Total time:  10:09 min [INFO] Finished at: 2020-07-01T02:59:05-07:00 [INFO] ------------------------------------------------------------------------ [ERROR] Failed to execute goal org.apache.maven.plugins:maven-invoker-plugin:3.2.1:run (generate-project) on project java-simple: 2 builds failed. See console output above for details. -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException [ERROR] [ERROR] After correcting the problems, you can resume the build with the command [ERROR]   mvn  -rf :java-simple ``` Any suggestions?","closed","","Lavie526","2020-07-01T10:00:06Z","2022-02-19T11:28:05Z"
"","2742","Support jetty dump configuration","While digging into some jetty issues, I was unable to configure the dump properties[1] via the command line[2]. Suggest adding those as configuration options[3].  [1] https://www.eclipse.org/jetty/documentation/current/jetty-dump-tool.html#configuring-dump-feature [2] https://github.com/eclipse/jetty.project/issues/3132 [3] https://www.dropwizard.io/1.3.9/docs/manual/configuration.html#man-configuration-all","closed","","mattnelson","2019-04-22T15:28:55Z","2019-04-23T07:25:15Z"
"","3291","Dropwizard hibernate: using transactional and DELAYED_ACQUISITION_AND_RELEASE_AFTER_STATEMENT in parallel requests generates the error ""Cannot commit when autoCommit is enabled.""","When we have `DELAYED_ACQUISITION_AND_RELEASE_AFTER_STATEMENT` in our handling mode configuration and we try to use a resource with `transactional = true`, if we make two parallel calls to this service we take the error ""Cannot commit when `autoCommit` is enabled.""  Can't use `DELAYED_ACQUISITION_AND_RELEASE_AFTER_STATEMENT` and have a resource with `transactional = true`? Or It's a bug?  Sample code:  ```java @Path(""/test"") public class TestTransactionalWithAfterStatement {  	private PersonDAO dao; 	 	public TestTransactionalWithAfterStatement(PersonDAO dao) { 		this.dao = dao; 	} 	 	@Produces(MediaType.APPLICATION_JSON) 	@GET     @Timed     @UnitOfWork     @Path(""/{id}/name/{name}"")     public Long sayHello(@PathParam(""id"") int id, @PathParam(""name"") String name) throws InterruptedException { 		Person person = new Person(id, name); 		long number = dao.create(person); 		Thread.sleep(10000); 		return number;     } 	 } ```  Hibernate config:  ``` properties:     charSet: UTF-8     hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect     hibernate.jdbc.fetch_size: 1000     hibernate.jdbc.batch_size: 30     hibernate.connection.autocommit: false     hibernate.connection.isolation: java.sql.Connection.TRANSACTION_READ_COMMITTED     hibernate.temp.use_jdbc_metadata_defaults: false     hibernate.connection.handling_mode: DELAYED_ACQUISITION_AND_RELEASE_AFTER_STATEMENT ```  If we switch to `DELAYED_ACQUISITION_AND_RELEASE_AFTER_TRANSACTION` then it works...","closed","stale,","irineuruiz","2020-05-12T19:21:01Z","2020-12-30T00:24:20Z"
"","3277","Documentation: Task execute method has changed","When upgrading from 1.3 to 2.0.9, I've noticed that the execute method signature has slightly changed to `execute(Map parameters, PrintWriter output)`, but this is not mentioned in the migration guide, nor in the manual https://www.dropwizard.io/en/latest/manual/core.html#tasks","closed","documentation,","barthanssens","2020-05-05T14:09:48Z","2020-05-05T15:49:03Z"
"","2906","DropwizardExtensionsSupport does not work correctly with nested tests","When test class annotated with DropwizardExtensionsSupport contains inner classes annotated with Nested then DropwizardExtensions in outer class are not initialized when running nested tests.  ``` @ExtendWith(DropwizardExtensionsSupport.class) public class ResourceTest {      private ResourceExtension resources = ResourceExtension.builder().build();      @Test     void outerTest() {         resources.target("""");     }      @Nested     class InnerResourceTest{         @Test         void innerTest() {             resources.target("""");         }     } } ``` In the example above outerTest is successful but innerTest fails with following exception: ``` java.lang.NullPointerException 	at java.util.Objects.requireNonNull(Objects.java:203) 	at io.dropwizard.testing.common.Resource.getJerseyTest(Resource.java:179) 	at io.dropwizard.testing.common.Resource.target(Resource.java:159) 	at io.dropwizard.testing.junit5.ResourceExtension.target(ResourceExtension.java:65) ``` I guess as a solution DropwizardExtensionsSupport should be modified. When finding test class members, should also check if test class has enclosing class and look for its members also.","closed","bug,","martinraie","2019-09-03T07:41:23Z","2019-09-16T14:34:34Z"
"","3195","Freemarker error message logged","When running the [FreemarkerViewRenderer](https://github.com/dropwizard/dropwizard/blob/master/dropwizard-views-freemarker/src/main/java/io/dropwizard/views/freemarker/FreemarkerViewRenderer.java) several error messages are logged from freemarker:  ``` [2020-03-16T16:42:03,118Z](dw-admin-47)([]) ERROR - configuration - DefaultObjectWrapper.incompatibleImprovements was set to the object returned by Configuration.getVersion(). That defeats the purpose of incompatibleImprovements, and makes upgrading FreeMarker a potentially breaking change. Also, this probably won't be allowed starting from 2.4.0. Instead, set incompatibleImprovements to the highest concrete version that's known to be compatible with your application. [2020-03-16T16:42:03,119Z](dw-admin-47)([]) ERROR - configuration - Configuration.incompatibleImprovements was set to the object returned by Configuration.getVersion(). That defeats the purpose of incompatibleImprovements, and makes upgrading FreeMarker a potentially breaking change. Also, this probably won't be allowed starting from 2.4.0. Instead, set incompatibleImprovements to the highest concrete version that's known to be compatible with your application. [2020-03-16T16:42:03,119Z](dw-admin-47)([]) ERROR - configuration - DefaultObjectWrapper.incompatibleImprovements was set to the object returned by Configuration.getVersion(). That defeats the purpose of incompatibleImprovements, and makes upgrading FreeMarker a potentially breaking change. Also, this probably won't be allowed starting from 2.4.0. Instead, set incompatibleImprovements to the highest concrete version that's known to be compatible with your application. ```  This appears to be due to setting the freemarker `Configuration` object to `Configuration.getVersion()`: https://github.com/dropwizard/dropwizard/blob/master/dropwizard-views-freemarker/src/main/java/io/dropwizard/views/freemarker/FreemarkerViewRenderer.java#L38  The error log introduced in freemarker can be found [here](https://github.com/apache/freemarker/commit/e816f81e55d9cd00b7c17525fd665eff1f630bb2) and mentions the bad pattern: ``` new Configuration(Configuration.getVersion()); ```","closed","","eocantu","2020-03-16T17:17:16Z","2020-03-22T03:06:46Z"
