"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","5135","Update dependency net.bytebuddy:byte-buddy to v1.12.9 (release/4.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [net.bytebuddy:byte-buddy](https://bytebuddy.net) | `1.12.8` -> `1.12.9` | [![age](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/compatibility-slim/1.12.8)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/confidence-slim/1.12.8)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-04-07T19:49:04Z","2022-04-07T20:14:51Z"
"","5133","Update dependency net.bytebuddy:byte-buddy to v1.12.9 (release/3.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [net.bytebuddy:byte-buddy](https://bytebuddy.net) | `1.12.8` -> `1.12.9` | [![age](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/compatibility-slim/1.12.8)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/confidence-slim/1.12.8)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-04-07T19:26:29Z","2022-04-07T19:42:44Z"
"","5132","Update dependency net.bytebuddy:byte-buddy to v1.12.9 (release/2.1.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [net.bytebuddy:byte-buddy](https://bytebuddy.net) | `1.12.8` -> `1.12.9` | [![age](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/compatibility-slim/1.12.8)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/confidence-slim/1.12.8)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-04-07T19:26:19Z","2022-04-07T19:42:51Z"
"","5131","Update dependency net.bytebuddy:byte-buddy to v1.12.9 (release/2.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [net.bytebuddy:byte-buddy](https://bytebuddy.net) | `1.12.8` -> `1.12.9` | [![age](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/compatibility-slim/1.12.8)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.9/confidence-slim/1.12.8)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-04-07T19:26:08Z","2022-04-07T19:47:48Z"
"","4699","Update dependency net.bytebuddy:byte-buddy to v1.12.8 (release/2.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [net.bytebuddy:byte-buddy](https://bytebuddy.net) | `1.12.7` -> `1.12.8` | [![age](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.8/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.8/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.8/compatibility-slim/1.12.7)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.8/confidence-slim/1.12.7)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-02-11T20:46:59Z","2022-02-12T11:13:16Z"
"","4692","Update dependency net.bytebuddy:byte-buddy to v1.12.8 (master)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [net.bytebuddy:byte-buddy](https://bytebuddy.net) | `1.12.7` -> `1.12.8` | [![age](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.8/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.8/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.8/compatibility-slim/1.12.7)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.8/confidence-slim/1.12.7)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-02-11T20:42:17Z","2022-02-12T11:11:50Z"
"","4611","Update dependency net.bytebuddy:byte-buddy to v1.12.7 (release/2.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [net.bytebuddy:byte-buddy](https://bytebuddy.net) | `1.12.6` -> `1.12.7` | [![age](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.7/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.7/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.7/compatibility-slim/1.12.6)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.7/confidence-slim/1.12.6)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-01-16T13:09:33Z","2022-01-18T09:49:06Z"
"","4609","Update dependency net.bytebuddy:byte-buddy to v1.12.7 (master)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [net.bytebuddy:byte-buddy](https://bytebuddy.net) | `1.12.6` -> `1.12.7` | [![age](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.7/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.7/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.7/compatibility-slim/1.12.6)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/net.bytebuddy:byte-buddy/1.12.7/confidence-slim/1.12.6)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-01-16T13:08:46Z","2022-01-18T10:11:40Z"
"","5240","Update dependency mysql:mysql-connector-java to v8.0.29 (release/4.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [mysql:mysql-connector-java](http://dev.mysql.com/doc/connector-j/en/) ([source](https://togithub.com/mysql/mysql-connector-j)) | `8.0.28` -> `8.0.29` | [![age](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/compatibility-slim/8.0.28)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/confidence-slim/8.0.28)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Release Notes   mysql/mysql-connector-j  ### [`v8.0.29`](https://togithub.com/mysql/mysql-connector-j/compare/8.0.28...8.0.29)  [Compare Source](https://togithub.com/mysql/mysql-connector-j/compare/8.0.28...8.0.29)    ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-04-26T07:42:12Z","2022-04-26T08:14:19Z"
"","5238","Update dependency mysql:mysql-connector-java to v8.0.29 (release/3.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [mysql:mysql-connector-java](http://dev.mysql.com/doc/connector-j/en/) ([source](https://togithub.com/mysql/mysql-connector-j)) | `8.0.28` -> `8.0.29` | [![age](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/compatibility-slim/8.0.28)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/confidence-slim/8.0.28)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Release Notes   mysql/mysql-connector-j  ### [`v8.0.29`](https://togithub.com/mysql/mysql-connector-j/compare/8.0.28...8.0.29)  [Compare Source](https://togithub.com/mysql/mysql-connector-j/compare/8.0.28...8.0.29)    ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-04-26T07:41:57Z","2022-04-26T08:14:01Z"
"","5236","Update dependency mysql:mysql-connector-java to v8.0.29 (release/2.1.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [mysql:mysql-connector-java](http://dev.mysql.com/doc/connector-j/en/) ([source](https://togithub.com/mysql/mysql-connector-j)) | `8.0.28` -> `8.0.29` | [![age](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/compatibility-slim/8.0.28)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/confidence-slim/8.0.28)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Release Notes   mysql/mysql-connector-j  ### [`v8.0.29`](https://togithub.com/mysql/mysql-connector-j/compare/8.0.28...8.0.29)  [Compare Source](https://togithub.com/mysql/mysql-connector-j/compare/8.0.28...8.0.29)    ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-04-26T07:41:44Z","2022-04-26T08:13:47Z"
"","5233","Update dependency mysql:mysql-connector-java to v8.0.29 (release/2.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [mysql:mysql-connector-java](http://dev.mysql.com/doc/connector-j/en/) ([source](https://togithub.com/mysql/mysql-connector-j)) | `8.0.28` -> `8.0.29` | [![age](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/compatibility-slim/8.0.28)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.29/confidence-slim/8.0.28)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-04-26T00:45:31Z","2022-04-26T07:36:49Z"
"","4626","Update dependency mysql:mysql-connector-java to v8.0.28 (release/2.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [mysql:mysql-connector-java](http://dev.mysql.com/doc/connector-j/en/) ([source](https://togithub.com/mysql/mysql-connector-j)) | `8.0.27` -> `8.0.28` | [![age](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/compatibility-slim/8.0.27)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/confidence-slim/8.0.27)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Release Notes   mysql/mysql-connector-j  ### [`v8.0.28`](https://togithub.com/mysql/mysql-connector-j/compare/8.0.27...8.0.28)  [Compare Source](https://togithub.com/mysql/mysql-connector-j/compare/8.0.27...8.0.28)    ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Renovate will not automatically rebase this PR, because other commits have been found.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-01-21T19:42:03Z","2022-01-25T18:57:40Z"
"","4623","Update dependency mysql:mysql-connector-java to v8.0.28 (master)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [mysql:mysql-connector-java](http://dev.mysql.com/doc/connector-j/en/) ([source](https://togithub.com/mysql/mysql-connector-j)) | `8.0.27` -> `8.0.28` | [![age](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/compatibility-slim/8.0.27)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/confidence-slim/8.0.27)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Release Notes   mysql/mysql-connector-j  ### [`v8.0.28`](https://togithub.com/mysql/mysql-connector-j/compare/8.0.27...8.0.28)  [Compare Source](https://togithub.com/mysql/mysql-connector-j/compare/8.0.27...8.0.28)    ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Renovate will not automatically rebase this PR, because other commits have been found.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-01-21T19:41:38Z","2022-01-25T18:57:12Z"
"","4618","Update dependency mysql:mysql-connector-java to v8.0.28","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [mysql:mysql-connector-java](http://dev.mysql.com/doc/connector-j/en/) ([source](https://togithub.com/mysql/mysql-connector-j)) | `8.0.27` -> `8.0.28` | [![age](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/compatibility-slim/8.0.27)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/mysql:mysql-connector-java/8.0.28/confidence-slim/8.0.27)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Release Notes   mysql/mysql-connector-j  ### [`v8.0.28`](https://togithub.com/mysql/mysql-connector-j/compare/8.0.27...8.0.28)  [Compare Source](https://togithub.com/mysql/mysql-connector-j/compare/8.0.27...8.0.28)    ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Renovate will not automatically rebase this PR, because other commits have been found.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-01-21T00:42:44Z","2022-01-28T13:41:59Z"
"","5181","Update dependency jp.skypencil.errorprone.slf4j:errorprone-slf4j to v0.1.10 (release/4.0.x)","[![WhiteSource Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [jp.skypencil.errorprone.slf4j:errorprone-slf4j](https://togithub.com/KengoTODA/errorprone-slf4j) | `0.1.9` -> `0.1.10` | [![age](https://badges.renovateapi.com/packages/maven/jp.skypencil.errorprone.slf4j:errorprone-slf4j/0.1.10/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/jp.skypencil.errorprone.slf4j:errorprone-slf4j/0.1.10/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/jp.skypencil.errorprone.slf4j:errorprone-slf4j/0.1.10/compatibility-slim/0.1.9)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/jp.skypencil.errorprone.slf4j:errorprone-slf4j/0.1.10/confidence-slim/0.1.9)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Release Notes   KengoTODA/errorprone-slf4j  ### [`v0.1.10`](https://togithub.com/KengoTODA/errorprone-slf4j/releases/v0.1.10)  [Compare Source](https://togithub.com/KengoTODA/errorprone-slf4j/compare/v0.1.9...v0.1.10)  ##### Bug Fixes  -   bump errorproneVersion from 2.12.1 to 2.13.0 ([9c49f24](https://togithub.com/KengoTODA/errorprone-slf4j/commit/9c49f24230fe958de11040f730946de8155e0511))    ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [WhiteSource Renovate](https://renovate.whitesourcesoftware.com). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-04-15T17:55:33Z","2022-04-15T18:26:51Z"
