QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
org.apache.skywalking.amp.testcase.undertow.Application,Application,low,low,low,low,0,2,0,0,0,5,45,27,0,0,0,2,0,0,0,0,0,0,,,,,45,,,,,,5,,,,,,,
<Method>org.apache.skywalking.amp.testcase.undertow.Application.private static undertow( ): void,static undertow( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,14,0,0,0
<Method>org.apache.skywalking.amp.testcase.undertow.Application.private static undertowRouting( ): void,static undertowRouting( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,13,0,0,0
<Package>org.apache.skywalking.aop.server.receiver.jaeger,org.apache.skywalking.aop.server.receiver.jaeger,low,low,low,low,,,,,,13,119,,,,,,,,,,,,,4,4,0,119,0,0,0,1,0,13,,,,,,,
org.apache.skywalking.aop.server.receiver.jaeger.JaegerGRPCHandler,JaegerGRPCHandler,low,low,low-medium,low,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,,,,,55,,,,,,0,,,,,,,
org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig,JaegerReceiverConfig,low,low,low,low,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,,,,,9,,,,,,0,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->gRPCPort,gRPCPort : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->gRPCThreadPoolQueueSize,gRPCThreadPoolQueueSize : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->gRPCThreadPoolSize,gRPCThreadPoolSize : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->maxConcurrentCallsPerConnection,maxConcurrentCallsPerConnection : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverConfig->maxMessageSize,maxMessageSize : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverModule,JaegerReceiverModule,low,low,low,low,0,1,0,0,0,1,7,2,0,0,1,0,0,0,0,0,0,0,,,,,7,,,,,,1,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverModule.public JaegerReceiverModule( ): void,JaegerReceiverModule( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverProvider,JaegerReceiverProvider,low,low,low,low,0,3,0,0,0,12,48,31,0,0,3,0,0,0,0,0,0,0,,,,,48,,,,,,12,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverProvider.public notifyAfterCompleted( ): void,notifyAfterCompleted( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,7,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverProvider.public prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,14,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.jaeger.JaegerReceiverProvider.public start( ): void,start( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,0,0,0
<Package>org.apache.skywalking.aop.server.receiver.mesh,org.apache.skywalking.aop.server.receiver.mesh,low,low,low-medium,low,,,,,,6,232,,,,,,,,,,,,,6,6,0,232,0,0,0,1,0,6,,,,,,,
org.apache.skywalking.aop.server.receiver.mesh.MeshGRPCHandler,MeshGRPCHandler,low,low,low,low,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,,,,20,,,,,,0,,,,,,,
<Anonymous> : Lorg.apache.skywalking.aop.server.receiver.mesh.MeshGRPCHandler$1664;,Lorg.apache.skywalking.aop.server.receiver.mesh.MeshGRPCHandler$1664;,low,low,low,low,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,,14,,,,,,0,,,,,,,
org.apache.skywalking.aop.server.receiver.mesh.MeshGRPCHandlerCompat,MeshGRPCHandlerCompat,low,low,low,low,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,0,,,,,,,
org.apache.skywalking.aop.server.receiver.mesh.MeshModuleConfig,MeshModuleConfig,low,low,low,low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,,,0,,,,,,,
org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverModule,MeshReceiverModule,low,low,low,low,0,1,0,0,0,1,7,2,0,0,1,0,0,0,0,0,0,0,,,,,7,,,,,,1,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverModule.public MeshReceiverModule( ): void,MeshReceiverModule( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider,MeshReceiverProvider,low,low,low,low,0,4,0,0,0,4,37,19,0,0,4,0,0,0,0,0,0,0,,,,,37,,,,,,4,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider.public MeshReceiverProvider( ): void,MeshReceiverProvider( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider.public notifyAfterCompleted( ): void,notifyAfterCompleted( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider.public prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.aop.server.receiver.mesh.MeshReceiverProvider.public start( ): void,start( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,0,0,0
org.apache.skywalking.aop.server.receiver.mesh.TelemetryDataDispatcher,TelemetryDataDispatcher,low,low,low-medium,low,0,1,0,0,0,1,161,1,0,0,1,0,0,0,0,0,0,0,,,,,161,,,,,,1,,,,,,,
<Method>org.apache.skywalking.aop.server.receiver.mesh.TelemetryDataDispatcher.private TelemetryDataDispatcher( ): void,TelemetryDataDispatcher( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Package>org.apache.skywalking.apm.agent,org.apache.skywalking.apm.agent,low,low,low,low,,,,,,0,110,,,,,,,,,,,,,3,3,0,110,0,0,0,1,0,0,,,,,,,
org.apache.skywalking.apm.agent.SkyWalkingAgent,SkyWalkingAgent,low,low,low-medium,low,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,,,,,110,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.SkyWalkingAgent.Listener,Listener,low,low,low,low,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,,,,,26,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.SkyWalkingAgent.Transformer,Transformer,low,low,low,low,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,,,,,23,,,,,,0,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.base64,org.apache.skywalking.apm.agent.core.base64,low,low,low,low,,,,,,1,8,,,,,,,,,,,,,1,1,0,8,0,0,0,1,0,1,,,,,,,
org.apache.skywalking.apm.agent.core.base64.Base64,Base64,low,low,low,low,0,1,0,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,,,,,8,,,,,,1,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.base64.Base64.private Base64( ): void,Base64( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Package>org.apache.skywalking.apm.agent.core.boot,org.apache.skywalking.apm.agent.core.boot,low,low,low-medium,low,,,,,,20,136,,,,,,,,,,,,,9,5,4,136,0,0,0.444,1,0.444,20,,,,,,,
org.apache.skywalking.apm.agent.core.boot.AgentPackageNotFoundException,AgentPackageNotFoundException,low,low,low,low,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.boot.AgentPackagePath,AgentPackagePath,low,low,low,low,0,1,0,0,0,1,33,2,0,0,0,1,0,0,0,0,0,0,,,,,33,,,,,,1,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.boot.AgentPackagePath.public static isPathFound( ): boolean,static isPathFound( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.apache.skywalking.apm.agent.core.boot.BootService,BootService,low,low,low,low,0,4,0,1,0,4,5,4,0,0,4,0,0,0,0,0,0,0,,,,,5,,,,,,4,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.boot.BootService.public abstract boot( ): void,boot( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.BootService.public abstract onComplete( ): void,onComplete( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.BootService.public abstract prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.BootService.public abstract shutdown( ): void,shutdown( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.apache.skywalking.apm.agent.core.boot.DefaultImplementor,DefaultImplementor,low,low,low,low,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.boot.DefaultNamedThreadFactory,DefaultNamedThreadFactory,low,low,low,low,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,,11,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.boot.OverrideImplementor,OverrideImplementor,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.apache.skywalking.apm.agent.core.boot.PluginConfig,PluginConfig,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.apache.skywalking.apm.agent.core.boot.ServiceConflictException,ServiceConflictException,low,low,low,low,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.boot.ServiceManager,ServiceManager,low,low,low-medium,low,0,5,3,0,0,13,70,29,0,1,5,0,0,0,0,1,0,0,,,,,70,,,,,,13,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.public boot( ): void,boot( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,3,0
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.private onComplete( ): void,onComplete( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.private prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.public shutdown( ): void,shutdown( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,0,0,0
<Method>org.apache.skywalking.apm.agent.core.boot.ServiceManager.private startup( ): void,startup( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,0,0,0
<Field>org.apache.skywalking.apm.agent.core.boot.ServiceManager->INSTANCE,static final INSTANCE : ServiceManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.commands,org.apache.skywalking.apm.agent.core.commands,low,low,low,low,,,,,,17,104,,,,,,,,,,,,,5,4,1,104,0,0,0.2,1,0.2,17,,,,,,,
org.apache.skywalking.apm.agent.core.commands.CommandExecutionException,CommandExecutionException,low,low,low,low,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,,9,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.commands.CommandExecutor,CommandExecutor,low,low,low,low,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,1,,,,,,,
org.apache.skywalking.apm.agent.core.commands.CommandExecutorService,CommandExecutorService,low,low,low,low,0,4,0,0,0,4,21,10,0,0,4,0,0,0,0,0,0,0,,,,,21,,,,,,4,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.commands.CommandExecutorService.public boot( ): void,boot( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandExecutorService.public onComplete( ): void,onComplete( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandExecutorService.public prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandExecutorService.public shutdown( ): void,shutdown( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache,CommandSerialNumberCache,low,low,low,low,0,2,0,0,0,2,15,5,1,1,2,0,0,1,0.25,1,0,0,,,,,15,,,,,,2,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache.public CommandSerialNumberCache( ): void,CommandSerialNumberCache( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache.public CommandSerialNumberCache( int ): void,CommandSerialNumberCache( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,1
<Field>org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache->maxCapacity,final maxCapacity : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.skywalking.apm.agent.core.commands.CommandSerialNumberCache->DEFAULT_MAX_CAPACITY,static final DEFAULT_MAX_CAPACITY : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.apm.agent.core.commands.CommandService,CommandService,low,low,low-medium,low,0,5,0,0,0,10,57,30,1,0,5,0,0,0,0,0.9,0,0,,,,,57,,,,,,10,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public boot( ): void,boot( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public onComplete( ): void,onComplete( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public prepare( ): void,prepare( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public run( ): void,run( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,16,0,0,1
<Method>org.apache.skywalking.apm.agent.core.commands.CommandService.public shutdown( ): void,shutdown( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,0,1
<Field>org.apache.skywalking.apm.agent.core.commands.CommandService->isRunning,volatile isRunning : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.commands.executor,org.apache.skywalking.apm.agent.core.commands.executor,low,low,low,low,,,,,,0,18,,,,,,,,,,,,,2,2,0,18,0,0,0,1,0,0,,,,,,,
org.apache.skywalking.apm.agent.core.commands.executor.NoopCommandExecutor,NoopCommandExecutor,low,low,low,low,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,,,,4,,,,,,0,,,,,,,
<Field>org.apache.skywalking.apm.agent.core.commands.executor.NoopCommandExecutor->INSTANCE,static final INSTANCE : NoopCommandExecutor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.apm.agent.core.commands.executor.ProfileTaskCommandExecutor,ProfileTaskCommandExecutor,low,low,low,low,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,,14,,,,,,0,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.conf,org.apache.skywalking.apm.agent.core.conf,low,low,medium-high,low,,,,,,7,188,,,,,,,,,,,,,17,16,1,188,0,0,0.059,1,0.059,7,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config,Config,low,low,low-medium,low,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,,,,,64,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Agent,Agent,low,low,low,low,0,0,0,0,0,0,19,0,0,9,0,0,0,0,0,0,0,0,,,,,19,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Buffer,Buffer,low,low,low,low,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Collector,Collector,low,low,low,low,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,,,,,7,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Correlation,Correlation,low,low,low,low,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,,,,,4,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Jvm,Jvm,low,low,low,low,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,,,,2,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Logging,Logging,low,low,low,low,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,,,,,9,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Meter,Meter,low,low,low,low,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,,,,4,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.OsInfo,OsInfo,low,low,low,low,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,,,,2,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Plugin,Plugin,low,low,low,low,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,,,,4,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.Profile,Profile,low,low,low,low,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,,,,,6,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Config.StatusCheck,StatusCheck,low,low,low,low,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.ConfigNotFoundException,ConfigNotFoundException,low,low,low,low,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.Constants,Constants,low,low,low,low,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.OPGroupDefinition,OPGroupDefinition,low,low,low,low,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.RuntimeContextConfiguration,RuntimeContextConfiguration,low,low,low,low,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.conf.SnifferConfigInitializer,SnifferConfigInitializer,low,low,low-medium,low,0,3,0,0,0,7,108,17,0,1,0,3,0,0,0,0,0,0,,,,,108,,,,,,7,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.conf.SnifferConfigInitializer.static configureLogger( ): void,static configureLogger( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,8,0,0,0
<Method>org.apache.skywalking.apm.agent.core.conf.SnifferConfigInitializer.public static isInitCompleted( ): boolean,static isInitCompleted( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.skywalking.apm.agent.core.conf.SnifferConfigInitializer.private static overrideConfigBySystemProp( ): void,static overrideConfigBySystemProp( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,7,0,0,0
<Field>org.apache.skywalking.apm.agent.core.conf.SnifferConfigInitializer->IS_INIT_COMPLETED,static IS_INIT_COMPLETED : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.apache.skywalking.apm.agent.core.context,org.apache.skywalking.apm.agent.core.context,low,low,medium-high,low,,,,,,59,807,,,,,,,,,,,,,26,21,5,807,0,0,0.192,1,0.192,59,,,,,,,
org.apache.skywalking.apm.agent.core.context.AbstractTracerContext,AbstractTracerContext,low,low,low,low,0,1,0,1,0,13,14,1,0,0,1,0,0,0,0,0,0,0,,,,,14,,,,,,13,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.context.AbstractTracerContext.public abstract awaitFinishAsync( ): AbstractTracerContext,awaitFinishAsync( ): AbstractTracerContext,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.apache.skywalking.apm.agent.core.context.AsyncSpan,AsyncSpan,low,low,low,low,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,2,,,,,,,
org.apache.skywalking.apm.agent.core.context.CarrierItem,CarrierItem,low,low,low,low,0,3,0,0,0,3,27,8,1,0,3,0,0,0,0,0.667,0,0,,,,,27,,,,,,3,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.context.CarrierItem.public hasNext( ): boolean,hasNext( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.apache.skywalking.apm.agent.core.context.CarrierItem.public next( ): CarrierItem,next( ): CarrierItem,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.apache.skywalking.apm.agent.core.context.CarrierItem.public remove( ): void,remove( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Field>org.apache.skywalking.apm.agent.core.context.CarrierItem->next,next : CarrierItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.apm.agent.core.context.CarrierItemHead,CarrierItemHead,low,low,low,low,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,0,,,,,,,
org.apache.skywalking.apm.agent.core.context.ContextCarrier,ContextCarrier,low,low,low-medium,low,0,2,1,0,0,3,78,12,1,0,2,0,0,0,0.25,0,0,0,,,,,78,,,,,,3,,,,,,,
org.apache.skywalking.apm.agent.core.context.ContextCarrier.HeaderVersion,HeaderVersion,low,low,low,low,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,,,,2,,,,,,0,,,,,,,
<Method>org.apache.skywalking.apm.agent.core.context.ContextCarrier. isValid( HeaderVersion ): boolean, isValid( HeaderVersion ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,1,0,0
<Method>org.apache.skywalking.apm.agent.core.context.ContextCarrier.public isValid( ): boolean,isValid( ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,0
<Field>org.apache.skywalking.apm.agent.core.context.ContextCarrier->spanId,spanId : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.skywalking.apm.agent.core.context.ContextManager,ContextManager,low,low,low-medium,low,0,6,0,0,0,6,108,13,0,0,4,2,0,0,0,0,0,0,,,,,108,,,,,,6,,,,,,,
