"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","3752","Image corruption when using direct capture","Whenever attempting to use the direct capture feature, after taking the picture, it shows up in the draft view (and in the sent picture) as noise. Whatever is going on is deterministic, as visually similar scenes create visually similar corrupted pictures, and visually different scenes create visually different images.  This is the draft of a picture of a grey wall: ![garbage draft](https://cloud.githubusercontent.com/assets/2998852/8819195/b042331a-2ffe-11e5-9d11-106eafd9aea7.png) This is after it's sent to myself (though this happens to any recipient): ![garbage sent](https://cloud.githubusercontent.com/assets/2998852/8819204/ca1e4706-2ffe-11e5-9e2b-b688c6d4158b.png) The loading-wheel-of-death is also probably a bug, but unrelated, and only happens when sending to myself, so not really a major concern. The actual picture it sends: ![textsecure-2015-07-21-225416](https://cloud.githubusercontent.com/assets/2998852/8819218/fd496a34-2ffe-11e5-8ccc-37b3268a3f20.jpeg) which is obviously a correctly formatted jpeg, it's the content that's wrong.  Happens on TextSecure 2.23 and 2.23.1. I'm using a Samsung Galaxy S II running Cyanogenmod 11 (which is Android 4.4). Sending photos via attachment (both selecting a picture and the ""Take Photo"" feature) works fine.","closed","","jtracey","2015-07-22T08:43:57Z","2015-11-24T05:13:12Z"
"","3453","crash on sharing video files not indexed by media scanner","whenever an intent to share video files is send to TextSecure, the app crashes (NullPointerException) sending the message to the recipient.   06-21 20:38:33.388    4959-4959/? W/ConversationActivity﹕ isManual Selection: false 06-21 20:38:33.388    4959-4959/? W/ConversationActivity﹕ forceSms: false 06-21 20:38:33.430    4959-5117/? W/dalvikvm﹕ threadid=17: thread exiting with uncaught exception (group=0x420299a8) 06-21 20:38:33.435    4959-5117/? E/AndroidRuntime﹕ FATAL EXCEPTION: AsyncTask #1     java.lang.RuntimeException: An error occured while executing doInBackground()             at android.os.AsyncTask$3.done(AsyncTask.java:299)             at java.util.concurrent.FutureTask.finishCompletion(FutureTask.java:352)             at java.util.concurrent.FutureTask.setException(FutureTask.java:219)             at java.util.concurrent.FutureTask.run(FutureTask.java:239)             at android.os.AsyncTask$SerialExecutor$1.run(AsyncTask.java:230)             at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1080)             at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:573)             at java.lang.Thread.run(Thread.java:838)      Caused by: java.lang.NullPointerException             at java.lang.String.(String.java:228)             at org.thoughtcrime.securesms.util.Util.toIsoString(Util.java:124)             at org.thoughtcrime.securesms.mms.PartParser.getMessageText(PartParser.java:19)             at org.thoughtcrime.securesms.database.MmsDatabase.insertMediaMessage(MmsDatabase.java:742)             at org.thoughtcrime.securesms.database.MmsDatabase.insertMessageOutbox(MmsDatabase.java:724)             at org.thoughtcrime.securesms.sms.MessageSender.send(MessageSender.java:102)             at org.thoughtcrime.securesms.ConversationActivity$20.doInBackground(ConversationActivity.java:1130)             at org.thoughtcrime.securesms.ConversationActivity$20.doInBackground(ConversationActivity.java:1127)             at android.os.AsyncTask$2.call(AsyncTask.java:287)             at java.util.concurrent.FutureTask.run(FutureTask.java:234)             at android.os.AsyncTask$SerialExecutor$1.run(AsyncTask.java:230)             at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1080)             at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:573)             at java.lang.Thread.run(Thread.java:838) 06-21 20:38:33.445      609-620/? W/ActivityManager﹕ Force finishing activity org.thoughtcrime.securesms/.ConversationActivity    An similiar problem exists with audio files. They cannot be added, at least TextSecure does not crash here:   06-21 20:44:38.022    5323-5323/? W/ComposeMessageActivity﹕ java.io.IOException: Unable to query content type.             at org.thoughtcrime.securesms.mms.AudioSlide.constructPartFromUri(AudioSlide.java:72)             at org.thoughtcrime.securesms.mms.AudioSlide.(AudioSlide.java:37)             at org.thoughtcrime.securesms.mms.AttachmentManager.setAudio(AttachmentManager.java:82)             at org.thoughtcrime.securesms.ConversationActivity.addAttachmentAudio(ConversationActivity.java:893)             at org.thoughtcrime.securesms.ConversationActivity.initializeDraft(ConversationActivity.java:632)             at org.thoughtcrime.securesms.ConversationActivity.onCreate(ConversationActivity.java:190)             at org.thoughtcrime.securesms.PassphraseRequiredActionBarActivity.onCreate(PassphraseRequiredActionBarActivity.java:46)             at android.app.Activity.performCreate(Activity.java:5122)             at android.app.Instrumentation.callActivityOnCreate(Instrumentation.java:1081)             at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2270)             at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2358)             at android.app.ActivityThread.access$600(ActivityThread.java:156)             at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1340)             at android.os.Handler.dispatchMessage(Handler.java:99)             at android.os.Looper.loop(Looper.java:153)             at android.app.ActivityThread.main(ActivityThread.java:5299)             at java.lang.reflect.Method.invokeNative(Native Method)             at java.lang.reflect.Method.invoke(Method.java:511)             at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:833)             at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:600)             at dalvik.system.NativeStart.main(Native Method)","closed","crash,","sseide","2015-06-22T14:45:57Z","2018-04-02T21:43:16Z"
"","4028","Key's QR code never matches when opened through ""You may wish to verify this contact""","When your contact's key changes and you try to scan their QR code through the _""You may wish to verify this contact""_ link the keys won't match because the QR scan expects the old key even though the hex fingerprint screen shows the new key. ![j f sebastian identity change](https://cloud.githubusercontent.com/assets/174176/9704042/6778e3b0-54a0-11e5-83eb-9baa81f54e51.png) ![j f sebastian you may wish to verify](https://cloud.githubusercontent.com/assets/174176/9704043/696ed580-54a0-11e5-8996-c11c9d0b28ef.png)  Steps: 1. Your contact's key changes 2. They send you a message. 3. You tap the message to open the _""The identifying material for contact has changed...""_ dialog 4. Tap the link _""You may wish to verify this contact.""_ 5. Notice that you see two fingerprints on this verification screen (and their fingerprint is the new one) 6. Open the QR code scanning mode 7. You either  **a)** get a toast _""Recipient has no identity key!""_ (in the case your contact has no previous key anymore - e.g. they unregistered at some point) OR  **b)** Barcode Scanner opens, you scan their QR code, and you will get the dialog saying _""WARNING, the scanned key DOES NOT match! ...""_  You can see the mismatch when you compare the fingerprint verification screen opened through the lock icon vs. the screen opened through the ""You may wish..."" link. As expected the former shows the old fingerprint and the latter shows the new one. However in the latter screen the QR code matching seems to still use the old key.  Nexus 4, 5.1.1, TS 2.26.1 and before","closed","","2-4601","2015-09-06T11:22:00Z","2015-09-07T18:02:55Z"
"","3598","search messages","when you click at the magnifier in the main screen textsecure should search all messages instead of searching a contact.  why?  (1) because it is an inbox of messages and most email-programs behave like this (2) when you compose a new message then you already got a contact search (3) nearly every android smartphone has a contact manager where you can search for contacts and open the corresponding chat from there (if you've set ts as the standard messenger you'll be redirected to ts..)","closed","","bntspcht","2015-07-10T10:52:59Z","2015-07-10T15:35:36Z"
"","3386","tile person images to denote group mms chats","When viewing the conversation list, all mms group conversation icons only display for THE FIRST PERSON listed in the group chat. If a image is available, it will display only one contact image, otherwise if an contact image is not available, the the first letter of the first contact's first name is shown.   I would like to see group chat icons in the conversation list denoted with a tile view comprised of the group contacts (possibly up to 4 tiles). It seems the special TextSecure groups have a stock grey icon to denote those type of chats since they have a group title/name.  For example, if there are 3 contacts in the group MMS (2 friends plus yourself) the visual icon on the conversation list would show a vertically split tile view of your contacts photo or the Letter of their first name if a photo is not available. For reference, is similar to the Google hangout view.  [_][_]  [_][_] [ __ ]  [_][_] [_][_]  Consider similar feature for the special TextSecure group icon.    version 2.16.4","closed","mms,","ewmalmbe","2015-06-10T13:21:47Z","2015-06-18T17:03:37Z"
"","4092","Dark Theme status bar is lighter than the rest of the theme","When using the Dark theme, the main android status bar remains brightly colored and really draws attention to itself. Even worse - depending on conversation color, it can look really ugly. Can it just become darker like the rest of the app? Thanks!","closed","","kpuljek","2015-09-19T18:26:55Z","2016-02-15T14:48:36Z"
"","3362","block typing if max length exceeded","When typing a really long message, textsecure used to block the typing when I reached the max length limit. It just happened to me that I exceeded that limit (without noticing) and sent a message that was automatically trimmed while being sent. Please notify the user that the message will be trimmed, or prevent the typing in the first place. Don't know in which version this problem arose","closed","","ghost","2015-06-07T15:59:25Z","2016-01-30T10:12:12Z"
"","3940","Can't send messages (Sending fails)","When trying to send a message, I get a notification that the message could not be sent. Message status: ""Not delivered"" ""Samsung Galaxy S4 mini"" with Android 4.4.2 This problem persists for at least 20 minutes now. Rebooting the phone did not help in any way. TextSecure version: 2.25.3  Debug log: https://gist.github.com/anonymous/bad722a16067d8fe58ab","closed","","duelle","2015-08-14T09:30:52Z","2015-08-15T00:10:40Z"
"","3722","Different Emoji sets when using keyboard button vs textsecure button","When there's an option in your used keyboard to open an emoji drawer (see pic3), then it uses the default system Emojis (Android - see pic1). When Pressing on the Emoji button of Textsecure at the left side of the TextEntryBox, then it uses the the TextSecure/Apple emojis (pic2).  I think this breaks consistency in the user interaction and should be adressed.  ![screenshot_2015-07-19-11-38-12](https://cloud.githubusercontent.com/assets/4396900/8765417/381ab1e0-2e0b-11e5-95b2-e2a7ccdb1209.png) ![screenshot_2015-07-19-11-38-20](https://cloud.githubusercontent.com/assets/4396900/8765416/38195a84-2e0b-11e5-8a04-bf07eaba8a73.png)  ![screenshot_2015-07-19-11-38-08](https://cloud.githubusercontent.com/assets/4396900/8765415/381808a0-2e0b-11e5-9c75-621228627aac.png)","closed","","seppi91","2015-07-19T09:47:46Z","2015-07-20T17:51:30Z"
"","4002","Add branded launch screen","When the app starts cold there is currently a blank white screen that shows for about 1/2 a second (longer on slower devices) while the app loads.  This introduces a simple branded launch screen [as defined by the Google design docs](https://www.google.com/design/spec/patterns/launch-screens.html#launch-screens-branded-launch) that shows the TextSecure icon on a black background while the app is initializing.  Having a simple blank screen that matches the theme would probably be better, but as far as I know (and I'd like to be proven wrong), there's no way to color the launch screen background according to the theme.  I went with the black version of it so people with the dark theme at night aren't blinded by white whereas a black loading screen with the light theme isn't as bad IMO.","closed","","pR0Ps","2015-09-01T02:59:34Z","2015-11-18T21:38:33Z"
"","4084","fix system emoji transparency","when system emoji pref is set, the fact that we were using outgoing text colors that had non-100% alpha made the emoji appear faded.","closed","","mcginty","2015-09-17T21:51:52Z","2015-09-17T22:05:50Z"
"","3714","Avatar color in group message notification is wrong","When someone writes in a group chat and you pull down the notification bar, the contact's profile picture is wrong (assuming they have a default ""letter+color"" avatar). The correct letter is shown but the background is gray.","closed","","ghost","2015-07-18T13:35:01Z","2018-04-02T21:48:01Z"
"","4018","Sharing from Google Photos is broken (again)","When sharing a photo from the Google photos app to TextSecure, it disappears after pressing the send button and never gets send.  It seems like the fixes referenced in #3307 does not work anymore.  Here is the debug log:  https://gist.github.com/anonymous/1bf131be013dab8036bc  Money quote: W/MessageSender( 8614): Caused by: java.io.IOException: java.lang.SecurityException: Permission Denial: opening provider com.google.android.apps.photos.contentprovider.MediaContentProvider from ProcessRecord{33f650ab 8614:org.thoughtcrime.securesms/u0a153} (pid=8614, uid=10153) that is not exported from uid 10099 W/MessageSender( 8614):     at org.thoughtcrime.securesms.mms.PartAuthority.getPartStream(PartAuthority.java:55)","closed","","mammuth","2015-09-04T18:31:14Z","2015-09-04T18:39:04Z"
"","3633","Scrolling inputs emoji","When scrolling through Textsecures own emoji it inputs an emoji unless you release outside of the keyboard. Version 2.22.0","closed","emoji,","ComeGitSome","2015-07-12T17:42:44Z","2015-07-13T19:58:07Z"
"","4087","Duplicate contacts in list on Android < 5.0","When same contacts are saved on SIM and PHONE TextSecure shows them both. Default dialer lets user choose which contacts to show but that doesn't transfer to TS and there seems to not be any option in TS to choose. Android 5","closed","","lifebarier","2015-09-18T20:36:01Z","2018-04-02T21:50:21Z"
"","3731","Conversation List Fails to Adjust to Landscape Mode","When rotating the conversation list from portrait to landscape mode (by rotating the phone), the message previews of the conversations are often not adjusted to the new (wider) screen width. They then stay exactly at the same length they had in portrait mode.  Most often, this happens after returning from (single) conversation view to the conversation list via the ""Back"" button.  I'm currently using v2.23.0.","closed","","RiseT","2015-07-20T22:49:18Z","2015-07-28T20:32:16Z"
"","3440","Red Phone User Hears Weird Voice in Calls","When my friend who uses Red Phone gets a call from me, my voice sounds really high and distorted on his end, but he sounds normal on my end.  He has an HTC 1.","closed","","Orb0t1","2015-06-17T22:35:16Z","2015-06-17T23:00:34Z"
"","3403","Change mute strings and times","When looking over at other apps for translation hints, I found Facebook messenger's way of handling the new feature : ![textsecure-2015-06-11-204749](https://cloud.githubusercontent.com/assets/3460479/8117135/57706c9e-1086-11e5-9ee1-54239379b39f.jpg)  The time options make more sense IMO, and as you can see ""Mute"" has no literal translation in French and needs at least 3 words. Replacing ""Mute for 1 hour"" with ""For 1 hour"" helps a lot and ""Mute"" is already mentioned in the title.","closed","","5boro","2015-06-11T20:24:07Z","2015-07-23T17:39:58Z"
"","4030","Cancel download according to auto download settings","When leaving the auto download zone (eg WiFi) While downloading a (large) attachment, The download should be stopped according the new download zone (eg mobile data)  Or at least notify about the zone change and let the user abort the download.","closed","feature,","McLoo","2015-09-06T23:09:54Z","2018-04-02T21:51:26Z"
"","3639","end secure session + transport options = confusing","When in a secure session with SMS/MMS support enabled, the End secure session button doesn't work to end the session. This may be by design, I'm not sure, but it doesn't work well if I'm sending a regular message to a contact who uses a separate app for regular texts (but who is also registered for TextSecure)  and doesn't want to sign in to read any message I send them. If both parties are solely using TextSecure then it doesn't matter, but it should probably be up to the user to decide on the communication protocol.","closed","ux,","arafey","2015-07-12T20:41:36Z","2015-12-19T02:23:18Z"
"","3618","Offline group messages arrive out of order","when I turn my internet on and lots of new messages are coming in, they are not shown in chronological order.  I am using Android 2.3.7","closed","","gartenriese2","2015-07-11T18:51:46Z","2015-10-23T18:34:17Z"
"","4107","Can't share large attachment from gallery","When I try to share a large attachment (e.g. video, gif) from the gallery, I get the toast saying it exceeds the limit. When I click on the attachment button in TS however, I can select the file and send it just fine...  Android 5.1.1, TS 2.27 https://gist.github.com/anonymous/78cdc21496f95b2038d2  Just a side note: I deleted the video while sending it to see if it stops, but it obviously doesn't...","closed","","Mihahn","2015-09-22T15:51:39Z","2015-09-24T11:25:09Z"
"","3465","long mms group messages don't send","When I send group messages over a certain length, the send fails.  If I break the same message up into multiple shorter messages to the same group, the messages send.  I'm not sure exactly what the threshold is, but it seems to be somewhere around the character limit for a single SMS text.  This only happens with insecure group MMS messages.  If I send the same message to a group of TextSecure users, the TextSecure chat message delivers without a hitch.  Device info: Samsung Galaxy Avant SM-G386T, stock Android 4.4.2, TextSecure 2.19.1, also have XPrivacy installed, which I mention because sometimes I've seen it break functionality in other apps App state: not sure what's useful here -- it's registered to send and receive SMS and MMS as well as chat Debug logs: https://gist.github.com/anonymous/7e3983e8b5425812c2f2","closed","mms,","greenbrier","2015-06-25T03:30:27Z","2018-04-02T21:43:06Z"
"","4278","Change String ""Broadcast"" to ""Broadcast MMS""","When I recieve a group MMS but use broadcast mode to reply two problems occur: 1. Even though my answer is plaintext only and sent to each recipient individually it still seems to get sent as MMS instead of SMS. This doesn't only increase costs but can also be an issue with some people not being able to read the message. 2. I message is sent to myself as well.  It would also be nice to have an option to reply only to the sender of the original message.","closed","ux,","AdrianAulbach","2015-10-23T07:46:03Z","2016-10-02T20:19:25Z"
"","3936","MMS group message sends to myself","When I receive an mms group message initiated by someone else,  and then reply to it, the reply gets sent to myself also. The conversation then includes both my outgoing mms, and then (after a few seconds) the same mms addressed to me.  I use TS 2.25.3.","closed","","europrobe","2015-08-13T06:39:50Z","2018-04-02T21:52:13Z"
"","3510","SMS read status not updated, when unlocking Textsecure","When I receive a SMS and Textsecure is locked the read status of the SMS message is not updated to read after opening and unlocking Textsecure by pressing on the notification in the notification drawer. The SMS has to be marked as read manually.  Device Info: OnePlus One, CyanogenMod 11-20141008-SNAPSHOT-M11-bacon (Android 4.4.4), Textsecure 2.20.0  App state: Push registed, both incoming and outgoing SMS enabled  Debug log: None so far","closed","","behrmann","2015-07-02T15:30:53Z","2015-12-02T12:18:25Z"
"","3888","Small text size for contact name when coming from a notification in landscape mode","When I receive a notification of a new message in landscape mode and tap on it, it takes me into the thread I have with that contact but the contact's name is in a smaller font than normal. If I use the top left arrow button to go to the list of threads, then go back into that contact it is back to normal. This does not occur if I receive the notification and tap it in portrait mode.","closed","","jeremymasters","2015-08-05T14:18:18Z","2015-08-05T16:47:04Z"
"","4081","MMS multiple images are not displayed","When I receive a MMS message that contains more than one image it only displays the first image.  Only if I use the ""All Images"" can I find the others mixed with every image sent to/from that contact.","closed","","yaplej","2015-09-17T10:42:06Z","2015-09-17T18:33:27Z"
"","3958","I can't see which contacts I have already verified.","When I manually verify a contact's identity by comparing the fingerprint or scanning the corresponding QR code I can't later see that I have verified the identity, can I? I am expecting that TextSecure helps me remember which contacts I already have verified.  Is this feature missing on purpose?","closed","","KommX","2015-08-18T10:57:42Z","2015-08-18T16:02:35Z"
