"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","2234","Avoid multiple drafts when creating a draft from an intent","If a draft is created through an intent any existing draft for the thread needs to be cleared. Otherwise the old drafts pops up after sending the new one, or when deleting the new one and leaving the thread 'draftless'","closed","","McLoo","2014-12-18T10:02:59Z","2014-12-24T22:28:00Z"
"","1634","Download Gradle over HTTPS","I've verified the file is available over HTTPS.  (Won't link to 127 ^_~)","closed","","daryltucker","2014-06-23T23:20:25Z","2014-06-24T16:52:40Z"
"","2049","Unable to Message Users That Uninstalled TextSecure","I've seen this mentioned a few times about 8 months back, and I'm just wondering: what's the current solution to this problem?  Let's say the user is unwilling to re-install TS to de-register their account from the network. What's the plan at that point? I've had this happen with a few friends, even just when they've had to temporarily use loner phones, and it's fairly frustrating. I spend a bit of time each day reading on privacy and security. They're very important to me, and for someone like me/us, having to mess around with this stuff is no big deal. But for the average person? Believe me, bits of friction like this are more than enough to turn them off completely, making widespread adoption all but impossible.  If you need any additional information, don't hesitate to ask.","closed","","cbarnsdale","2014-10-29T18:31:00Z","2014-10-29T19:31:11Z"
"","1850","Sudden MMS issue (ATT)","I've pretty much always had MMS issues but once I got my new S4, I inputed the ATT APN to see if I could get MMS working, it worked! Now a few weeks later I am having issues downloading messages again. I've tried both http://mmsc.cingular.com and http://mmsc.mobile.att.net. Both are responding with ""Error connecting to MMS provider"". This was tested attempting to receive a MMS message from an ATT user and a Virgin Mobile user.","closed","mms,","Veight","2014-08-19T17:30:23Z","2014-08-19T21:16:59Z"
"","1582","TS crashes on SMS send if stock SMS app is deactivated","I've noticed this issue on the Moto G. I disabled the SMS app which I don't need if I am using TS. If attempt to send an unencrypted SMS TS crashes after a couple of seconds. The SMS is never sent over the air.","closed","","merkste","2014-06-10T12:14:13Z","2014-06-10T16:32:49Z"
"","1999","Duplicate ""ALL CONTACTS"" Contacts","I've noticed that all of my non-TS contacts are duplicated in the app, ie: ALL CONTACTS. Each contact is listed twice.  I'm also using Flock, if that makes any difference.","closed","","cbarnsdale","2014-10-15T18:58:51Z","2014-10-29T18:25:27Z"
"","2148","double/echo message tone - when inside the app","I've messaged my friend... closed TS and waited for the reply..  Single standard message tone  Replied and left the application open viewing the previous messages... double/echoed message tone..  It sounds really really interesting.. so feature?","closed","","cybershambles","2014-11-27T06:03:28Z","2015-03-30T19:48:20Z"
"","2267","can't connect to push server.","I've just reinstalled TextSecure and as I try to register it says that it can't connect to the push server.   What's the problem?   Does TextSecure relies on Google Services? If yes, why does it need it? I've disabled some built in apps, but Google Services are enabled.","closed","","Dronte","2014-12-25T19:59:26Z","2014-12-26T05:35:50Z"
"","2261","Unable to sent anything.","I've just installed TextSecure. It recieves all the messages - both secure and sms. But sent messages are displayed as sent, but don't reach the addressee.   Android 4.2   I'm ready to provide additional information in a week or smth.","closed","","Dronte","2014-12-23T22:56:57Z","2018-04-02T21:30:05Z"
"","1568","Unable to send PUSH messages (with possible fix)","I've installed TS, and until a few minutes ago I was unable to send any kind of PUSH message, it was defaulting to SMS, all the time. Admittedly there is only one contact in my list that I can use TS with. The app wasn't recognizing this contact as a TS user, it appeared in the list of TS users, but I could only send SMS (which failed right away because I disabled the SMS send function from the options).  From what I can tell the problem is that when I exchanged my identity with this contact (over SMS) I didn't have the international prefix included in his number (he's from another country). This created an entry within my SMS database with that number. After installing TS and being unable to send PUSH messages I noticed this and added the international prefix. Nothing changed and I was still unable to send messages. Upon sending more messages I noticed that at the top of the window, next to the contact name there was still the old number without the prefix. At first I thought this was a display issue, but then I cleared the app's data, redid the initial setup but SKIPPED the SMS import procedure. This fixed the problem. Without any previous SMS to take the number from, the app took it from the contact list (or at least that's what I assume has happened) and of course took the right one. I can now send PUSH without any problem and at this point importing the SMS db worked fine and kept the correct number.  I hope this help somebody and can be fixed.  Cheers","closed","","a-dma","2014-06-07T10:07:26Z","2014-07-16T13:30:25Z"
"","2138","T-Mobile / Moto X 2014 Unrooted / Wifi Connected / MMS","I've had this issue in the past, but was corrected. I've recently switched carriers from Verizon Wireless to T-Mobile. If I am connected to any WIFI and receive an MMS message, I can't open it. I get the ""Download"" button, but nothing happens. If I disconnect WIFI and hit download, I get the MMS.  Here's a link to a log: http://hastebin.com/oduwajemuv (taken after hitting the download button while connected to wifi).  --- couldn't connect to download  Here's another log: http://hastebin.com/obazuraquy (taken after hitting the download button while DISCONNECTED from wifi).  --- successfully downloaded MMS","closed","mms,","Adalan","2014-11-25T19:14:21Z","2018-04-02T21:30:33Z"
"","1640","Images get mixed/lost between senders","I've had an ongoing issue where I'll receive an image in a text message, but it will display as an image I had already received from another sender. The new image just never displays.   Contact A sends me a picture of her kids. I can view it. Contact B sends me a picture, but the thumbnail is the same as the image from Contact A. I touch it to open it in my pictures. It opens as the picture from Contact A. Contact C sends me a picture. It comes through normally. Contact A sends another picture. It comes through as the picture from Contact C.   Also, I've noticed that if someone sends a picture to a group, 99% of the time I get no thumbnail (just an empty box), and a ""Media not Found"" error when I try to open it.","closed","mms,","CapybaraChan","2014-06-24T19:58:36Z","2015-03-20T23:10:35Z"
"","1869","Exception causing/caused by failure to send SMS","I've had an issue for a few months now where in low signal conditions (got signal, just not reliably) TextSecure has issues sending sometimes and near-immediately fails, or fails after telling me it'll try when there's signal.  I believe this complete log (twitter/gps data redacted) shows two failures and a success of the same message: https://gist.github.com/JamesHarrison/6c9666e5a8f085e6d032  Had a look at it and I can't figure it out but looks like perhaps the unregistration method on a pending text is failing a bit too enthusiastically?","closed","","JamesHarrison","2014-08-23T14:57:47Z","2014-08-26T21:36:14Z"
"","2032","Recipient has no identity key.","I've had a problem communicating with one specific textsecure user for some time now. I currently have both our phones in front of me and its clear that her phone doesn't know my identity key.  As many times as I click ""End Secure Session"" on both devices, nothing changes. What should we do?  Also, is there a way to force your device to completely forget the keys of a TS user and start again as. If it were your first text with them? I feel like that would fix some problems I occasionally have.","closed","","gausie","2014-10-23T13:12:41Z","2014-10-23T16:30:24Z"
"","1584","Selecting ""delete thread"" can remove a contact from list with no obvious way to message said contact.","I've deleted a thread from a contact and now he's gone from what I consider the ""main"" screen (my list of conversations). Using either his number or name, I can't add him back to Textsecure (and shouldn't have to).  I still have his key in my contact keys, so, wtf. Problem discovered as a subset of #1583.","closed","","deutrino","2014-06-10T13:02:20Z","2014-06-11T02:42:30Z"
"","1604","Encrypted messages showing up scrambled","I've been using textsecure with plain old texters for a while and it's worked pretty well.  Then finally one of my friends installed textsecure. I was so excited to see the lock icons show up! But as soon as that happened, all messages both ways showed up scrambled for both of us.  I'm running 2.0.8 on android 4.4.2 on republic wireless. What other info can I give you?  If you'd like to test it out with me, please email MY_GIT_USERNAME@gmail.com and I'll give you my number.  Thanks!","closed","","dbenamy","2014-06-13T15:22:32Z","2014-06-13T22:08:02Z"
"","1542","Trying to split text at 60 chars instead of 160","I've been using TextSecure for a while and love it. Great work everyone.  Recently my wife got a new phone. We re-exchanged keys and everything works okay. Except when I'm typing to her I see X/60 at the bottom. Rather than splitting up the text at 160 chars it tries to split it at 60 characters. She's the only contact I have that does this. the rest still do 160 characters.   I'm running the latest version on the Play Store.  If I need to supply any additional debug info I can.","closed","","bajdev","2014-05-30T13:58:49Z","2014-06-02T17:25:58Z"
"","1694","Member kicked from group, can post but not receive group messages","I've been using a group message with two other TS users successfully for about a week. Today, one member appeared to leave the group. They could still send to the group and from their side, it looked like they were still in the group, but from both other participants, no messages were going through to the third person (K in the images). Messages from K to the group were seen by all, but messages from B and J were not delivered to K. Creating new groups with both the same and different participants had the same effect. K would leave the group upon sending of the first message from B or J. Screenshots are from B.   K is using a HTC One X (ATT) with Android 4.1.1, HTC Sense version 4+, HTC SDK API 4.63.   Here's K's log: http://hastebin.com/yimowizopu  B is using Samsung Galaxy S4 (ATT) Android 4.4.2  Here's B's log: http://hastebin.com/pinojanive  ![2014-07-12 16 29 18](https://cloud.githubusercontent.com/assets/3374110/3562182/e03eb062-09e3-11e4-9cb6-492a409738f9.png) ![2014-07-12 16 30 33](https://cloud.githubusercontent.com/assets/3374110/3562183/e071b16a-09e3-11e4-86c2-73df049f68ef.png) ![2014-07-12 16 28 55](https://cloud.githubusercontent.com/assets/3374110/3562184/e07cfd86-09e3-11e4-8b22-e40842b93e38.png)","closed","","benmayne","2014-07-12T16:55:15Z","2016-11-22T01:44:09Z"
"","1302","Q: Does TextSecure require com.android.smspush","I've been reading about [Android Hardening](https://blog.torproject.org/blog/mission-impossible-hardening-android-security-and-privacy) attempts from the Tor project, and was wondering if TextSecre (which is sadly missing from that list of recommended apps) requires this feature?  (What does this service do anyway?)","closed","","igalic","2014-04-05T18:52:57Z","2014-04-06T07:21:32Z"
"","1299","Improve privacy of contact discovery","I've been reading a lot of blog posts, reviews and user feedback about TS lately.  At least in Europe many people really aren't comfortable with the fact that it's currently not possible to opt out of uploading all phone numbers to the TS server, myself included.  This is also not something only the crypto nerds (I mean that in a very positive way!) complain about, but also many average users. Probably because it's one of the few things they really understand in the difficult landscape of privacy and security. And especially the uninformed are very anxious when they are asked to give all their contacts away. They wouldn't give their own number to any stranger on the streets and now they are supposed to give some strangers on the internet all of their friends numbers? The internet is the place where all the russian cybercriminals steal their money and evil smartphone apps are the way they get the TANs for the banking accounts, right?  This argument is typically used in conjunction with something along the lines of ""they are using US(=NSA) servers, oh no!"". The second complaint may not be of any factual difference for the safety of the messages in a good crypto system, but that doesn't matter. It's repeated over and over again in blogs and reviews. Allowing users to opt-out is one of the easier things we can do to make privacy-aware users happy (and kill the US-server argument once and for all).  I am aware of https://whispersystems.org/blog/contact-discovery/ and https://github.com/WhisperSystems/TextSecure/issues/692 and would like to discuss the possibilities we have to increase the privacy of the TS contact discovery process. It appears that we are currently waiting for the silver bullet to be discovered, which probably won't happen any time soon.  Below I listed the simplest solutions I could think of, which appear not to be overly complex to implement, but still give a good balance between effort and privacy. If you have other/better proposals, I'm all ears! 1. Allow the user to opt-out and download the whole bloom filter 2. Allow the user to opt-out and download a subset of the bloom filter    based on the country code of the contacts. Realistically most people    don't have contacts from more than 1-3 countries. It's a little less    private and people with contacts from India, China and the US won't be    much better off data volume wise, but most users will. 3. Allow the user to opt-out and manually upgrade to push from the    settings menu. This would be typically only used if the user knows the    contact to be registered. This doesn't leak any information about    unregistered users to the server and is basically what Threema does iirc.  If we end up using 1. or 2., updates could be provided with tiny daily/hourly builds. This way the client only needs to know the global/server time + age of his database and can grab only the updates he's missing.  If somebody needs to try push messages with the friend that just installed TS, because he told him about this great and secure app, we simply allow the user to do the manual upgrade from 3.  The privacy-minded users will sacrifice the 40MB+ volume or do it when they are on wifi. I know dozens of people who downloaded gigabytes of OSM maps for OsmAnd.  When other identifiers like emails will be allowed (https://github.com/WhisperSystems/TextSecure/issues/1085) we are obviously in for another ride. The easiest solution would probably be https://github.com/WhisperSystems/TextSecure/issues/1259 and allowing the user to enter the identifier manually if they aren't in the same location. Email addresses could be imported from the Android address book and upgraded via 3. tough.  The preferred ""privacy friendly"" setting should be preselected if https://github.com/WhisperSystems/TextSecure/issues/838 will be implemented.  Thanks for taking the time to read this, I'll appreciate all input!","closed","","generalmanager","2014-04-05T14:08:53Z","2014-04-07T10:45:22Z"
"","1945","What does play-services dependency introduce?","I've been compiling TextSecure for a while now, since @moxie0 has been nice enough to `gradle` it all together.  Today, I noticed new requirements/dependencies for the `gradle` build for [v2.1.8](https://github.com/WhisperSystems/TextSecure/releases/tag/v2.1.8).  It specifically calls for `com.google.android.gms:play-services:5.0.89`.  As a **gapp**-less user, will this cause issues with installation?  Am I doing something wrong that I need these dependencies?  If they are now required, what potential issues does this raise?  Thanks","closed","","daryltucker","2014-09-24T17:18:37Z","2014-09-30T15:33:23Z"
"","2044","Can't receive messages via WhisperPush (TextSecure)","I'm trying to use TextSecure as a messenger, but so far I can't receive any messages from others via TextSecure.   I'm using the OnePlus One with CM11 and build R33 (although there is an update to R38). I activated the WhisperPush account with the phone number and got the activation code, but I was never asked to set up a passphrase or anything else.  When I wanted to chat with my contact, which has TextSecure as well, but on Android 4.4. The messages he sends aren't delivered and the messages I send seem to be send as normal texts/sms.  Could it be that I haven't got a Google Account and therefore aren't logged in?  Any ideas where the problem could be?  Thanks Fukurai","closed","","fukurai","2014-10-27T21:29:07Z","2014-10-27T21:33:51Z"
"","1516","Can't send SMS to numbers with MS Outlook phone number format","I'm trying out TextSecure for the first time and wanted to send SMS to friends, who's contacts are stored in my exchange account. The numbers were entered in MS Outlook and are stored in this (year long default) format:  ``` +xx (xxx) xxxxxxx ```  The sending of the message fails without giving a reason. (I can text these people with the on-board messaging app and I can call them, so the number is correct.)  After playing around a bit, I noticed that the parentheses seem to be the culprit. Any other Android app silently discards them and dials the number. I added a new number manually (without parentheses) and things worked out just fine.  Then I changed the number of the aforementioned friend to not contain the parentheses anymore in my address book and tried to re-add him to TextSecure. Unfortunately TextSecure somehow caches the old/other number somewhere and I'm not able to enter his number in any way. Neither by selecting it from the (now updated) address book, nor by entering it manually without any special characters. I guess #791 is related here.  Both problems are real show stoppers for using TextSecure. (I'm not able to update all phone numbers in the corporate phone book ;-))  Device-Specs: Alcatel One Touch Idol X+ Dual SIM (but just using 1 SIM currently) Android: 4.2.2","closed","","liayn","2014-05-20T13:13:11Z","2015-12-22T00:46:42Z"
