"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","930","Improve comments and error message on scrolling_test#testScrollingAcc…","…ountsForScrollbarWidths.  Partially reverts https://github.com/SeleniumHQ/selenium/commit/eda96a0fbba9cc5fdd14c43fb9eb36b04008a37f. That commit implies that the test was scrolling exactly 26px, which is incorrect behavior; lowering the threshold to 25px defeats the purpose of the test.","closed","","juangj","2015-08-14T18:39:41Z","2015-08-17T19:47:24Z"
"","1534","Made ChromeDriverServiceFileName a method instead of a const, so it w…","…ill work on unix/linux","closed","","rahvee","2016-01-27T03:28:29Z","2016-01-27T23:33:55Z"
"","1082","Change PageFactory so that it support creating page object for part o…","…f a page, but allowing us to just pass the SearchContext as a parameter","closed","","alexec","2015-09-26T13:08:46Z","2015-10-03T20:39:37Z"
"","1532","Detect the running platform and set ChromeDriverServiceFileName accor…","…dingly (""chromedriver"" or ""chromedriver.exe"")  Although I couldn't build this project on mono, and a zillion unit tests failed in windows, the changes in this pull request are extremely simple and straightforward, and I was able to manually test in windows.  If you create a project and add Selenium via NuGet, I confirmed that I was able to use chrome in windows, but the new ChromeDriver() constructor threw exception in mono.  This pull request enables the new ChromeDriver() constructor to work in mono, and allows selenium to work with chrome on OSX (and hopefully other linux/unix variants)","closed","","rahvee","2016-01-26T21:25:25Z","2016-01-27T13:29:50Z"
"","1437","Firefox (installed by the Mac's homebrew) has a different path","~/Applications/Firefox.app/  That should be check in addition to /Applications/Firefox.app/ in my opinion. As a fallback obviously.  > # to install >  > brew cask install firefox","closed","C-dotnet,","ph-hs","2015-12-30T17:31:52Z","2019-08-14T05:09:59Z"
"","1020","Update ws to selenium-driver works with Node 4.0","You should update ws package dependencie into packages.json to 0.8.0 version.  https://github.com/websockets/utf-8-validate/issues/13","closed","","marcelaraujo","2015-09-09T19:05:45Z","2019-08-21T03:09:56Z"
"","1572","Allow peristent profile for FirefoxProfile","You can specify a profile template when you create a new FirefoxProfile and FirefoxProfile.layoutOnDisk() return a temporary files which is a copy of the profile.  It is good for isolated unit testing. But selenium may be used for other things than unit testing, and one wants to use persistent profile so data like sessions, cookies, caching and local storage may be saved in the profile after selenium shutdown.","closed","","noguespi","2016-02-01T16:47:19Z","2019-08-20T16:09:34Z"
"","990","Wrong version of Safari Driver is available at Maven Central Repository","Wrong version of Safari Driver is available at Maven Central Repository on below url: http://search.maven.org/#artifactdetails|org.seleniumhq.selenium|selenium-safari-driver|2.47.1|jar  When I had downloaded above jar file and installed Safari Extension available in JAR file then observed that installed driver version is 2.45 instead of 2.47.1  Please update the JAR file for 2.47.1 or provide any other link from where I can download the correct version of Safari Driver.","closed","","abhishekkyd","2015-08-31T11:32:41Z","2019-08-21T03:09:44Z"
"","936","IE Driver Server 2.47.0.1 fails on Windows XP","Works for 2.46.0.12 (Windows XP and Windows 7). Fails for 2.47.0.1 (Windows XP). Works for 2.47.0.1 (Windows 7).  Wondering if any other users can reproduce.  From the user perspective, it's not super informative (just looks like a timeout):  Caused by: java.util.concurrent.TimeoutException     at java.util.concurrent.FutureTask$Sync.innerGet(Unknown Source)     at java.util.concurrent.FutureTask.get(Unknown Source)     at com.google.common.util.concurrent.SimpleTimeLimiter.callWithTimeout(SimpleTimeLimiter.java:130)     at org.openqa.selenium.net.UrlChecker.waitUntilAvailable(UrlChecker.java:79)     at org.openqa.selenium.remote.service.DriverService.start(DriverService.java:167)     at org.openqa.selenium.remote.service.DriverCommandExecutor.execute(DriverCommandExecutor.java:75)     at org.openqa.selenium.remote.RemoteWebDriver.execute(RemoteWebDriver.java:568)     at org.openqa.selenium.remote.RemoteWebDriver.startSession(RemoteWebDriver.java:242)     at org.openqa.selenium.remote.RemoteWebDriver.startSession(RemoteWebDriver.java:227)     at org.openqa.selenium.ie.InternetExplorerDriver.run(InternetExplorerDriver.java:182)     at org.openqa.selenium.ie.InternetExplorerDriver.(InternetExplorerDriver.java:174)     at org.openqa.selenium.ie.InternetExplorerDriver.(InternetExplorerDriver.java:150)     at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)     at sun.reflect.NativeConstructorAccessorImpl.newInstance(Unknown Source)     at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(Unknown Source)     at java.lang.reflect.Constructor.newInstance(Unknown Source)     at org.openqa.selenium.remote.server.DefaultDriverProvider.callConstructor(DefaultDriverProvider.java:103)     at org.openqa.selenium.remote.server.DefaultDriverProvider.newInstance(DefaultDriverProvider.java:97)     at org.openqa.selenium.remote.server.DefaultDriverFactory.newInstance(DefaultDriverFactory.java:60)     at org.openqa.selenium.remote.server.DefaultSession$BrowserCreator.call(DefaultSession.java:222)     at org.openqa.selenium.remote.server.DefaultSession$BrowserCreator.call(DefaultSession.java:209)     at java.util.concurrent.FutureTask$Sync.innerRun(Unknown Source)     at java.util.concurrent.FutureTask.run(Unknown Source)     at org.openqa.selenium.remote.server.DefaultSession$1.run(DefaultSession.java:176)     at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source)     at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source)     at java.lang.Thread.run(Unknown Source)","closed","","joshbruning","2015-08-17T19:11:05Z","2019-08-21T06:09:38Z"
"","1038","manage.deleteCookies() Doesn't work with new FF","With the New 2.47.1 and firefox 40.0.3. Having manage.deleteCookies() doesn't clear the cookies. Checked this ""getWebDriver().manage().getCookies()"" and got an empty set for firefox.  Chrome is all good with the same code.","closed","","chillywrap","2015-09-15T13:39:24Z","2019-08-21T03:09:56Z"
