"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","8822","http://localhost:/status calls","💬 Question:  Hi,  I'm new to Selenium but managed to get everything working under .net core 3.1. (Using Selenium.Support & Selenium.WebDriver packages = Version: 4.0.0-alpha05)  I have a web app deployed at Azure in a Linux docker container and this web app  is using the ChromeDriver (using packages chromium-chromedriver & chromium in my Alpine 3.12 docker image) to get data from certain external URLs. This is all working fine.  However, I see that my Azure logs are flooded with: `http://localhost:/status` calls which result in 'Failure'. The `` is different for every call I see in the log.  It looks like that Selenium is trying to reach its own status page which it can't since my web app is not allowing incoming ""http"" requests. Only ""https"" is allowed.   Is there a way to disable this status check at all?  Thx a lot.  **FYI:**  I don't use Selenium remotely.  **Details on how I configure the driver I use:**  ``` ChromeOptions options = new ChromeOptions();  options.AddArgument(""--headless""); options.AddArgument(""--disable-gpu""); options.AddArgument(""--disable-infobars""); options.AddArgument(""--disable-extensions""); options.AddArgument(""--disable-dev-shm-usage""); options.AddArgument(""--no-sandbox"");  options.AddArgument(""--blink-settings=imagesEnabled=false""); options.AddArgument(""--whitelisted-ips="");  options.PageLoadStrategy = PageLoadStrategy.Normal;  options.Proxy = null;  ChromeDriverService service = ChromeDriverService.CreateDefaultService(""/usr/bin""); service.SuppressInitialDiagnosticInformation = true; service.HideCommandPromptWindow = true;  IWebDriver driver = new ChromeDriver(service, options, TimeSpan.FromSeconds(120)); ```","closed","","JMan7777","2020-10-28T01:42:36Z","2021-09-05T08:33:55Z"
"","8465","Error: argument --profile requires a path","🐛 Bug Report (bugs found in a recent release)  Geckodriver Version: 0.26.0 (e9783a644016 2019-10-10 13:38 +0000) Platform: Windows 10 WSL Ubuntu Firefox: 77.0.1 (64-bit) Selenium: 3.141.0  Copying issue [#1738 from submitted mozilla/geckodriver/issues](https://github.com/mozilla/geckodriver/issues/1738), since I now believe this related to my Selenium webdriver configs...  I am getting this error from my geckodriver.log files, indicating a PATH is required for my --profile argument (which it is clearly showing in the command line statement):  ``` 1593268331229	mozrunner::runner	INFO	Running command: ""/mnt/c/Program Files/Mozilla Firefox/firefox.exe"" ""-marionette"" ""-headless"" ""-foreground"" ""-no-remote"" ""-profile"" ""/tmp/rust_mozprofileBErRMS"" 1593268331231	geckodriver::marionette	DEBUG	Waiting 60s to connect to browser on 127.0.0.1:2828 *** You are running in headless mode. Error: argument --profile requires a path ```  However, I **am definitely** supplying a valid FirefoxProfile option with a path to my FF ""selenium"" profile...  ```binary =  FirefoxBinary('/mnt/c/Program Files/Mozilla Firefox/firefox.exe') profile = FirefoxProfile('/mnt/c/Users/User/AppData/Roaming/Mozilla/Firefox/Profiles/random.selenium') options = FirefoxOptions()  print(""*** Using profile: {}"".format(profile))  def run_test():     options.headless = True     options.log.level = ""trace""     options.profile = profile     options.binary = binary          driver = webdriver.Firefox(         options=options,         capabilities=capabilities,         executable_path=""/usr/bin/geckodriver"",         service_args=[""--marionette-port"", ""2828""]) ```  Description of my options.profile attribute:  ``` {     ""default_preferences"": ""{'browser.dom.window.dump.enabled': True, 'browser (<<<---truncated at 50 chars)"",     ""extensionsDir"": ""/tmp/tmpkv88gje1/webdriver-py-profilecopy/extensions"",     ""profile_dir"": ""/tmp/tmpkv88gje1/webdriver-py-profilecopy"",     ""tempfolder"": ""/tmp/tmpkv88gje1"",     ""userPrefs"": ""/tmp/tmpkv88gje1/webdriver-py-profilecopy/user.js"" } ```  Thanks for the support - not sure what Im missing...","closed","","rbed23","2020-06-27T15:56:40Z","2021-09-05T09:36:34Z"
"","7998","Drag and drop of an element between top window and iframe is not working.","🐛 Bug Report A Drag and drop an element between top window and iframe is not working.   **To Reproduce** Unable to drag an element from top window and drop on another element present within an iframe. Mouse is holding that draggable element but not dropping on the droppable element. Below I mention OS and Browser information.  **Environment** OS: MacOS Catalina Browser: Safari  Browser version: 13.0.3 (15608.3.10.1.4) Browser Driver version: selenium-safari-driver-3.141.59.jar  Let me know if you need more details.","closed","","chowdhur","2020-02-04T15:20:17Z","2020-03-10T19:31:44Z"
"","8710","IE Driver Server Crashes When Trying to Get Cookies","🐛 Bug Report **Config** OS: Windows 10 Enterprise (64 bit) Version 1909 Build: 18363.1016  Selenium Version: 3.141.59  Browser: Internet Explorer  Browser Version: 11.1016.18362.0  iedriverVersion: 3.141.0 3.150.1  Same issue on the following SauceLabs configuration: Browser: iexplore Browser Version: 11.285.17134.0. Server OS: Windows 10 iedriverVersion: 3.141.0 3.150.1  **Expected Behavior -** IE Driver Server successfully gets the cookies for the current session and a specific cookie can be retrieved.  **Actual Behavior -** While the specific line of code to get the cookies from the current browser session appears to work, upon trying to get a specific cookie from said collection, the IE Driver Server executable crashes.   Steps to reproduce - Our tests get cookies out from browser session to perform some API calls on the background for additional verification. Tests are able to get cookies in Chrome, FF, Safari and also in Safari on IOS, Chrome on Android, but tests are failed on IE  Code: ```  public static Set getCookies() {         return Browser.getWebDriver().manage().getCookies();     } ```  Issue is reproducible running tests on SL, and locally   part of Log.json from SL:  {     ""screenshot"": null,     ""suggestion_values"": [],     ""start_time"": 1600341800.56,     ""request"": null,     ""result"": ""{here page title goes}"",     ""duration"": 0.031000137329101562,     ""path"": ""title"",     ""hide_from_ui"": false,     ""between_commands"": 0.06200003623962402,     ""visual_command"": false,     ""HTTPStatus"": 200,     ""suggestion"": null,     ""in_video_timeline"": 201.55999994277954,     ""method"": ""GET"",     ""statusCode"": 0   },   {     ""screenshot"": null,     ""suggestion_values"": [],     ""start_time"": 1600341800.638,     ""request"": null,     ""result"": ""https:{here url goes}"",     ""duration"": 0.04699993133544922,     ""path"": ""url"",     ""hide_from_ui"": false,     ""between_commands"": 0.04699993133544922,     ""visual_command"": false,     ""HTTPStatus"": 200,     ""suggestion"": null,     ""in_video_timeline"": 201.6380000114441,     ""method"": ""GET"",     ""statusCode"": 0   } {     ""screenshot"": null,     ""suggestion_values"": [],     ""start_time"": 1600341800.748,     ""request"": null,     ""result"": {       ""message"": ""java.net.ConnectException: Connection refused: connect"",       ""error"": ""unknown error"",       ""stackTrace"": [         {           ""className"": ""org.openqa.selenium.remote.server.WebDriverServlet"",           ""lineNumber"": 240,           ""methodName"": ""lambda$handle$0"",           ""fileName"": ""WebDriverServlet.java""         },         {           ""className"": ""java.util.concurrent.Executors$RunnableAdapter"",           ""lineNumber"": -1,           ""methodName"": ""call"",           ""fileName"": null         },         {           ""className"": ""java.util.concurrent.FutureTask"",           ""lineNumber"": -1,           ""methodName"": ""run"",           ""fileName"": null         },         {           ""className"": ""java.util.concurrent.ThreadPoolExecutor"",           ""lineNumber"": -1,           ""methodName"": ""runWorker"",           ""fileName"": null         },         {           ""className"": ""java.util.concurrent.ThreadPoolExecutor$Worker"",           ""lineNumber"": -1,           ""methodName"": ""run"",           ""fileName"": null         },         {           ""className"": ""java.lang.Thread"",           ""lineNumber"": -1,           ""methodName"": ""run"",           ""fileName"": null         }       ]     },     ""duration"": 34.54200005531311,     ""path"": ""cookie"",     ""hide_from_ui"": false,     ""between_commands"": 0.06299996376037598,     ""visual_command"": false,     ""HTTPStatus"": 500,     ""suggestion"": null,     ""in_video_timeline"": 201.74799990653992,     ""method"": ""GET"",     ""statusCode"": 13   }  part from server-log from SL: 11:23:20.748 DEBUG [WebDriverServlet.handle] - Found handler: 7743021c-237f-4bdf-b8c7-45a8f01f756a (org.openqa.selenium.ie.InternetExplorerDriverService) 11:23:20.748 DEBUG [WebDriverServlet.lambda$handle$0] - Handler thread for session 7743021c-237f-4bdf-b8c7-45a8f01f756a (internet explorer): Executing GET on /session/7743021c-237f-4bdf-b8c7-45a8f01f756a/cookie (handler: ServicedSession) 11:23:20.748 DEBUG [HttpURLConnection.writeRequests] - sun.net.www.MessageHeader@4619b118 pairs: {GET /session/7743021c-237f-4bdf-b8c7-45a8f01f756a/cookie HTTP/1.1: null}{Accept: application/json;charset=UTF-8}{Content-Type: application/json;charset=UTF-8}{Cache-Control: no-cache}{Pragma: no-cache}{User-Agent: Java/1.8.0_131}{Host: localhost:33590}{Connection: keep-alive} 11:23:55.352 DEBUG [WebDriverServlet.handle] - Found handler: 7743021c-237f-4bdf-b8c7-45a8f01f756a (org.openqa.selenium.ie.InternetExplorerDriverService)   there was a similar issue before: https://github.com/SeleniumHQ/selenium/issues/5054  I have tried to downgrade IE driver to version 3.11.1 but have faced the same issue.","closed","","ylupinov","2020-09-17T11:57:28Z","2021-09-05T08:34:59Z"
"","8688","selenium.click failed","我想要爬取一个网站的数据 但是点击始终失败 我检查了定位要素是对的 是因为selenium不能点击table要素吗  以下为原代码   from  selenium import webdriver from selenium.webdriver.common.keys import Keys from selenium.webdriver.common.action_chains import ActionChains from  selenium.webdriver.support.ui import Select dr = webdriver.Edge(r'E:\I love study\python\msedgedriver.exe')#得到操作对象 dr.implicitly_wait(10) dr.get('https://db.cei.cn/') dr.find_element_by_css_selector('.bg>.main_out  h1').click() dr.find_element_by_css_selector('#jtrk').click() dr.find_element_by_css_selector('.bg>.main_out  h1').click() dr.find_element_by_css_selector('#treeDB_3_span').click() # dr.find_element_by_css_selector('.mini-button-text  mini-button-icon icon-ok').click() #dr.implicitly_wait(100) dr.find_element_by_css_selector('[method=""post""] span[id=""treeDB_4_span""]').click() a = dr.find_element_by_xpath('/html/body/form/div[4]/div/div/div[4]/div[2]/div/table/tbody/tr/td[2]/div[2]/div[1]/table/tbody/tr/td[1]/div/div/div[2]/div[4]/div[2]/div/table/tbody/tr[3]/td[2]/div') print(a.get_attribute('outerHTML')) dr.execute_script(""arguments[0].click();"",a)","closed","","Ming-Q-py","2020-09-11T07:18:41Z","2021-09-05T08:36:00Z"
"","8352","“Open in new tab”, this works with chrome fine on Mac. But with Safari we are unable to open the links with COMMAND+CLICK (Context menu > Open in New Tab)","“Open in new tab”, this works with chrome fine on Mac. But with Safari we are unable to open the links with COMMAND+CLICK (Context menu > Open in New Tab)","closed","","jemishgopani","2020-05-27T19:23:05Z","2021-09-05T09:43:58Z"
"","8506","Rb server toggle","~This relies on #8504, so this PR is in draft until I get that merged/rebased~   1. Using go for a remote test will build the latest server 2. If the latest server is found, this code will use it, unless `ENV['DOWNLOAD_SERVER']` is set, then it will download and use latest 3. Syntax for starting server is different between 3.x/2.x and 4.x so I'm parsing; we need this even after 4.x is released since someone may pass in a 3.x jar 4. STP should be toggled by the new browser name, which makes the code more simple, but also current STP is broken on both 3.x and 4.x servers (#6791) 5. And I'm undoing the removal of remote as a build library since we need the server to get built in `deps`, but that doesn't work in a test; so remote is only being called from remote tests, not from any of the libs and not for building the gem.","closed","C-rb,","titusfortner","2020-07-11T20:19:25Z","2020-07-15T20:20:58Z"
"","8834","Fixed issue with Firefox browserName camelCasing","~Rudimentary fix by copying the legit behaviour. Can try use a more generic fix if we're happy to refactor the Common::Options class.~  After further diving, found out firefox worked all along, but because `{a_b_c: 123}` responds to as_json, and returns `self`, the clever camelCasing logic never got ran.  On ChromeOptions the hash check was first. So if we simply re-order the checks, everything slots into place perfectly.  Have also refactored the chrome one in-line with titus' suggestion.  cc / @p0deje","closed","C-rb,","luke-hill","2020-11-03T14:19:57Z","2020-11-09T08:22:35Z"
"","8140","xfail_marionette instructions are ignored when we run python tests using bazel","xfail_marionette instructions (and other similar ones) are ignored when we run python tests using bazel","closed","C-build,","barancev","2020-03-27T21:32:44Z","2020-05-05T21:23:51Z"
"","8411","WIP: Py cdp","WIP for adding CDP to python","closed","","AutomatedTester","2020-06-10T16:00:11Z","2020-07-16T19:48:02Z"
