"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","3843","修复'NoneType' object has no attribute '__getitem__'","按照处理逻辑，如果没有value值，应该把body赋予value才对，不然会出现value值不存在导致程序错误。 Windows10+Python2.7+selenium3.3.3+Firefox  element.location() element.rect() .....  File ""C:\Users\liush\SeleniumBase\lib\site-packages\selenium\webdriver\remote\webelement.py"", line 405, in location     new_loc = {""x"": round(old_loc['x']), TypeError: 'NoneType' object has no attribute '__getitem__'  - [x] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)","closed","","liushilive","2017-04-15T15:00:25Z","2017-04-15T21:41:02Z"
"","4188","基于selenium封装的java框架","我这里有一个基于selenium封装的java框架，希望大家能给点建议。https://github.com/LinuxSuRen/phoenix.webui.framework","closed","","LinuxSuRen","2017-06-16T06:23:14Z","2019-08-18T06:09:35Z"
"","3828","[js] Update CHANGES.md to reflect recent code changes for W3C WebDriv…","…er Spec compliance  - [x] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)","closed","","mojwang","2017-04-12T18:04:43Z","2017-04-12T18:41:38Z"
"","4716","Extended class GeckoDriverService.Builder to use also custom environm…","…ent variables from FirefoxBinary.  I added a test to FirefoxDriverTest, it uses reflection to verify the environment map of DriverService. If there is a better solution for testing this please let me know, any feedback is very welcome.  Fixes #4582  - [X] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)","closed","C-java,","gerixx","2017-09-18T13:24:35Z","2017-09-19T20:49:53Z"
"","4599","Fix Java binding test org.openqa.selenium.os.CommandLineTest.canUpdat…","…eLibraryPath().  - [ X] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)","closed","C-java,","gerixx","2017-08-30T08:50:01Z","2017-09-12T13:51:14Z"
"","4703","Bug fix: selenium module version number 3.4.3 does not match setup package version number 3.5.0","…ckage version number 3.5.0  - [x] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)   --- This change is [](https://reviewable.io/reviews/seleniumhq/selenium/4703)","closed","C-py,","kehr","2017-09-14T11:41:32Z","2019-01-25T07:26:55Z"
"","4646","Test if output directory exists in order to avoid cryptic generic GDI…","…+ error  #4645   - [ X ] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)","closed","C-dotnet,","sandorfr","2017-09-06T23:45:01Z","2018-03-22T00:44:27Z"
"","4347","Test: Please Delete","Working through access rules with IT staff to unblock this site. Previous access was blocked by security group. Working on access for issue support. Please delete.on a site blocking issue effecting git hub.   Please delete  I'm sorry, but policy rules are url specific. I have a group of engineers that will need access and it was blocked. IT appears that I also have an issue adding comments. I should be done soon. So actually don't delete this ticket just yet.  BTW, we are not allowed to have project on GIT hub we are only allowed access to report issues. Are support tickets not allowed here? I don't want to use the site incorrectly.","closed","","sprice9161","2017-07-20T20:06:08Z","2019-08-18T02:09:57Z"
"","3845","I have to say, your homepage's documents really suck.","With due respect, really, really suck.","closed","","naco-siren","2017-04-15T23:59:15Z","2019-08-18T15:09:35Z"
"","4263","Java zip distribution includes an incompatible htlmunit-driver with bundled htlmunit","With [version 2.53 you decided to not redistribute `htmlunit-driver`](https://raw.githubusercontent.com/SeleniumHQ/selenium/master/java/CHANGELOG). When updating to 3.4.0 I've realized there is again a [`htmlunit-driver.jar` bundled with the .zip distribution](http://selenium-release.storage.googleapis.com/3.4/selenium-java-3.4.0.zip), with a `htmlunit-2.26.jar` dependency included. I though I could use it, but when executing any test using `HtmlUnitDriver` I got: ``` java.lang.NoClassDefFoundError: com/gargoylesoftware/htmlunit/InteractivePage     at org.openqa.selenium.htmlunit.HtmlUnitDriver$HtmlUnitTargetLocator.activeElement(HtmlUnitDriver.java:1335)     at org.openqa.selenium.htmlunit.HtmlUnitWebElement.switchFocusToThisIfNeeded(HtmlUnitWebElement.java:292)     at org.openqa.selenium.htmlunit.HtmlUnitWebElement.sendKeys(HtmlUnitWebElement.java:319)     at org.openqa.selenium.htmlunit.HtmlUnitWebElement.sendKeys(HtmlUnitWebElement.java:311) .... ```  Which there is no such class in `htmlunit-2.26.jar`. My surprise is that `htmlunit-driver.jar`'s pom file indicates that depends on... 2.23 version, not 2.26 as it is bundled.","closed","C-java,","lucasvc","2017-07-05T19:42:44Z","2019-08-18T04:09:57Z"
"","4134","Unable to launch firefox53 and selenium 3.4 with AppiumDriver","Windows 10( Want to launch firefox on windows using appium driver) Selenium 3.4 Firefox 53 gecko 0.16 java client 4.2 ```java                AppiumDriver driver = null;                DesiredCapabilities cap = DesiredCapabilities.firefox(); 		FirefoxProfile prof = new FirefoxProfile(); 		cap.setCapability(FirefoxDriver.PROFILE, prof); 		DesiredCapabilities required = new DesiredCapabilities(); 		System.setProperty(""webdriver.gecko.driver"", ""D:\\geckodriver.exe""); 		cap.setBrowserName(""firefox""); 		URL sURL= null; 		cap.setCapability(""firefox_binary"",  ""C:\\Program Files\\Mozilla Firefox\\firefox.exe"");    		sURL = new URL(""http://localhost:5555/wd/hub"");  		driver =  new AndroidDriver(sURL, cap); ```  Its throwing error and not launching firefox. The exception is : ``` Exception in thread ""main"" org.openqa.selenium.SessionNotCreatedException: Unable to find a matching set of capabilities Build info: version: '3.4.0', revision: 'unknown', time: 'unknown' System info: host: 'INNOSZPC00536', ip: '192.168.99.1', os.name: 'Windows 8.1', os.arch: 'amd64', os.version: '6.3', java.version: '1.8.0_25' Driver info: driver.version: FirefoxDriver remote stacktrace: stack backtrace:    0:           0x48916f -     1:           0x489f59 -     2:           0x43c175 -     3:           0x443eba -     4:           0x41dbb1 -     5:           0x407997 -     6:           0x6bbb39 -     7:           0x415b39 -     8:           0x6b6043 -     9:     0x7ffa46d78102 - BaseThreadInitThunk Command duration or timeout: 828 milliseconds 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(Unknown Source) 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(Unknown Source) 	at java.lang.reflect.Constructor.newInstance(Unknown Source) 	at org.openqa.selenium.remote.ErrorHandler.createThrowable(ErrorHandler.java:215) 	at org.openqa.selenium.remote.ErrorHandler.throwIfResponseFailed(ErrorHandler.java:167) 	at org.openqa.selenium.remote.JsonWireProtocolResponse.lambda$new$0(JsonWireProtocolResponse.java:53) 	at org.openqa.selenium.remote.JsonWireProtocolResponse$$Lambda$68/33282348.apply(Unknown Source) 	at org.openqa.selenium.remote.JsonWireProtocolResponse.lambda$getResponseFunction$2(JsonWireProtocolResponse.java:91) 	at org.openqa.selenium.remote.JsonWireProtocolResponse$$Lambda$70/4730422.apply(Unknown Source) 	at org.openqa.selenium.remote.ProtocolHandshake.lambda$createSession$22(ProtocolHandshake.java:365) 	at org.openqa.selenium.remote.ProtocolHandshake$$Lambda$77/20601846.apply(Unknown Source) 	at java.util.stream.ReferencePipeline$3$1.accept(Unknown Source) 	at java.util.Spliterators$ArraySpliterator.tryAdvance(Unknown Source) 	at java.util.stream.ReferencePipeline.forEachWithCancel(Unknown Source) 	at java.util.stream.AbstractPipeline.copyIntoWithCancel(Unknown Source) 	at java.util.stream.AbstractPipeline.copyInto(Unknown Source) 	at java.util.stream.AbstractPipeline.wrapAndCopyInto(Unknown Source) 	at java.util.stream.FindOps$FindOp.evaluateSequential(Unknown Source) 	at java.util.stream.AbstractPipeline.evaluate(Unknown Source) 	at java.util.stream.ReferencePipeline.findFirst(Unknown Source) 	at org.openqa.selenium.remote.ProtocolHandshake.createSession(ProtocolHandshake.java:368) 	at org.openqa.selenium.remote.ProtocolHandshake.createSession(ProtocolHandshake.java:159) 	at org.openqa.selenium.remote.HttpCommandExecutor.execute(HttpCommandExecutor.java:142) 	at io.appium.java_client.remote.AppiumCommandExecutor.execute(AppiumCommandExecutor.java:69) 	at org.openqa.selenium.remote.RemoteWebDriver.execute(RemoteWebDriver.java:637) 	at io.appium.java_client.DefaultGenericMobileDriver.execute(DefaultGenericMobileDriver.java:40) 	at io.appium.java_client.AppiumDriver.execute(AppiumDriver.java:1) 	at io.appium.java_client.android.AndroidDriver.execute(AndroidDriver.java:1) 	at org.openqa.selenium.remote.RemoteWebDriver.startSession(RemoteWebDriver.java:250) 	at org.openqa.selenium.remote.RemoteWebDriver.startSession(RemoteWebDriver.java:236) 	at org.openqa.selenium.remote.RemoteWebDriver.(RemoteWebDriver.java:137) 	at io.appium.java_client.DefaultGenericMobileDriver.(DefaultGenericMobileDriver.java:36) 	at io.appium.java_client.AppiumDriver.(AppiumDriver.java:114) 	at io.appium.java_client.AppiumDriver.(AppiumDriver.java:132) 	at io.appium.java_client.android.AndroidDriver.(AndroidDriver.java:92) ```","closed","R-awaiting answer,","anukriti-chawla","2017-06-06T12:22:52Z","2019-08-18T07:10:02Z"
"","4104","Selenium IDE Error","Windows 10 FireFox: 53.0.3 (32-bit)  Selenium IDE: 2.9.1  I am seeing this error while executing the test case for simple application.  Error:  There was an unexpected error. Msg: TypeError: window is null Url: chrome://selenium-ide/content/selenium-runner.js, line: 390, column: 7 createSelenium@chrome://selenium-ide/content/selenium-runner.js:390:7 start@chrome://selenium-ide/content/selenium-runner.js:405:16 Debugger.prototype.start@chrome://selenium-ide/content/debugger.js:154:3 Editor.prototype.playCurrentTestCase@chrome://selenium-ide/content/editor.js:925:3 doCommand@chrome://selenium-ide/content/editor.js:387:9 goDoCommand@chrome://global/content/globalOverlay.js:93:7 oncommand@chrome://selenium-ide/content/selenium-ide.xul:1:1","closed","","nirmalthanga","2017-05-30T15:45:02Z","2019-08-18T08:09:54Z"
"","4161","Will selenium place a special tag in  browser document ?","Will selenium place a special tag in the browser  document ?  like :_Selenium_IDE_Recorder,  _selenium  or   callSelenium?  If true, how can I hide them ?  Thank you very much.","closed","","liangrengongzuoshi","2017-06-12T05:28:42Z","2019-08-18T07:09:38Z"
"","3917","[python] provide element locator in the error when element is invisible","When we're trying to interact with invisible element from Python library we got an exception with the following message: `You may only interact with visible elements`. When this message is showing to user it doesn't help him to debug this situation because it miss the information about element itself.  I'm suggesting to include element locator in the error message, for example: `Element id=my-bth is invisible. You may only interact with visible elements`.  (I was initially reported this to the Selenium2Library (https://github.com/robotframework/Selenium2Library/issues/769) but author has said that this is Selenium issue.)","closed","C-nodejs,","php-coder","2017-04-26T20:38:28Z","2019-08-18T07:09:49Z"
"","4462","3.5.0 Grid - Selenium Keys / Unicode Failing","When using the Selenium Grid 3.5.0 then Selenium Keys is failing.  element.sendKeys(Keys.TAB); is instead sending a question mark '?' An issue with sending unicode over the grid maybe e.g. ""\ue004""   Using the latest ChromeDriver 2.31","closed","C-grid,","thomhurst","2017-08-15T15:18:15Z","2019-08-17T14:09:37Z"
"","4363","Fix Firefox location detection on Windows_x64","When searching for firefox.exe Selenium would not properly detect Firefox x64 installations under 32-bit Ruby on x64 Windows (10?). For Windows x64 with Ruby x86 the current code would always detect only ""C:\Program Files (x86)"", since both 'PROGRAMFILES' and 'ProgramFiles(x86)' ENV variables dynamically map to ""C:\Program Files (x86)"" because of the Ruby x86 bitness. Due to that Firefox x64 would not be auto-detected with error ""Selenium::WebDriver::Error::WebDriverError: Could not find Firefox binary (os=windows). Make sure Firefox is installed or set the path manually with Selenium::WebDriver::Firefox::Binary.path="".   The Firefox x64 executable is actually located under ""C:\Program Files' but Selenium would look only under ""C:\\Program Files (x86)"".  The fix is to introduce a new environment variable poll for ""ProgramW6432"" (https://msdn.microsoft.com/en-us/library/windows/desktop/aa384274(v=vs.85).aspx) which will return the proper ""\\Program Files"" directory on a Windows x64 machine with Ruby x86.  To easily check that solution works: - On Windows x64 machine with Ruby x86 run 'irb' - Type `` `set` `` and observe the presence of ProgramW6432  - [X] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)","closed","","kamenlitchev","2017-07-25T08:27:19Z","2017-07-26T08:02:04Z"
"","4086","How to deal with IE blocking popup?","When running tests with the Internet Explorer Driver sometimes I get this popup:   ![](http://www.pcmag.com/media/images/340974-set-up-ie11.jpg)  It blocks the loading of the required page for the test. How do I detect when this happens and close the popup?","closed","","FilipFilipov","2017-05-26T19:13:49Z","2019-08-18T09:09:54Z"
