"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","7501","不知道WebDriverWait是否有起作用","💬 Questions and Help  C# selenium 新手 不知道這樣寫的WebDriverWait運行時有沒有起作用，判斷在60秒內若有找到CssSelector("".col-md-5"")這個元素，才往下繼續執行;若超過60秒沒找到則TimeOut  For questions or help please see:  `namespace SFA.Shared`  `{     class IWebElement     {         public static WebDriverWait wait = new WebDriverWait(webDriver, TimeSpan.FromSeconds(60));     } ` `classTOverseaCustomerForm {    public TOverseaCustomerForm()      {       Shared.IWebElement.wait.Until(driver => driver.FindElement(By.CssSelector("".col-md-5"")));      } } `","closed","","Lee-Jin-Yi","2019-08-19T08:02:44Z","2019-09-18T09:09:35Z"
"","7754","* Make one enable to Fetch Domain - there is an issue with Disable on…","… Browser level  * remove Dead imports * Handle broken Pattern (we are accepting all now wildcard) * Small indentation handling  Thanks to : @dratler  for help and thanks for #Intuit supporting this commit #Intuit #IntuitGED #IntuitGED2019  related to issue #6667     - [ X ] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)","closed","C-java,","NoamGoren","2019-11-07T14:10:26Z","2020-12-22T23:28:05Z"
"","7764","GridTNG: Secure ZeroMQ","ZeroMQ connections should be secured","closed","C-grid,","adamgoucher","2019-11-10T02:47:08Z","2021-09-05T10:20:34Z"
"","7504","Fix mouse move offsets in Java tests","With PR #7473 clarified that Action.moveToElement uses offset relative to center instead of top-left, updating Java tests to match the change.  - [X] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)","closed","","JohnChen0","2019-08-19T16:46:52Z","2019-09-03T20:24:50Z"
"","7728","Chromedriver 78: cannot set selection and send keys in contenteditable","With Chromedriver 2.41.0 there was a bug that would not let you put focus on an element inside of a contenteditable element so that when you wanted to set the selection somewhere inside of a contenteditable element and and then send some keys there, you would first set the selection using a JavaScript helper function and then use sendkeys to the contenteditable element and the keys would affect the selected content.  In Chromedriver 78 the bug has been fixed. Now one can send keys directly to an element that is inside of a contenteditable element. However, one can now no longer use sendkeys to affect selected content as the selection is being reset to the end of the element when sendkeys is used. So for example, if I have this structure [] = selection:  ``` 12[MY SELECTION]34 ```  In 2.41.0 you could send the backspace key to the div, and it would delete the selection, giving you this, | = caret:  ``` 12|34 ```  In Chromedriover 78, if you send the keys to the ``, it puts the caret at the end of the `` and deletes the number 4. If you send the keys to the ``, it will put the selection at the end of it and delete the 3.  Is there anyway to keep the selection and let the backspace affect that?","closed","","johanneswilm","2019-10-30T19:20:56Z","2019-11-30T20:09:43Z"
"","6882","[JS] Fix: HttpClient: Cannot read property 'forEach' of undefined","While using `HttpClient` to make post request using `send` function without any headers in httpRequest object was giving error `Cannot read property 'forEach' of undefined`  - [X] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)   --- This change is [](https://reviewable.io/reviews/seleniumhq/selenium/6882)","closed","","Darth-koder007","2019-01-25T07:28:01Z","2019-01-31T17:32:08Z"
"","7076","Webdriver3.14 hits Firewall where as in lower version of Webdriver, traffic goes via proxy","While troubleshooting on Webdriver we found that while running a webdriver3.14 few traffic hits proxy and one of its traffic hits a Firewall where as in lower version of Webdriver, it does not hit firewall and all its traffic goes via proxy properly. As lower version works well with proxy so new version should also have an option to use proxy for its connections  When i have tried running selenium code on browserstack server with older version of webdriver then it works fine but when tried running with latest version of webdriver3.141 then it throws an exception shown below :   Unexpected error. System.Net.WebException: Unable to connect to the remote server ---> System.Net.Sockets.SocketException: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond 207.254.8.3:80    at System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)    at System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)    --- End of inner exception stack trace ---    at System.Net.HttpWebRequest.GetRequestStream(TransportContext& context)    at System.Net.HttpWebRequest.GetRequestStream()    at OpenQA.Selenium.Remote.HttpCommandExecutor.MakeHttpRequest(HttpRequestInfo requestInfo)    at OpenQA.Selenium.Remote.HttpCommandExecutor.Execute(Command commandToExecute)    at OpenQA.Selenium.Remote.RemoteWebDriver.Execute(String driverCommandToExecute, Dictionary`2 parameters)   Please help me with this issue in order to run our script on browserstack.","closed","","kniranjan4333","2019-04-01T09:58:59Z","2019-08-14T17:09:37Z"
"","6937","Attempt UTF-8 encoding in logger formatter","While running specs with Capybara and Selenium I've been experiencing a stream of `log writing failed. ""\xC2"" from ASCII-8BIT to UTF-8` errors; not sure of all the context, but adding this encoding to the formatter seems to be a fix--any reason not to add this to the formatter?     - [X ] By placing an `X` in the preceding checkbox, I verify that I have signed the [Contributor License Agreement](https://github.com/SeleniumHQ/selenium/blob/master/CONTRIBUTING.md#step-6-sign-the-cla)   --- This change is [](https://reviewable.io/reviews/seleniumhq/selenium/6937)","closed","C-rb,","GabrielMahan","2019-02-14T18:39:05Z","2019-05-03T02:11:04Z"
"","6966","Not able to execute Java Script on IE11 (Selenium)","While executing the JAVA script  ((JavascriptExecutor) this.webDriver).executeScript(""arguments[0].focus();"", this.webElement); on IE 11 i am getting following error.  Error executing JavaScript Build info: version: '3.12.0',","closed","R-awaiting answer,","RoheetKamble","2019-02-25T11:22:08Z","2019-08-14T07:09:46Z"
"","7799","Click event on button on IFrame could not work and gives no error for selenium 3.141.59 on Chrome driver 78.0.3904.105","While clicking on button in IFrame of custom application tab on SalesForce.com portal, Selenium click event on Button or any selectable object i.e. dropdown object could not be fired. As well, no error was thrown for this failure event.  When tried with method .sendKeys(Keys.Enter) then that object either button or selectable objects, could be worked.  I'm using Java-selenium version 3.141.59 and Chrome driver version 78.0.3904.105","closed","","mitul494","2019-11-20T07:08:41Z","2019-12-20T08:56:44Z"
