"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","11168","Broken @RequestMapping inheritance [SPR-6502]","**[Łukasz Dywicki](https://jira.spring.io/secure/ViewProfile.jspa?name=splatch)** opened **[SPR-6502](https://jira.spring.io/browse/SPR-6502?redirect=false)** and commented  After switch from Spring 3.0.0 RC1 to Spring 3.0.0 RC3 my controlers stop working. Spring says:  ``` No adapter for handler [org.code_house.spring3.web.UserControllerImpl@5a7691c0]: Does your handler implement a supported interface like Controller? ```  Test application (war, jar with sources) are available in Maven repository: http://repository.code-house.org/content/repositories/code-house.internal.snapshot/org/code-house/spring3/test/1.0.0.SNAPSHOT/  Controller code:  ``` package org.code_house.spring3.web;  import java.util.List;  import org.code_house.spring3.api.UserController; import org.code_house.spring3.dao.api.UserDAO; import org.code_house.spring3.domain.Group; import org.code_house.spring3.domain.User; import org.springframework.beans.factory.annotation.Autowired; import org.springframework.stereotype.Controller; import org.springframework.web.bind.annotation.PathVariable; import org.springframework.web.bind.annotation.RequestMapping;  @Controller @RequestMapping(""/users"") public class UserControllerImpl extends GenericControllerImpl     implements UserController {      private UserDAO daoImpl;      public List listAssigns() {         return daoImpl.listAssigns();     }      public boolean assign(@PathVariable Integer number) {         daoImpl.assign(number);         return Boolean.TRUE;     }      @Autowired     public void setDaoImpl(UserDAO daoImpl) {         setDao(daoImpl);         this.daoImpl = daoImpl;     } } ```  ---  **Affects:** 3.0 RC3  **Attachments:** - [spring.log](https://jira.spring.io/secure/attachment/15986/spring.log) (_108.36 kB_)  **Issue Links:** - #10874 When looking up methods with `@RequestMapping` annotation, unannotated bridge methods are included  **Referenced from:** commits https://github.com/spring-projects/spring-framework/commit/27e06425435d4476ac8e840dc4217921e3ae01a3","closed","type: bug,","spring-projects-issues","2009-12-02T21:48:42Z","2019-01-13T07:56:40Z"
"","11789","Add support for public/private Cache-Control HTTP header [SPR-7129]","**[Zoran Regvart](https://jira.spring.io/secure/ViewProfile.jspa?name=zregvart)** opened **[SPR-7129](https://jira.spring.io/browse/SPR-7129?redirect=false)** and commented  As per The HTTP 1.1 RFC (http://www.w3.org/Protocols/rfc2616/rfc2616-sec14.html#sec14.9.1) Cache-Control HTTP header can have keywords public or private specified.  One would use the public keyword for cacheable resources that are behind HTTP authentication -- a common case would be static javascript or image files that not accessible to general public. An even stronger case could be made for JSON/XML data intended for an AJAX client behind HTTP authentication that still wants to cache the response.  The private keyword is intended in cases where privacy of the cached data should be enforced -- for example for cached profile pages of the user.  These improvements would benefit applications that want comply with the recent trends in web site optimizations, such as the ones outlined in the best practices for caching section of Google's page speed project (http://code.google.com/speed/page-speed/docs/caching.html).  ---  **Affects:** 3.0.2  This issue is a sub-task of #16413  **Issue Links:** - #13194 Provide controller method level alternative to WebContentInterceptor - #15948 ServletWebRequest can't validate Etag and Last-Modified together.  **Referenced from:** commits https://github.com/spring-projects/spring-framework/commit/38f32e38169f7779b9fe20d46b69024039f190ce  11 votes, 23 watchers","closed","has: votes-jira,","spring-projects-issues","2010-04-23T23:58:34Z","2019-01-11T13:36:12Z"
"","11137","Typo in usage scenario diagram [SPR-6471]","**[Zach A. Thomas](https://jira.spring.io/secure/ViewProfile.jspa?name=zathomas)** opened **[SPR-6471](https://jira.spring.io/browse/SPR-6471?redirect=false)** and commented  http://static.springsource.org/spring/docs/3.0.x/spring-framework-reference/html/images/overview-full.png  Diagram reads ""Dymaic Binding to Domain Model,"" should read ""Dynamic Binding to Domain Model""  ---  **Affects:** 3.0 M1, 3.0 M2, 3.0 M3, 3.0 M4, 3.0 RC1, 3.0 RC2  **Attachments:** - [graphics.patch](https://jira.spring.io/secure/attachment/16348/graphics.patch) (_604 bytes_) - [mylyn-context.zip](https://jira.spring.io/secure/attachment/16349/mylyn-context.zip) (_1.22 kB_)  **Issue Links:** - #12371 ""Dynamic"" spelled ""Dymaic"" typo section 1.3 (_**""is superseded by""**_)","closed","","spring-projects-issues","2009-11-29T06:31:38Z","2019-01-11T15:37:27Z"
"","11796","Logging for RmiServiceExporter shows incorrect registry port [SPR-7137]","**[Yuri Schimke](https://jira.spring.io/secure/ViewProfile.jspa?name=yschimke)** opened **[SPR-7137](https://jira.spring.io/browse/SPR-7137?redirect=false)** and commented  2010-04-27 15:18:26,952 INFO  [Thread main] remoting.rmi.RmiServiceExporter -  - Unbinding RMI service 'Rewind' from registry at port '1099'  When configuring a RmiRegistry on a non standard port, the shutdown logging message displays the default rmi port even though it isn't used to create the rmi registry.  In the case above there is no rmi registry running at port 1099   ---  **Affects:** 3.0.1  **Referenced from:** commits https://github.com/spring-projects/spring-framework/commit/159f98728e0a26dccac9e5ccbc4adf4966b20b1b","closed","type: bug,","spring-projects-issues","2010-04-27T01:43:10Z","2012-06-19T03:44:15Z"
"","11212","The Javadoc comments for Bean.java need to update [SPR-6546]","**[Younghoe Ahn](https://jira.spring.io/secure/ViewProfile.jspa?name=younghoe)** opened **[SPR-6546](https://jira.spring.io/browse/SPR-6546?redirect=false)** and commented  I found the difference between the javadoc for the `@Bean` annotation and the reference doc in RC 3.0 release.  The javadoc reads: *  \Constraints\ *   \ *         Bean methods are valid only when declared within an {@link Configuration @Configuration}-annotated class  But, the reference(3.10.4 Defining bean metadata within components) says:  `@Component` public class FactoryMethodComponent {      private static int i;          @Bean @Qualifier(""public"")     public TestBean publicInstance() {          return new TestBean(""publicInstance"");     }    ---  **Affects:** 3.0 RC3  **Referenced from:** commits https://github.com/spring-projects/spring-framework/commit/3cfac84bff556d1d96fa2ea2bc2e1a571091e5a3","closed","in: core,","spring-projects-issues","2009-12-10T17:51:43Z","2012-06-19T03:43:17Z"
"","11198","Regression in @RequestMapping parsing path variable in the url [SPR-6532]","**[Youen Chéné](https://jira.spring.io/secure/ViewProfile.jspa?name=youen.chene)** opened **[SPR-6532](https://jira.spring.io/browse/SPR-6532?redirect=false)** and commented  Hi i've got the this spring mvc code which works fines with RC2.  `@RequestMapping`(value={""/product-{id}.html"",""/product-{id}-{name}.html""}) public String showProduct(`@PathVariable` String id,`@RequestParam`(value=""loc"",required=false) String location,Model model)  When I am switching with RC3, it is only handle the /product-{id}.html url pattern and not the /product-{id}-{name}.html pattern. In fact with this last pattern it try to put {id}-{name} in the id path variable instead of just put {id}.  Sorry, if it is a duplicate, after a quick looking it dot not seems to be one.   ---  **Affects:** 3.0 RC3","closed","status: declined,","spring-projects-issues","2009-12-07T06:54:47Z","2019-01-12T16:38:40Z"
"","11605","Apache HttpClient 4.1 pooled coonection manager support in Spring Web [SPR-6940]","**[Yevhen Yaremchuk](https://jira.spring.io/secure/ViewProfile.jspa?name=yevhen)** opened **[SPR-6940](https://jira.spring.io/browse/SPR-6940?redirect=false)** and commented  In current stable release (4.0) of Apache HttpClient API to support pooled connection manager is very limited but they have changed and extended ThreadSafeClientConnManager in 4.1-alpha1 significantly.  I understand that this is early days of next stable release and many changes in API and implementation are still possible. I needed that support in my current project and implemented it myself.  ---  **Affects:** 3.0 GA  **Attachments:** - [httpclient-4.1-aplha1_support.zip](https://jira.spring.io/secure/attachment/16255/httpclient-4.1-aplha1_support.zip) (_38.45 kB_)  **Issue Links:** - #14110 Upgrade commons-httpclient from version 4.1  to version 4.2  1 votes, 2 watchers","closed","type: enhancement,","spring-projects-issues","2010-03-03T21:12:56Z","2019-01-11T16:31:04Z"
"","11604","XStreamMarshaller + JsonHierarchicalStreamDriver + JsonWriter.DROP_ROOT_MODE produce empty output [SPR-6939]","**[Yevhen Yaremchuk](https://jira.spring.io/secure/ViewProfile.jspa?name=yevhen)** opened **[SPR-6939](https://jira.spring.io/browse/SPR-6939?redirect=false)** and commented  When using XStreamMarshaller for serializing object to JSON by customizing StreamDriver to skip root node resulting in empty output. Configuration of StreamDriver illustrated by the following snapshot  ``` final XStreamMarshaller marshaller = new XStreamMarshaller();  marshaller.setStreamDriver(new JsonHierarchicalStreamDriver() {     public HierarchicalStreamWriter createWriter(Writer writer) {         return new JsonWriter(writer, JsonWriter.DROP_ROOT_MODE);     } }); ```  At the same time using XSTream directly works just fine.  ``` final XStream xStream = new XStream(new JsonHierarchicalStreamDriver() {     public HierarchicalStreamWriter createWriter(Writer writer) {         return new JsonWriter(writer, JsonWriter.DROP_ROOT_MODE);     } }); ```    ---  **Affects:** 3.0 GA  **Referenced from:** commits https://github.com/spring-projects/spring-framework/commit/ac9a625ccc9c70abcecc4b21c894b5363bf97040","closed","type: bug,","spring-projects-issues","2010-03-03T20:47:24Z","2012-06-19T03:44:14Z"
"","10885","MVC Code example error in Chapter 15.3 [SPR-6217]","**[Yann Nicolas](https://jira.spring.io/secure/ViewProfile.jspa?name=yannart)** opened **[SPR-6217](https://jira.spring.io/browse/SPR-6217?redirect=false)** and commented  There is an error in the code in the MVC section: Chapter 15.3, (Page 399 in the PDF, ch15s03.html in html)  `@Controller` public class HelloWorldController { `@RequestMapping`(""/helloWorld"") public ModelAndView helloWorld() { ModelAndView mac = new ModelAndView(); //--> error must be ModelAndView mav = new ModelAndView(); mav.setViewName(""helloWorld""); mav.addObject(""message"", ""Hello World!""); return mav; }   ---  **Affects:** 3.0 RC1","closed","type: bug,","spring-projects-issues","2009-10-09T22:33:07Z","2012-06-19T03:44:04Z"
"","11074","Add full support for JPA 2.0 PersistenceUnitInfo [SPR-6408]","**[Yanming Zhou](https://jira.spring.io/secure/ViewProfile.jspa?name=quaff)** opened **[SPR-6408](https://jira.spring.io/browse/SPR-6408?redirect=false)** and commented  javax.persistence.spi.PersistenceUnitInfo add three methods in JPA2      @Override     public String getPersistenceXMLSchemaVersion() {     	return ""1.0"";     }          @Override     public SharedCacheMode getSharedCacheMode() {     	return SharedCacheMode.NONE;     }          @Override     public ValidationMode getValidationMode() {     	return ValidationMode.NONE;     }  please add it to org.springframework.orm.jpa.persistenceunit.MutablePersistenceUnitInfo  ---  **Issue Links:** - #11371 Spring 3.0 not compatible with Hibernate 3.5 beta3  **Referenced from:** commits https://github.com/spring-projects/spring-framework/commit/0ba83755467dabdc6c133d663ece66815407913d  2 votes, 6 watchers","closed","type: enhancement,","spring-projects-issues","2009-11-22T12:01:16Z","2019-01-11T15:28:51Z"
