"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","169","SPR-9897: add Yaml*FactoryBeans for Map and Properties","YAML is a nice human-readable format for configuration, and it has some useful hierarchical properties. It's more or less a superset of JSON, so it has a lot of similar properties. Some features: - The Properties created have nested paths for   hierarchical objects. - A ""document matcher"" can be injected to select   only some documents fomra multi-document input file. - Yaml is loaded from an array of Resource[] and   a strategy for the resolution and merging behaviour   if multiple resources are presnet can be set   (OVERRIDE, OVERRIDE_AND_IGNORE, FIRST_FOUND)","closed","","dsyer","2012-10-20T22:04:48Z","2014-06-26T07:08:29Z"
"","133","Add MockFilterChain support Filter's and Servlet","Working on Spring Test MVC we have the need for a `MockFilterChain` that will invoke `Filter`'s and/or a `Servlet`. Since this is something that others would likely want, we thought it would be best to update the `MockFilterChain` provided by Spring Framework.  One item that should be highlighted is that the `doFilter` method signature now has throws `IOException`, `ServletException`. While both `Exception`s are on the `FilterChain` interface, this is non-passive for any user invoking `new MockFilterChain().doFilter()` since they would need to handle the newly added `Exception`s. However, since this is to only impact test code and is impossible to miss (due to the compiler) and easily fixable it was thought to be better than wrapping the `Exception`s with a `RuntimeException`.  Currently the MockFilterChain - Performs basic validation on the request/response - Makes the request/response available as members - Ensures doFilter is only invoked once  This commit adds the ability to allow the MockFilterChain to invoke a List of Filter's and/or a Servlet.  Issue: SPR-9745","closed","","rwinch","2012-08-31T18:26:47Z","2014-06-24T16:38:42Z"
"","172","Add SpEL support for increment/decrement operators","With this commit the Spring Expression Language now supports  increment (++) and decrement (--) operators. These can be used as either prefix or postfix operators. For example: 'somearray[index++]' and 'somearray[--index]' are valid.  In order to support this there are serious changes to the  evaluation process for expressions. The concept of a  value reference for an expression component has been introduced. Value references can be passed around and at any time the actual value can be retrieved (via a get) or set (where applicable). This was needed to avoid double evaluation of expression components. For example, in evaluating the expression 'somearray[index++]--' without a value reference SpEL would need to evaluate the 'somearray[index++]' component twice, once to get the value and then again to determine where to put the new value. If that component is evaluated twice, index would be double incremented. A value reference for 'somearray[index++]' avoids this problem.  Many new tests have been introduced into the EvaluationTests to ensure not only that ++ and -- work but also that the  introduction of value references across the all of SpEL has not caused regressions.  Issue: SPR-9751","closed","","aclement","2012-10-23T19:02:21Z","2012-10-24T01:27:25Z"
"","56","SPR-9216 - Add support for 301 redirects using UrlBasedViewResolver prefixes","When returning the ""redirect:"" prefix from a method with a RequestMapping, the default behavior is to return a 302 redirect. It would be nice if there was a way to return a 301 or a 302 redirect based on the prefix used (e.g. ""redirect:"" or ""permanentRedirect:"").   For SEO, a 301 is more desirable than a 302, and it would be nice to have a way to conveniently return the 301 without having the method return a RedirectView with a 301 as it's StatusCode.  https://jira.springsource.org/browse/SPR-9216   I should already have a SpringSource CLA form on file.","closed","","tburch","2012-03-09T23:44:11Z","2014-06-19T05:51:23Z"
"","153","Fixed replaced-method/arg-type to allow the body element to be used.","When parsing the 'replace-method' sub elements use the body content of the 'arg-type' when the 'match' attribute is empty.  This means that the following are the same:      int           Before the int would have been accepted as  and which matches all methods with a single argument.  This style appears to be used in the Appress Pro spring book and while it either hasn't worked like this in a while (or ever) it seems reasonable to handle it. An alternative would be to either change the xsd or throw an exception on finding body content in the 'arg-type' element.  I have signed and agree to the terms of the SpringSource Individual Contributor License Agreement.  Issue: SPR-9812  updating the headers and copyright notice","closed","","tempredirect","2012-09-24T08:54:58Z","2014-07-05T13:26:35Z"
"","99","SPR-4675: add explicit test for null return from aop advice","When around advice returns null and the caller is expecting a primitive it is _really_ hard to debug.  Adding an explicit check for this in the aop proxy and throwing a Spring exception seems like the best solution.","closed","","dsyer","2012-06-21T09:29:50Z","2014-06-24T09:06:43Z"
"","70","Update WebMvcConfigurationSupport.java","We should place rss & atom converters before jackson converter, because currently com.sun.syndication.feed.rss.Channel and com.sun.syndication.feed.atom.Feed and converted to json by default which isn't quite right and intuitive.","closed","","allnightlong","2012-04-20T15:34:10Z","2014-07-02T18:12:45Z"
"","74","ClasspathResourceBundleMessageSource to load resources files from the classpath","We are working on a project which has multiple modules based on their business functionality and one web application to expose those modules as web services to the public.   Each module operate independently (meaning it can take in or out based on the licensing/ deployment requirements) .  Common functionality like endpoint exception resolving (with their message localization) has been defined in the web application hence it needs to load all the resources file in its modules by searching the classpath.  This is the implementation we have introduced to implement our requirement and would think that it would be beneficial as a core functionality as this could seems like a common application requirement in modular applications    Thanks  Movin","closed","","movink","2012-05-05T03:53:16Z","2012-05-08T15:14:30Z"
"","83","Fix compiler warnings","Warnings in all src/main/java folders have been reviewed and fixed with the following exceptions: - changes that might break binary compatibility - changes due to reliance on external deprecated code - changes that seem contentious or may require additional review  In addition src/test/java folders have been reviewed and fixed up-to spring-jdbc.  The use of deprecated EasyMock calls have not yet been updated.  The eclipse 'organize imports' command has also been used to fix any unused import declarations and provide a consistent style.","closed","","philwebb","2012-05-21T18:51:33Z","2014-06-21T20:10:48Z"
"","134","Add generic to TypeDescriptor.getAnnotation()","Use generics for TypeDescriptor.getAnnotation() to work in the same way as Method.getAnnotation().  Add hasAnnotation method and update existing conditional converters to make use of it.  Cleanup JavaDoc formatting a little.  Issue: SPR-9744","closed","","philwebb","2012-08-31T18:44:49Z","2014-06-17T11:56:57Z"
"","92","Javadoc patch for RequestMapping (SPR-9483)","Updated Javadoc for RequestMapping as suggested in  https://jira.springsource.org/browse/SPR-9483  ```  * The format is a media type or sequence of media types,  * with a request only mapped if the {@code Content-Type} matches one of these media types.      * Examples: {@code consumes = ""text/plain""} consumes = {""text/plain"", ""application/*""} ```  similar for produces.  Update 06/13/2012: I have signed and agree to the terms of the SpringSource Individual Contributor License Agreement.","closed","","DavidBiesack","2012-06-12T13:05:44Z","2014-06-12T06:55:32Z"
"","136","SpEL support for methods and properties on class","Update the ReflectiveMethodResolver and ReflectivePropertyAccessor to allow methods and properties of java.lang.Class to be resolved when the target object is a class.  Issue: SPR-9017","closed","","philwebb","2012-09-07T02:06:40Z","2012-10-12T20:01:42Z"
"","124","Sort AspectJ annotated methods","Update the ReflectiveAspectJAdvisorFactory class to sort candidate AOP methods based on their annotation 1st and method name second.  Prior to this the order of aspects created from annotated methods could differ depending on the underling JVM.  Issue: SPR-9729","closed","","philwebb","2012-08-27T20:30:29Z","2012-09-06T14:08:18Z"
"","68","3.1.x","Update slf4j dependency to 1.6.1 in ORM; current value seemed to be breaking the Ant build  SPR-9147: Backport ""Race condition in AnnotationMethodHandlerExceptionResolver"" -- made changes based on rstoyanchev's SPR-9138 work via diff at https://github.com/SpringSource/spring-framework/commit/0b0293393876934e24a5215bdb7bc2e1bf75c233#diff-1  Thanks! --DAVE","closed","","djkieras","2012-04-17T14:06:11Z","2014-06-18T16:10:17Z"
"","156","TypeDescriptor collection and map generics","TypeDescriptor.valueOf now uses GenericCollectionTypeResolver to resolve element types.  Issue: SPR-9257","closed","","philwebb","2012-09-28T22:07:48Z","2012-10-30T13:04:53Z"
"","190","Fix spring-test-mvc Eclipse classpath","This will fix the tiles3 compile issue in Eclipse","closed","","rwinch","2012-11-27T01:47:53Z","2012-11-27T08:17:36Z"
"","152","Use the body content of the element 'arg-type' as if the 'match' attribute is empty","This means that the following are the same:      int           Before the int would have been accepted as  and which matches all methods with a single argument.  Issue: SPR-9812","closed","","tempredirect","2012-09-23T09:48:44Z","2012-09-23T15:39:06Z"
"","184","web.Mock* classpath polishing","This is an update per an email chain with Rossen, Chris, and Juergen. I did not put a JIRA ticket with it since it is a minor change within the build and tests. If one is desired, please let me know and I can create one and update the commit message.  Previously when running the tests for spring-web, spring-webmvc, spring-test-mvc, and spring-orm there were possible collissions in the classpath due to the fact that each had its own copy of the web.Mock* classes in it. This causes uncertainty for which class the code was running against. Furthermore, the maintance of keeping the copies up to date was tedious.  Now there are two copies of the web.Mock\* classes. The ones that exist in spring-test main sources and a copy that supports servlet 3 within spring-web test sources. The copy in spring-web test sources has been moved to a new package to avoid having the classes exist twice on the classpath within Eclipse.","closed","","rwinch","2012-11-21T00:08:05Z","2014-07-22T11:12:12Z"
"","118","SPR-7123 - Adding spring-lang-groovy subproject","This is a spike to support moving forward with integrating the Spring BeanBuilder into the main Spring build.","closed","","jeffbrown","2012-08-09T17:34:47Z","2012-08-09T18:31:27Z"
"","65","Fix for SPR-9323 (NPE in WebSphere)","This is a fix for https://jira.springsource.org/browse/SPR-9323 .  It's causing this bug in Grails 2.x: http://jira.grails.org/browse/GRAILS-8791 that breaks WebSphere App Server 6.1 compatibility.","closed","","lhotari","2012-04-13T06:40:57Z","2012-05-16T08:26:44Z"
"","73","HanderInterceptor and OSIV async request changes","This change updates Open-Session-in-View filters and interceptors for use in async requests mainly ensuring the open Hibernate session is unbound from the main request processing thread and bound to the to async thread.  Issue: SPR-8517","closed","","rstoyanchev","2012-05-04T20:15:44Z","2012-05-04T20:16:19Z"
"","162","SPR-9335: catch exceptions explicitly where possible","This change restores the old behaviour in Spring 3.0, as near as I can tell, without breaking the Groovy aspect changes introduced in 3.1.  Since no-one has come up with a test case for all the catch blocks and there is no test project for the WAS case (I tried) we have to rely on the users in the JIRA thread to test this change.","closed","status: superseded,","dsyer","2012-10-09T12:48:26Z","2021-11-12T13:55:52Z"
"","53","Enable SpEL to support array refs in T() construct","This allows SpEL to support this syntax kind of syntax: ""T(foo.Bar[])"".  Without the change SpEL will not allow the use of [] in the T().  Issue: SPR-9203","closed","","aclement","2012-03-05T23:56:11Z","2012-05-17T10:48:56Z"
