"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","26661","Merge pull request #1 from spring-projects/master","源码同步","closed","","ganyinglong","2021-03-11T06:40:19Z","2021-03-11T18:05:03Z"
"","26336","学习Spring源码","更新SpringFramework","closed","status: invalid,","liugq2016","2021-01-03T15:43:51Z","2021-01-03T15:47:29Z"
"","26042","Merge pull request #1 from spring-projects/master","更新spring-projects框架源码","closed","status: invalid,","ChovaVea","2020-11-07T01:13:24Z","2020-11-07T07:32:55Z"
"","26041","Merge pull request #1 from spring-projects/master","更新spring-projects框架源码","closed","","ChovaVea","2020-11-07T01:10:47Z","2020-11-07T01:11:39Z"
"","25929","Removes absolute URI check to support Unix Domain Socket URIs","With support coming for [Unix Domain Sockets from io.projectreactor.netty](https://projectreactor.io/docs/netty/1.0.0-RC2/reference/index.html#_unix_domain_sockets_4) URIs no longer need to be absolute.","closed","type: task,","hitchan","2020-10-17T17:06:55Z","2020-10-27T12:55:30Z"
"","25945","Deprecate `StringUtils.isEmpty(Object)` and replace remaining usage (e.g. with `ObjectUtils.isEmpty`)","With static imports code like this looks perfectly fine: ```         List data = ...          if (isEmpty(data)) { ```  But if the import has `StringUtils.isEmpty` the condition above will not work correctly for empty List introducing a hidden, difficult to spot bug.  If you are really keen on keeping this method it would be better to rename it to `isEmptyString` to at least make the error more obvious. (I believe this name also matches the method intention better than generic `isEmpty`.)  But with the #17710 in place I do not think `StringUtils.isEmpty(Object)` is still needed. And should probably be deprecated and eventually removed.","closed","type: enhancement,","sabi0","2020-10-21T09:05:36Z","2020-10-21T14:10:52Z"
"","26487","Add application/vnd.google.protobuf to ProtobufCodecSupport","While RSocket spec supports `application/vnd.google.protobuf` as a Well-known MIME Type, Protobuf Codec doesn't. As a result, Spring RSocket app that has `ProtobufDecoder` configured can not receive a payload with `application/vnd.google.protobuf` data mime type. https://github.com/rsocket/rsocket/blob/master/Extensions/WellKnownMimeTypes.md","closed","type: enhancement,","making","2021-02-01T13:55:53Z","2021-02-17T02:58:32Z"
"","26144","Introduce @ConfigurationForTest analogous to Spring Boot's @TestConfiguration","When writing tests, it is possible to make static inner classes annotated with Configuration, and have them automatically picked up.  However, if you both have the same package structure for your tests as the app, and employ classpath scanning in the app, if you now point your ContextConfiguration to a app Configuration that specify classpath scanning, these inner classes will also be picked up by the classpath scanning. This is unfortunate when you have multiple such tests in the same package, as all of them then will be picked up, not only the one for the current test.  Suggestion: Make a specific @ConfigurationForTest that will automatically be picked up by the test, but _not_ by the classpath scanning. And these should be picked up even if you specify a specific set of classes in the ContextConfiguration annotation, see comment in parenthesis in #26142..","open","status: feedback-provided,","stolsvik","2020-11-23T22:35:36Z","2020-11-24T20:07:47Z"
"","26141","Find all local @TestExecutionListeners annotations on a test class","When using TestExecutionListeners, I have multiple times ended up getting severely hampered by the fact that there can (evidently) only be one such annotation per test run - any more, and the latest supersedes the previous.  This is unfortunate as the TestExecutionListener can be used as a meta-annotation. I've tried to make some nice bespoke annotations that can be used in our shop that can be slapped on the test case - but that fails if the test also includes a \@TestExecutionListeners annotation - or a second bespoke annotation that also needs to add itself as a TestExecutionListener.  I don't quite see how this would fit into the existing annotation (as the two modes there - REPLACE_DEFAULTS and MERGE_WITH_DEFAULTS - might not be open for further extension?). Maybe a new AppendTestExecutionListeners?  See also #26142","closed","type: enhancement,","stolsvik","2020-11-23T22:10:42Z","2022-06-07T12:18:40Z"
"","25943","Add binding support to functional servlet and reactive stack","When using regular `@Controller` for both the Servlet as well as the Reactive stack there is support for data binding using `@ModelAttribute` and there is support for deserializing a request body with `@RequestBody`.   When using the functional approach in either the Servlet or Reactive stack deserializing is supported through the `body` methods of the respective `ServerRequest` interface/implementation. There is no direct support for data-binding. It currently requires, some work, to do data-binding in a method.   ```java public ServerResponse handle(ServerRequest request) {   MyObject instance = new MyObject();   ExtendedServletRequestDataBinder binder = new ExtendedServletRequestDataBinder(instance, ""myObject"");   binder.bind(request.servletRequest());   return ServerResponse.ok().render(""view"", instance).build();. } ``` Although this will work it requires more knowledge of the internal of data binding then one should need.   It would be nice if there would be a supporting `bind` method(s) to support binding to a type like   ```  T bind(Class bindType);  T bind(Class bindType, String objectName); ```  Which would reduce the code to something like this  ```java public ServerResponse handle(ServerRequest request) {   MyObject instance =request.bind(MyObject.class, ""myObject"");   return ServerResponse.ok().render(""view"", instance).build();. } ```  This could use the already available `WebDataBinder` implementations to do the binding (at least the reactive stack has a special `DataBinder` the functional servlet one needs to be created).","open","type: enhancement,","mdeinum","2020-10-21T06:51:45Z","2021-11-01T14:36:35Z"
