"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","342","AfterReturning Advice is executed even if the return type doesn't match","When using @AfterReturning Advice, if a returning clause was specified, then the advice is only invoked if the returned value is an instance  of the given returning type.   With following configuration, if a method's return type is int.class, the advice is not invoked.  @AfterReturning(pointcut = ""execution(\* *(..))"", returning = ""string"") public void logResult(String string) { }  Following AspectJ semantics, if a return value is null(or return type  is void), then the returnType of target method should be used to  determine whether advice is invoked or not. Also even if return type  is void, if the type of argument declared in advice method is Object, then the advice must be invoked.  That is, With above configuration, after execution of following method the advice should not be invoked. But it is invoked in spring AOP.  public void doSomething() { }  Some contional statement has added into existing code, according to following specification.  http://eclipse.org/aspectj/doc/released/progguide/semantics-advice.html  Thank you.  Issue: SPR-10834","closed","","byungseok","2013-08-22T07:42:52Z","2014-06-16T16:48:38Z"
"","324","Fix for SPR-10714","When packagesToScan property is used with Jaxb2Marshaller, explicitly configured @XmlRegistry annotated classes are not registered with the JAXBContext. The fix is now to additionally scan classes annotated with @XmlRegistry.  Reference: https://jira.springsource.org/browse/SPR-10714  I have signed the CLA.","closed","","bijukunjummen","2013-07-25T03:50:15Z","2014-06-25T12:49:35Z"
"","226","just test","what's this","closed","","lemonzy","2013-01-31T12:16:55Z","2013-01-31T19:41:01Z"
"","273","Support specifying time zone for @Scheduled cron","Using @Scheduled annotation one can declaratively configure desired method execution schedule, via a cron expression. Some of the cron expressions can evaluate to a time zone sensitive value. So far a default Java timezone would always be used, even though a different one might be desired.  This patch adds support for explicitly specifying time zone for which cron expression should be resolved. One does that by configuring new timezone attribute of @Scheduled annotation to ID of desired time zone.  Issue: SPR-10456","closed","","sslavic","2013-04-14T23:54:58Z","2014-08-20T07:36:35Z"
"","305","Improving method validation support for BV 1.1","Updated `MethodValidationPostProcessor` to get the underlying `Validator` so that `forExecutables` can be called if the `LocalValidatorFactoryBean` is the provided validator. This is necessary because `LocalValidatorFactoryBean` does not implement `forExecutables`. This improves support for Bean Validation 1.1.  Issue: SPR-10644","closed","","beamerblvd","2013-06-24T16:52:36Z","2014-06-22T15:26:51Z"
"","301","Support WritableResource property values","Update DefaultResourceLoader to always attempt FileResource resolution before URLResource, allowing casting of the result to WritableResource.  Also update ResourceEditorRegistrar to register a property editor for WritableResources.  Issue:","closed","status: superseded,","philwebb","2013-06-24T06:22:42Z","2021-12-03T10:01:29Z"
"","218","Consider primary attribute with getBean(Class)","Update DefaultListableBeanFactory.getBean(Class beanClass) to consider the 'primary' attribute of bean definitions. This makes getBean() behave in the same way as autowiring.  Issue:","closed","","philwebb","2013-01-23T01:54:35Z","2014-06-14T06:17:43Z"
"","279","Java 7 & java.lang.reflect.Parameter","Unable to compile on Mac OSX using Java 7 (1.7.0_21).  StandardReflectionParameterNameDiscoverer can not resolve class java.lang.reflect.Parameter","closed","","gordonad","2013-04-26T13:48:36Z","2013-04-29T15:39:14Z"
"","345","Fix NPE in JettyRequestUpgradeStrategy","Trivial fix of NPE in `JettyRequestUpgradeStrategy`.","closed","","janm399","2013-08-27T16:05:36Z","2014-06-18T05:12:05Z"
"","212","Mark all IsFastEnough tests as performance tests","This patch marks remaining/missed tests as ones belonging to performance tests group.  Issue: SPR-9984","closed","","sslavic","2013-01-05T22:13:28Z","2014-08-08T14:44:15Z"
