"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","664","Merge pull request #1 from spring-projects/master","更新最新代码","closed","","ghost","2014-10-20T02:46:23Z","2014-10-20T02:46:31Z"
"","663","Merge pull request #1 from spring-projects/master","更新最新代码","closed","","ghost","2014-10-20T02:40:00Z","2014-10-20T02:41:31Z"
"","554","Add a compiler for SpEL","With these changes an optional compiler is added for SpEL expressions. The compiler is off by default but can be enabled via the SpEL parser configuration object or system property (when SpEL is embedded and parser configuration is not possible). Not all expressions are currently handled but the common cases are and it is an extensible compilation framework.  Issue: SPR-10943","closed","","aclement","2014-06-04T19:33:47Z","2014-07-14T08:38:36Z"
"","671","Fix First invocation of org.springframework.core.task.AsyncListenableTaskExecutor executes in same thread as caller","With relation to SPR-12358, as Juergen Hoeller and Sébastien Deleuze commented in the Spring JIRA, adding a special delay time in the executor looks enough. We can think that the thread in the AsyncTaskExecutor will call callback method. But if a developer puts pretty much time spending code block between AsyncTaskExecutor's submitListenable and ListenableFuture's addCallback, that will not be enough. It might be the same problem. So I slightly changed ListenableFutureCallbackRegistry.java in order to run a callback in a new thread when AsyncTask is already finished. At least this will prevent being blocked.  Issue: SPR-12358  I have signed and agree to the terms of the SpringSource Individual Contributor License Agreement.","closed","in: core,","MoonJongMin","2014-10-23T00:12:47Z","2021-11-19T11:51:30Z"
"","708","Fixed default HandlerMappings in javadoc.","Why the default HandlerMappings are BeanNameUrlHandlerMapping and SimpleUrlHandlerMapping in javadoc? I find BeanNameUrlHandlerMapping and DefaultAnnotationHandlerMapping in DispatcherServlet.properties.","closed","","xiaolongzuo","2014-12-13T19:42:32Z","2014-12-31T13:21:04Z"
"","563","Expose exception as request attribute when calling sendError","When sending an error response, expose the encountered exception as a ""org.springframework.web.util.WebUtils.EXCEPTION"" request attribute.  This request attribute is similar to the standard servlet ""javax.servlet.error.exception"" request attribute, but is more flexible since the response won't be automatically handled by the servlet container as an INTERNAL_SERVER_ERROR error page.  Issue: SPR-11686","closed","","sdeleuze","2014-06-22T01:46:05Z","2021-04-28T09:55:43Z"
"","582","Modified the way to decode request parameter of flush map","When save the FlushMap to the flush scope, modified to decode a request parameters using the java.net.URLDecoder#decode method.  Issue: SPR-SPR-11821  Please review this PR and if OK, merge to master branch. I hope backport to 3.2.x branch.","closed","","kazuki43zoo","2014-07-06T00:42:45Z","2014-07-06T00:44:30Z"
"","584","Modified the way to decode request parameter of flush map","When save the FlushMap to the flush scope, modified to decode a request parameters using the java.net.URLDecoder#decode method.  Issue: SPR-11821  Please review this PR and if OK, merge to master branch. I hope backport to 3.2.x branch.","closed","","kazuki43zoo","2014-07-06T07:45:55Z","2014-07-07T20:39:52Z"
"","583","Modified the way to decode request parameter of flush map","When save the FlushMap to the flush scope, modified to decode a request parameters using the java.net.URLDecoder#decode method.  Issue: SPR-11821  Please review this PR and if OK, merge to master branch. I hope backport to 3.2.x branch.","closed","","kazuki43zoo","2014-07-06T00:47:58Z","2014-07-06T07:34:17Z"
"","586","Modified the way to encode the request parameter to redirect","When create the redirect target url in RedirectView, modified to encode the request parameters using the UriUtils#encodeQueryParam method.  Issue: SPR-11821  Please review this PR and if OK, merge to master branch. I hope backport to 3.2.x branch.","closed","","kazuki43zoo","2014-07-07T21:48:16Z","2015-10-12T19:03:13Z"
"","533","Skip Java immutable objects in session when processing the accessed attributes","We can skip immutable value objects in #updateAccessedSessionAttributes() when populating potential changes for session management. This is good optimization when the session is full of values. Do less serialization and I/O (sometimes none).  Issue: SPR-11738","closed","","sorra","2014-04-26T08:10:13Z","2014-07-05T05:17:48Z"
