"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","25719","Source code build error","构建环境: idea 2020 ,gradle 6.6 ,jdk 11 问题: unable to find valid certification path to requested target 过程: 试过很多种方法，问题一直没有解决（jdk从8升级到11，gradle从5.6.4升级到6.6，也向jdk中导入过ssl证书，一直无法解决） idea构建异常信息:  Could not resolve me.champeau.gradle:japicmp-gradle-plugin:0.2.8.      Required by:          project :buildSrc       > Could not resolve me.champeau.gradle:japicmp-gradle-plugin:0.2.8.          > Could not get resource 'https://plugins.gradle.org/m2/me/champeau/gradle/japicmp-gradle-plugin/0.2.8/japicmp-gradle-plugin-0.2.8.pom'.             > Could not GET 'https://plugins.gradle.org/m2/me/champeau/gradle/japicmp-gradle-plugin/0.2.8/japicmp-gradle-plugin-0.2.8.pom'.                > PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target       > Could not resolve me.champeau.gradle:japicmp-gradle-plugin:0.2.8.          > Could not get resource 'https://repo.maven.apache.org/maven2/me/champeau/gradle/japicmp-gradle-plugin/0.2.8/japicmp-gradle-plugin-0.2.8.pom'.             > Could not GET 'https://repo.maven.apache.org/maven2/me/champeau/gradle/japicmp-gradle-plugin/0.2.8/japicmp-gradle-plugin-0.2.8.pom'.                > PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target  cmd构建异常信息: Downloading https://services.gradle.org/distributions/gradle-5.6.4-bin.zip  Exception in thread ""main"" javax.net.ssl.SSLHandshakeException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target","closed","status: invalid,","wangke6194","2020-09-07T09:23:36Z","2022-06-19T08:10:49Z"
"","24836","更新数据","更新数据","closed","status: invalid,","liweifan0616","2020-04-01T14:12:06Z","2020-04-01T14:27:47Z"
"","25598","2020_8_17_spring_framework_study","基于spring5.0，系统学习spring framework.","closed","status: invalid,","lengweijian","2020-08-17T02:56:26Z","2020-08-17T07:51:33Z"
"","25215","Merge pull request #1 from spring-projects/master","合并spring官方代码","closed","status: invalid,","chengwenyue","2020-06-09T14:26:50Z","2020-06-09T14:28:53Z"
"","25569","removed unused opiton from CompilerConvention","ㅇㅁㄻㄴㅇㄹㅇㅁㄴㄹ","closed","","hyeyoom","2020-08-09T06:52:28Z","2020-08-09T06:53:03Z"
"","25661","Fixed the wrong execution order of the methods annotated by @AfterRet…","…urning and @After in the AOP annotation implementation.","closed","in: core,","Dafengsu","2020-08-29T11:46:05Z","2020-08-31T05:14:13Z"
"","25556","Let the DataSize.toString method returns the closest unit to represen…","…t the data size  So I know I configured the max upload file size is `4MB`, not `4194304B` when I print the log message.","closed","in: core,","ijliym","2020-08-07T03:04:43Z","2021-12-10T23:04:40Z"
"","25114","Provide Go-style interface and implement independent type conversion …","…strategy, for bean injection in different type.","closed","status: declined,","cshijiel","2020-05-21T12:34:08Z","2020-06-23T08:05:24Z"
"","25662","XStreamMarshaller should avoid direct use of CompositeClassLoader which is not exported by XStream in OSGi","XStreamMarshaller uses the class `CompositeClassLoader` [here](https://github.com/spring-projects/spring-framework/blob/v5.2.8.RELEASE/spring-oxm/src/main/java/org/springframework/oxm/xstream/XStreamMarshaller.java#L189), but it is not part of the public API. xstream is an OSGi bundle and does not export the package `com.thoughtworks.xstream.core.util`. This results in a ClassNotFoundException when using Spring oxm + xstream in an OSGi environment since that package is not exported.  I've asked explicitly [here](https://github.com/x-stream/xstream/issues/219) about this. Could Spring oxm use the same classloader which loaded the xstream classes (`XStream.class.getClassLoader()`) to lookup the CompositeClassLoader and create a new instance to avoid this issue?","closed","type: enhancement,","aclemons","2020-08-30T03:53:05Z","2020-08-30T10:30:51Z"
"","24940","xml and javaConfig are used in the same interceptor, javaConfig didn't work on swagger /v2/api-doc","xml与javaConfig 配置同一个拦截器 ，javaConfig 对 swagger /v2/api-doc 不生效  javaConfig  ```java     @Bean     public SignValidInterceptor logInterceptor() {         SignValidInterceptor signValidInterceptor = new SignValidInterceptor();         signValidInterceptor.excludePathPattern(""GET"", ""/swagger/**"");         //        .excludePathPattern(""GET"", ""/"");         return signValidInterceptor;     }     @Override     public void addInterceptors(InterceptorRegistry registry) {         registry.addInterceptor(logInterceptor())                 //.excludePathPatterns(""/swagger/**"")                 .addPathPatterns(""/**"");     } ```      xml  ```xml                                                                    ```  https://github.com/spring-projects/spring-framework/blob/376434eb7545c39dcc7f8f87a28eeb9f26bbfd6e/spring-webmvc/src/main/java/org/springframework/web/servlet/config/annotation/InterceptorRegistration.java#L130  您好，我在使用 `javaConfig `配置拦截器时，发现其对`swagger`接口不生效。 debug代码时，发现`InterceptorRegistration `将`HandlerInterceptor` 包装 `MappedInterceptor `时 没有把 `MappedInterceptor `实例放入容器。  以至于在 `org.springframework.web.servlet.handler.AbstractHandlerMapping.detectMappedInterceptors` 中 找不到 `MappedInterceptor`的实例，  `org.springframework.web.servlet.handler.AbstractHandlerMapping#initApplicationContext`  故而不能为`PropertySourcedRequestMappingHandlerMapping` 添加 `adaptedInterceptors`， 使得拦截器不拦截`PropertySourcedRequestMappingHandlerMapping` 类型的接口，例如`Swagger`的 `/v2/api-docs` 接口。  ```	java 	mappedInterceptors.addAll( 				BeanFactoryUtils.beansOfTypeIncludingAncestors( 						obtainApplicationContext(), MappedInterceptor.class, true, false).values()); 	} ```","closed","status: invalid,","minggen","2020-04-20T08:46:59Z","2021-02-02T16:02:10Z"
"","25080","Avoid unnecessary boxing/unboxing of primitives","Wrapping primitives is pointless for the cases primitive can be used (e.g. in concatenation of arithmetics).","closed","type: task,","stsypanov","2020-05-14T14:14:41Z","2020-05-15T17:09:54Z"
"","25098","BeanDefinitionDsl: get environment property in a nice way","With this PR I'd like to open a discussion about a way to easily access Environment properties in `BeanDefinitionDsl`.","closed","status: declined,","krzykrucz","2020-05-18T18:34:36Z","2020-09-25T13:43:18Z"
"","25322","MappingJackson2HttpMessageConverter might be too specific in its Charset support","With this https://github.com/spring-projects/spring-framework/commit/eb0aae066c83ae0b7be280bd5c9e0679ed394a92#diff-ea14ba194c2adb7f8aa7f97a2ca5bcc7, spring web Jackson2 Converter introduced an enum set limiting UTF options. In a testing scenario we use ""US-ASCII"" which was working until now. Since 5.2.7, the controller will rejects requests, failing to decode. Is that the intended behavior or should `ENCODINGS` map include US-ASCII as well ?","closed","status: feedback-provided,","smaldini","2020-06-26T23:29:42Z","2020-07-06T16:51:18Z"
"","25305","Use JDBC 4 API for connection validation","With this commit use the JDBC 4.0 isValid method to validate the connection. This is favorable over a validation query.","closed","type: enhancement,","mdeinum","2020-06-23T12:27:51Z","2020-06-23T17:33:29Z"
