"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","23","SPR-9073 Added ""ant resolve"" to the top level","With this change, you can call ""ant **resolve**"" in ""build-springframework"" directory. This will download all dependencies into ""ivy-cache/repository"".  Background: ""ant **test**"" requires the unit tests to be fully passing in order to download all dependency jar files. So, for the first time IDE setting, when test fails, it causes compilation errors in IDE due to the lack of jar files. https://jira.springsource.org/browse/SPR-9073  Thanks,","closed","","ttddyy","2012-01-31T04:27:41Z","2012-02-01T23:58:53Z"
"","28","set systemId on InputSource before parsing configuration","When the systemId is set then the baseURI property of the created w3c nodes is available. This would help to resolve relative resources (for example in custom NamespaceHandlers).","closed","","swachter","2012-02-07T13:22:22Z","2014-08-04T13:05:56Z"
"","37","Small memory fixes","We analysed the memory usage of our application and found a lot of empty LinkedHashSet/Collections.synchronizedSet in the following three cases: - org.springframework.beans.factory.annotation.InjectionMetadata.injectedElements - org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.LifecycleMetadata.initMethods - org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.LifecycleMetadata.destroyMethods  This fix should address this issue by: 1. Creating a LinkedHashSet of the ""right"" size, eg. the default capacity is 16 but we know the exact capacity that we need in advance 2. If the argument is empty then we use Collections.emptySet() which is a constant so no additional memory is used. Since it's immutable we also save ourselves the Collections.synchronizedSet wrapper.  Should I additionally open an issue?","closed","","marschall","2012-02-13T18:29:25Z","2014-06-27T17:47:38Z"
"","30","Validation","This pull request is in response to this Jira issue: https://jira.springsource.org/browse/SPR-4774. It enables the kind of Validator class shown in the example in the last comment on the issue.   This code works great in a modified version of the PetClinic app I am using to test, by setting this AnnotationMethodValidator as the one system-level validator (i.e. by returning an object of this type from the getValidator() method of a config class that extends WebMvcConfigurerAdapter).  If an approach to validation like this one makes sense, then the next question is how to register this validation mechanism with the framework. In my opinion, registering both a LocalValidatorFactoryBean and an AnnotationMethodValidator by default would cover most validation needs in an application, reduce the need to configure custom validators in ConfigurableWebBindingInitializers or @InitBinder methods, and bring validation more in line with other parts of the framework that leverage component scanning and flexible method signatures to make it easier for developers to extend the framework.   Unfortunately, the concept of a single validator class goes pretty deep into the framework (through the Java Config extension points to the DataBinder). It seems like it would be much more flexible for an app to be able to register multiple validators, similar to just about every other extension point (formatters, message converters, argument resolvers, handler exception resolvers, view resolvers, resource handlers, etc...). I have started to make all the changes to support registering a set of validators and defaulting, but I would like to get guidance and advice that this is the right approach before continuing.","closed","","scottfrederick","2012-02-08T04:26:05Z","2014-06-13T22:42:33Z"
"","3","Fixes https://jira.springsource.org/browse/SPR-7721","This pull fixes the SPR-7721. Using actualValue instead of value form formMultiSelect and formCheckboxes","closed","","filosganga","2011-11-23T18:15:22Z","2014-07-10T16:55:20Z"
"","4","SPR-7752 - EntityManager proxy now exposes provider specific interface.","The AbstractEntityMangerFactory now exposes the provider specific interface determined by the persistence provider class name even if the persistence provider is not configured specifically. We support Hibernate, EclipseLink and OpenJPA here. DataNucleus is not exposing a special interface, so there's no need to handle it.","closed","","odrotbohm","2011-11-29T14:59:13Z","2012-02-02T11:42:55Z"
"","11","Scripting","Support for evaluating scripting. Meant for 3.1 (the namespace have not been touched, only some classes added).","closed","","costin","2012-01-05T22:11:04Z","2014-06-18T05:12:07Z"
"","27","Improved named parameter parsing of single quotes","SPR-8280 Improving named parameter parsing where statement has escaped single quotes or comments are immediately before or after quoted literals","closed","","trisberg","2012-02-06T05:39:57Z","2012-02-06T08:52:16Z"
"","42","Fix circular placeholder prevention","Set of resolved placeholder references is used for circular placeholder prevention. For complex property definitions this mechanism would put property values with unresolved inner placeholder references in the set, but would try to remove property values with placeholders resolved, leaving set in invalid state and mechanism broken.  This fix makes sure value that is put in set is same one that is removed from it, and by this avoid false positives in reporting circular placeholder.  Issue: SPR-5369  I have signed and agree to the terms in the SpringSource Individual Contributor License Agreement.","closed","","sslavic","2012-02-18T17:27:26Z","2014-06-17T07:23:26Z"
"","24","spr9038: can override the set of methods computed by method resolver","second attempt - is this any better?","closed","","aclement","2012-02-01T18:36:23Z","2012-02-01T18:36:23Z"
